z1,z2
0.51543915,0.16130169
-1.1523101,0.28234172
0.5644981,0.15589209
-1.028564,0.110553056
1.8200666,-1.0190729
-1.0076668,0.36007035
-0.394124,0.75124305
-0.9854887,0.35217512
-1.1821946,0.27778488
0.6358832,1.1943305
-0.9805002,0.3482166
0.3959595,0.96216714
-0.98429996,0.36979532
1.9559002,-0.61860293
1.5336545,-0.6069121
-1.0039395,0.067099474
-1.0073534,0.04247578
-1.0272496,0.047486953
0.41917026,1.5245308
-1.0834761,0.028172147
0.43292364,-0.11177804
1.8122942,-0.96416384
1.7000476,-0.99200314
-0.6338066,0.040556427
-1.1395355,0.29062527
-1.2284938,0.24292366
-1.1099874,0.31690806
-0.98574203,0.35632497
2.0021465,-0.53000444
-0.98634285,0.06277702
-1.1185209,0.029540762
-1.1958288,0.27395594
-1.0405117,0.102081925
-1.0362326,0.35012358
0.41322738,1.4563379
1.4851906,-0.47193718
1.9621243,-0.7030782
-1.1463838,0.29633814
0.89917547,-0.5399125
1.3769673,-0.54398113
1.258474,-0.63188916
-0.85468966,0.37434822
0.40930444,0.13785379
-0.7521195,0.07790852
-0.97662145,0.06656194
1.7380682,-1.085471
1.7413738,-1.0295019
-1.0718753,0.34092718
-1.1097416,0.04381258
-1.1421379,0.29366326
-1.0284883,0.048448317
-1.1838233,0.2879774
-1.0194324,0.051171616
-0.9140724,0.3661183
-1.0976185,0.038352117
-1.1333619,0.29656625
-1.016802,0.046788782
1.3786999,-0.47078723
0.5624461,0.1451933
0.49944603,0.15465772
-1.0055324,0.08815063
-0.9678125,0.064111
0.6067218,-0.5835296
0.459819,0.14811467
0.40797415,1.4615698
0.37324244,1.1155146
-1.0496153,0.056780763
-1.010157,0.35575962
0.5229169,0.1514151
-1.0723333,0.053579397
1.6323367,-1.1567433
1.8402082,-0.8779362
-1.043341,0.09397696
-1.134739,0.29211718
0.4419979,0.9533403
-1.0158437,0.3534389
0.3740507,0.92618406
-1.1231906,0.3063109
-1.0935701,0.3162819
-0.96575415,0.10204429
