row_index,beta1,beta2,beta3,beta4,lambd1,lambd2,rmse
0,3.5126940061781413,1.4842886838343656,1.5960504184338327,0.7012646998531418,5.05,0.3603103103103103,0.015129196733843947
1,3.6772733114465335,2.157143474372269,1.6614052173622076,-0.3376353129820002,4.964914914914915,0.2351851851851852,0.0055396504274905205
2,4.129607957339394,0.6715125797524728,-1.2887048438355593,0.9592601134001988,1.5014514514514514,5.05,0.006965990459522195
3,4.11932345924369,0.4197915795381078,-0.9890563107443744,0.6373951452726485,1.2862362362362363,5.05,0.008865383493967725
4,3.327548434966966,1.1087508057862783,914.0908485362773,-912.2555836734039,5.05,5.044994994994995,0.007237647792466057
5,3.3436051959326663,2.34889098802649,2.876912082915914,3.8870170601844456,1.1761261261261262,3.4734234234234234,0.005434093754723823
6,4.4516450231439215,-3.945268006435007,6.3174920849997145,-3.5253319720113834,5.05,2.4824324324324323,0.007236056625113048
7,3.5351950011008895,1.7456149638830127,1.7080815655927055,2.8188890218638245,1.0059559559559559,4.854804804804805,0.011148326777441256
8,4.125841747257032,-0.09408021331737479,-1.1767084247483446,2.678533084423799,0.2351851851851852,3.7537037037037035,0.02254881527804602
9,4.164141458588698,0.6815693025423187,-0.9280970160621477,-0.92490346113774,0.8257757757757758,0.05,0.008373520064541791
10,3.878742033125995,0.7950194866400159,-1.3599321883795552,2.2953188078532785,2.352302302302302,5.05,0.013603016571700594
11,4.224129263728659,0.3587046411137813,2.5349727576565266,0.4557728036867171,4.5895395395395395,0.4003503503503503,0.0046998008535931455
12,3.717514950557713,2.1029540914278497,0.9442943772604568,-1.5963937793055212,4.324274274274274,0.5304804804804805,0.011057502278563967
13,3.573621342955183,2.183896988242763,2.1595623566274296,4.26492744269183,0.7056556556556557,4.6495995995996,0.011039101809801825
14,4.1660632957551345,0.5699546493900707,-1.219344242938272,-0.7181142215749708,1.111061061061061,0.07002002002002003,0.00680888959370172
15,4.163843990380413,-3.700851443483043,6.107670969635911,-2.736889008825434,5.05,1.1661161161161162,0.03446292939349662
16,5.407264164343689,-4.646669708266177,-4.509898312179008,-5.563534658860832,0.6706206206206207,2.237187187187187,0.05361484837921479
17,3.923696737113182,0.5539289549608413,0.473066984461625,0.8928190082540525,0.3402902902902903,4.69964964964965,0.007983104745762628
18,4.14489205928784,-4.463719610928821,4.4563734015259575,2.4191933372938506,5.05,0.06001001001001001,0.026470741833200043
19,4.053913778402957,-3.5167074004314127,13.117591170565317,-11.469127790135357,5.05,3.3883383383383383,0.007256150308946007
20,4.32553586102109,-3.7969169790738975,6.716577966754345,-4.63592787532179,5.05,2.4574074074074073,0.011303447282827474
21,4.8070172813030485,-2.070666215912948,2.948243855819686,5.912808243915055,5.05,0.05,0.057940175763774436
22,3.973394861114927,0.7414235083644078,0.7110485482367855,3.0250335845143805,0.4403903903903904,5.05,0.004243916300219427
23,3.5523385082889534,0.9111281058284205,1.0547089286275246,2.752759879685751,1.025975975975976,5.05,0.011262878189077443
24,4.025750038660628,1.775448949474829,4.350299288329859,-5.878154076687417,3.5585085085085084,1.996946946946947,0.027068471491342574
25,4.055367897325411,0.49036790467382907,-0.9014224877447607,0.8028792285932548,1.4864364364364364,5.05,0.009654469421930765
26,4.753819606578864,-4.317063874142981,6.00960935915944,-4.55299632451291,5.05,2.5625125125125123,0.017043848018077973
27,4.396462700478103,-3.855840065767698,6.256720469961766,-3.3533287180598648,5.05,2.031981981981982,0.013782655302027422
28,4.374324622664633,-3.7926700354871428,50.473751359908306,-51.70418905210866,3.6185685685685685,3.3783283283283283,0.005130375098537553
29,4.37106420089779,-0.29092850168284257,2.281377991636009,0.539484876454423,5.05,0.6205705705705705,0.005408268703215288
30,5.288107949375817,-4.003621121655122,2.6627425302430394,-3.4122354051223773,5.05,0.8207707707707708,0.02424237271219992
31,4.117530189888074,-3.630772445620218,7.573808344265642,-3.7607274295354483,5.05,1.6716216216216215,0.022884063087208358
32,4.259461269247015,-0.4081793727296505,1.4478424673212213,-1.3523297460706847,5.05,1.051001001001001,0.01429098936541392
33,5.573605258106282,-4.917560338342658,-6.201739675987356,-3.7655605844478406,0.5605105105105105,2.4323823823823822,0.041277939295312906
34,3.4501648562291147,1.0476257273986298,-0.00021617878482052994,1.7321460526363415,1.1811311311311312,5.05,0.010503433244926388
35,4.4547836576610935,-3.9143582072306224,5.994100776244058,-3.741886042889624,5.05,2.067017017017017,0.01684657828393745
36,3.689904106199625,2.0926489960871315,1.9463635958955778,2.7096092785907686,1.3713213213213213,5.05,0.005494956320507116
37,4.877374011784952,0.21515116831030315,-0.6373273671121625,1.2150400221190105,0.3903403403403403,1.5615115115115115,0.013842785088970846
38,4.1867986688554435,-0.2792062891604612,-260.8255075103696,263.25142471047684,5.044994994994995,5.05,0.015599720509601882
39,3.441688691548627,2.384838414478051,2.1441887526443284,3.8262008158789054,1.2862362362362363,3.9889389389389387,0.004237321136976405
40,4.21157869622672,0.6077952693176084,-1.1792816294804096,-0.9820470765814034,1.020970970970971,0.07002002002002003,0.006574130203429077
41,4.503376840748836,-3.9912890456157855,-2205.5888795307246,2207.1935246340813,3.5585085085085084,3.5635135135135134,0.004287686276613698
42,3.306041473181924,2.4415789144996425,2.133633280217087,4.56206070870462,1.061011011011011,3.4934434434434434,0.0072255215364112205
43,4.364226356310145,0.3624134702992399,0.6997020699185237,1.1615647576313746,0.4003503503503503,5.05,0.009554198268264223
44,3.946749065823673,1.115532653715944,1.4719573663500378,3.6643295216176752,0.7006506506506507,5.05,0.03297363026674336
45,4.324975090551408,-0.38262296730908424,1.5292756987522937,-1.3324686317142092,5.05,0.8407907907907908,0.010664615061405654
46,3.872246834341754,1.2950387858714887,-5.166400096817603,4.978028974343224,2.6475975975975974,5.05,0.022770710059310518
47,3.446247138338992,1.8466373714674613,1.7452725142090413,2.8796990613971336,1.020970970970971,5.05,0.010932891697545428
48,3.4397658123381207,2.238747713196522,2.3792435137437726,5.8067442967516385,0.7607107107107107,2.5775275275275273,0.010792287458369498
49,4.14244531770134,-3.600016630677538,9.886341071490618,-7.970749785136439,5.05,2.967917917917918,0.0057101590460172475
50,4.609877384381034,-4.061122364997414,5.972949145244311,-3.594068538390394,5.05,2.001951951951952,0.005457025509631577
51,3.9174189240501422,0.5272362823899225,0.6988072169411195,0.7102838333645424,0.26021021021021024,4.77972972972973,0.0074477229642526885
52,4.370371978613131,-3.832489526962291,6.574886730164193,-4.608214390347808,5.05,2.4323823823823822,0.010879845598805676
53,3.89852362284673,0.04305892176504337,-1.1658492703045136,2.2731322404205834,0.6606106106106107,5.05,0.014810024150250498
54,3.556729931644437,2.244995710545224,0.9114439226025921,-1.6830935580384516,5.05,0.6906406406406407,0.00979533692817231
55,4.25743817225355,-0.4016684039163633,1.41728638327219,-1.3806222065548608,5.05,1.051001001001001,0.013285004549449498
56,2.9937490294541584,2.6707435006438653,2.7464982634738124,7.128881695593887,0.7356856856856857,2.932882882882883,0.010997715249408376
57,5.552813268740608,-4.911001267261616,-6.026226081006922,-4.0642282937937715,0.5605105105105105,2.6776276276276274,0.040812599505644045
58,4.179069348426244,-0.6110047259241703,2.4425774097315345,0.9025373236519655,5.05,0.055005005005005006,0.012972634007561504
59,3.462217843628977,1.5999209841226785,-7.596807209389371,9.316033872505006,3.002952952952953,5.05,0.022006796869570588
60,3.8869570987245567,1.8417670820986383,2.469242514305164,-4.532986844230587,4.5294794794794795,1.6866366366366365,0.02931791926483937
61,3.263065670219927,2.493685354360727,1.9428426558919947,4.8806962354664085,1.111061061061061,3.8788288288288286,0.007334933919795841
62,3.580340901578035,0.8546506884656581,1.2333588572533953,3.0752295351296186,0.9458958958958958,5.05,0.01351392596463381
63,3.599526930278393,2.260469485580772,0.900406948581145,-1.7763624396580795,5.05,0.6455955955955955,0.008073817630397617
64,4.245137327415505,-3.7427825556772785,3.886941232911737,-12.028042466494606,1.061011011011011,1.7116616616616616,0.007108633785464656
65,2.9175222475255,2.8951009187381667,2.090212094484769,7.254722818014441,0.8457957957957958,3.007957957957958,0.014530967308601466
66,4.43258002817743,-0.49862613475950923,1.3669387773520592,-1.4589372950723143,5.05,0.8708208208208208,0.011741099871904139
67,3.7488946896833393,2.071682449538918,-1.005392297445346,3.704014074023578,1.5314814814814814,5.05,0.0065373382972032205
68,4.13496187221014,0.607013845374001,-0.8947362040405958,2.120763155794211,1.4013513513513514,5.05,0.005750397179992723
69,3.3667603935469135,2.3747314839880156,1.6607727027303,-0.8189124085208886,4.72967967967968,0.7607107107107107,0.006686005482181802
70,4.376842981151289,0.29222721106049615,-0.0012290430945482963,-0.9397906158631308,0.16011011011011012,1.116066066066066,0.0072898933551431575
71,4.488116044687721,-3.9509616789676403,11.039222348048781,-9.896699150990324,5.05,3.4033533533533533,0.005604008528689527
72,3.692193271280239,0.82896049450101,0.7824796302200987,2.053643062899258,1.096046046046046,5.05,0.012656363563538223
73,3.3048092950557444,1.834060923230976,2.330049218449542,1.681087660797998,5.05,0.05,0.009458243404632232
74,4.4330017702349,-0.3839127132327961,2.189433960384154,0.3731804323901038,5.05,0.6506006006006007,0.003883863891542803
75,3.730754569151869,0.7656611076392585,1.1835626580465617,2.477479270498028,1.045995995995996,5.05,0.012068431445623138
76,4.645127380780853,-0.9250179874001803,2.3459975330012477,2.1334503735084116,5.05,1.4363863863863864,0.009801560973444944
77,3.358943962582305,2.420244524435948,2.3910881679352283,-0.37726591688418587,5.05,0.9509009009009008,0.005276663264146414
78,4.420243179496592,0.8933167603919325,1.065721629705819,-1.405915976665701,5.05,0.5705205205205205,0.013988469619477759
79,3.2562799666090587,1.8551868515312435,1.9037958201739427,3.6137048951133197,1.0009509509509509,5.05,0.011745466670486718
80,3.321219402564617,1.1122351883536408,-943.1676225062965,944.7995311329554,5.044994994994995,5.05,0.007101786923512781
81,4.42612280173674,-0.48041298002452554,-1.42822595334301,1.8991833593585516,0.21016016016016015,3.123073073073073,0.021660614269696125
82,3.6072708804509945,2.313302128707432,-1.468339223613635,3.7124699680247044,1.4914414414414414,5.05,0.009973615435792168
83,4.20286200177257,0.28451090743591717,0.6047539033844574,-0.8024544410534237,0.29524524524524526,0.9108608608608608,0.008348308085590637
84,4.6723065821573835,-0.24795452892316325,-1.3496296674683839,0.7772725671488886,0.3302802802802803,4.449399399399399,0.01978340908599732
85,4.15557853045122,-3.6187254061159333,10.07262092327534,-8.02106719197519,5.05,3.022972972972973,0.006499671990562143
86,3.346855245131443,2.439038955861397,1.6437472424491704,4.624679400431374,1.2161661661661662,3.8037537537537536,0.009269407285215492
87,4.784584195511679,-4.248796425101309,4.74856091067004,-2.8937119003612075,5.05,2.001951951951952,0.012767931504045898
88,3.8245649092286964,1.9464559040705165,0.39100618144453125,-1.5063879713795925,5.05,0.6055555555555555,0.012134015168386062
89,3.5942295293498834,2.3018965623361125,1.0316229208094276,-1.8788782608878374,5.05,0.6756256256256257,0.0068324840282780455
90,3.2919748967568867,1.1703576339397295,-0.0015830875284731408,1.83475083510631,1.3112612612612613,4.704654654654655,0.013406058444371436
91,3.6745189219265204,1.6949237988192722,1.8211003672736188,3.0092711234521525,0.9408908908908908,4.68963963963964,0.011180075473519123
92,4.547462817312902,-3.9980837912613025,6.5517860238437295,-3.8764989241948036,5.05,2.307257257257257,0.0050069228615385545
93,4.305025411494144,-3.7541518348652554,10.093378621675418,-8.745256460094208,5.05,3.027977977977978,0.008675427493076414
94,4.1966196508227,0.21315122916190385,0.968541118908306,2.749517805180628,0.8157657657657658,5.05,0.009061567948607645
95,4.49781196673456,-0.6548389876019081,-1.0978402678653771,1.9269193214199745,0.4353853853853854,3.9939439439439437,0.013890725181721594
96,3.5751587911793608,2.1832826496018853,2.37353688824571,0.43928629812310516,5.044994994994995,0.7306806806806807,0.0031181650467796114
97,3.04157070892996,2.587891693811827,2.7767358195708765,6.78750592622374,0.7056556556556557,2.787737737737738,0.008415888354360333
98,4.820751950206468,-1.1058236137719561,-1.6876134164339687,-2.1136268101904596,0.5655155155155155,1.8067567567567568,0.01169248684027326
99,4.525120293808321,-0.7979868271014897,2.1366588390776973,2.3529876082075734,5.05,1.5965465465465465,0.018814593820850153
100,4.095454714129236,0.41505570477598996,-0.7852515963003006,1.1496253928485367,1.2712212212212213,5.05,0.0073189391181416215
101,3.6387471207206206,2.1003435949983937,1.7549676570975736,3.3192493754417316,1.3663163163163163,4.6345845845845846,0.004676233281531598
102,3.670331360646776,2.0809921940979526,1.7315846831099568,3.1605928942422734,1.4564064064064064,4.93988988988989,0.005697080324465701
103,4.702960427135165,-4.126694765311772,6.130680850220635,-6.385256716916281,5.05,2.852802802802803,0.006186525196790881
104,5.655423221170212,-4.812045250194183,-5.2344903553525794,-5.670396535882454,0.6305805805805805,2.942892892892893,0.04899132605642341
105,4.687572550724362,-1.0440761106922092,-1.426235295118066,-2.4030369741431654,0.6005505505505505,1.886836836836837,0.01192771286903282
106,4.501032441551251,-3.924893898537266,3.8445107004868255,-1.6879140374865733,5.05,0.4704204204204204,0.02552748354266208
107,5.2987842534540555,-4.6825879991900194,-5.439110968325733,-4.12229914773084,0.5304804804804805,2.252202202202202,0.04123114919124671
108,4.577125194816738,-1.518979980796617,2.1241452105337233,1.628187102341541,4.984934934934935,0.06001001001001001,0.012059792787332593
109,3.5163249627767668,2.2358039523236153,2.0331987156379165,4.4262548926647565,1.1811311311311312,4.5394894894894895,0.004852380762111555
110,4.152732993747044,0.3891627699591812,-0.9834450115678608,0.3746103763292891,1.2912412412412413,5.05,0.008356834356195367
111,4.320411389267342,-0.46811966079303713,1.8048697573267884,-0.9613217277970513,5.05,0.8958458458458458,0.010728958068682902
112,3.110519922320414,2.254026387330601,3.217439669870447,7.775419575804332,0.7356856856856857,3.007957957957958,0.026914565109432242
113,4.704722556543264,-4.226039339393709,5.618054666224417,-4.37786575404713,5.05,2.4473973973973973,0.018791614169203868
114,3.734687698178017,2.0335796583302335,-2.071838026436893,3.543396985522964,1.8067567567567568,5.05,0.013048107982211631
115,3.773379066984694,1.7176735078778844,2.2909893132019588,3.852271547412205,0.8858358358358358,5.05,0.013209562927239385
116,4.408374636127203,-3.902303871668463,9.390513459642678,-6.380116290854409,4.4744244244244245,2.937887887887888,0.004369641922234633
117,3.798451716207834,2.0817214258445516,-0.9886069074285033,3.277419326800972,1.3813313313313313,5.05,0.009014083612358427
118,4.022624363190673,0.7180050094198088,-0.9399766807382031,2.3562844940739183,1.5565065065065065,5.05,0.005953420475068923
119,3.9745296320095966,-3.529283840054843,-0.008746980372308609,-9.358895845591514,0.6205705705705705,1.8167667667667668,0.007949471048002829
