t,r_t
269,0.06841791616583442
270,0.06816733598835517
271,0.0680072961546656
272,0.0681863446084526
273,0.0688152074986045
274,0.06833355241556019
275,0.06786719154606904
276,0.06797125809663798
277,0.06828546485623423
278,0.06783755342204827
279,0.06726492739273189
280,0.06744509269606228
281,0.06785656687906748
282,0.06820377900303129
283,0.06806729336684961
284,0.06851402023893988
285,0.06844003997560948
286,0.06904388222463159
287,0.0687619541782169
288,0.06903099620572926
289,0.06800815169685373
290,0.06823861762384802
291,0.06835480917656064
292,0.06912823780281462
293,0.06908521412847479
294,0.06921194739336138
295,0.06884363494021546
296,0.06931868977022687
297,0.06932425143358649
298,0.06951668095675562
299,0.0699137217016902
300,0.06974039345918256
301,0.06979819002878061
302,0.06989712035501064
303,0.07061741325116902
304,0.07095480247887863
305,0.07120282946345866
306,0.07148870265743398
307,0.07032934003097756
308,0.07055365385187047
309,0.07042006395268555
310,0.07055551699696563
311,0.07061440112866042
312,0.0707677907386604
313,0.07051030771079504
314,0.0698058464969078
315,0.06977115701433677
316,0.07001803715042604
317,0.06997959089600778
318,0.07031516864775605
319,0.06917175458178212
320,0.06988930254193063
321,0.07081445680549478
322,0.07060490775509166
323,0.07076479868679568
324,0.07020030644171772
325,0.07084808274839563
326,0.07069319094864762
327,0.07018997985058303
328,0.0698413687414215
329,0.06981916070596486
330,0.0693479733670924
331,0.06830523854555065
332,0.06834502586522942
333,0.06807497740035756
334,0.06770079255710655
335,0.06701649795097031
336,0.06722478738256658
337,0.06688590043458448
338,0.06692387703326497
339,0.0673561631362625
340,0.06798036725837885
341,0.068429246769801
342,0.0674524618252772
343,0.06813064184439206
344,0.06843077041298617
345,0.06816097434606186
346,0.06827638976757057
347,0.06947098733473128
348,0.0687328822906948
349,0.0691245785283954
350,0.06914130620781432
351,0.06876477092448775
352,0.06967010277873859
353,0.06920875594247357
354,0.06882302866676035
355,0.0692073670012416
356,0.06876653492337151
357,0.06915128934386756
358,0.0688635645215098
359,0.06989546739246717
360,0.07040558553142755
361,0.07077706105358374
362,0.07065398713750871
363,0.07145639782792862
364,0.07037151994390904
365,0.07059675447757732
366,0.07075842800008124
367,0.0708976720402238
368,0.07051272401712601
369,0.07018907999050393
370,0.06981324227778836
371,0.06977266175990804
372,0.0693259400499487
373,0.06850516166136553
374,0.06811448788914137
375,0.06794383345221425
376,0.06767295293782523
377,0.06698121748948982
378,0.06744796526938501
379,0.06753895412854222
380,0.06689876375012348
381,0.0675841868624484
382,0.06721049691764769
383,0.06709722041655612
384,0.06668649556689746
385,0.06699889445787215
386,0.06704039132750242
387,0.06712154558008268
388,0.06668896195164366
389,0.06553919092392817
390,0.0648891857921887
391,0.06532500661830148
392,0.06574384406659314
393,0.06555322550386229
394,0.06548855018341175
395,0.06590074178701097
396,0.06550607890289961
397,0.06506579661171291
398,0.06478970134654212
399,0.06459152817507706
400,0.06517410630359172
401,0.06434824619551245
402,0.0651514905463319
403,0.06458426327524393
404,0.06486512622261399
405,0.06473543413478271
406,0.06404957323424906
407,0.06436788897735105
408,0.06476825626589161
409,0.06513947923709407
410,0.06413650435278348
411,0.06454394085246695
412,0.06472562397242623
413,0.06492543360829268
414,0.06515983262031334
415,0.06551933610867415
416,0.06579413295417587
417,0.06529709907663868
418,0.06546860723645301
419,0.06611069086884862
420,0.06657632567404087
421,0.06661016731234329
422,0.06643606520136236
423,0.0659592009841416
424,0.06741226488455522
425,0.06703139392908695
426,0.06729167485084893
427,0.06686473452406681
428,0.0670347703264987
429,0.06691510716387404
430,0.06633047377114511
431,0.06683623815215603
432,0.06585753812895143
433,0.066602989385297
434,0.06656548088764516
435,0.06630693113089112
436,0.06636512351323125
437,0.06622577816201008
438,0.06606843580811653
439,0.0657037313290466
440,0.06548545212781477
441,0.06550238459828293
442,0.06503376483268798
443,0.0655648647862389
444,0.06502653883277208
445,0.06464984276703761
446,0.06418383325063784
447,0.06369035910117368
448,0.06384608341083271
449,0.06371731070319409
450,0.06418756260951923
451,0.06375546932251361
452,0.06391957445861325
453,0.06374486789703564
454,0.06297992971463416
455,0.06379232044172349
456,0.06424125902679445
457,0.06521050092309084
458,0.06541948781456267
459,0.06524737513922596
460,0.06573817368320242
461,0.06576874050116774
462,0.06572468939509657
463,0.06624772644514462
464,0.06501470158613386
465,0.06491823339636137
466,0.06526250788058421
467,0.06533060301909858
468,0.064694890799643
469,0.06502559055487414
470,0.06499403795343608
471,0.06407442730781784
472,0.0635092535771742
473,0.06358249996034424
474,0.06407222943389826
475,0.06406644127183882
476,0.06330516040917795
477,0.0633842368888637
478,0.06427980295489107
479,0.06466106297751573
480,0.06490882314193752
481,0.06455503138025298
482,0.06535352813006243
483,0.06525478855564466
484,0.06576742519254641
485,0.06651723360785576
486,0.06617456885622837
487,0.06593543389380829
488,0.06624467863375198
489,0.0646032490713149
490,0.064184455744722
491,0.06302803125345946
492,0.06322840658729384
493,0.06256404608557223
494,0.06209548832657256
495,0.0624954373099006
496,0.06195518556190852
497,0.062093893642388355
498,0.06191568015079874
499,0.061629932106155
500,0.061323655827213955
501,0.0617110279387569
502,0.0616105044445677
503,0.06177673996765736
504,0.06174298142444976
505,0.06113252502479454
506,0.061306455647944
507,0.060859949896256364
508,0.06092764002121304
509,0.059871631503205805
510,0.05841626649903176
511,0.0589376382958206
512,0.05946350020313094
513,0.059010962587283965
514,0.060105787104632644
515,0.060728189635939116
516,0.06084686280462568
517,0.06028172221786814
518,0.059383541358061495
519,0.05924536149370784
520,0.05955938381645434
521,0.05890369032062162
522,0.05860949008816726
523,0.05753663534360482
524,0.057150820569569535
525,0.0573608993375596
526,0.05681396602319448
527,0.05792851628820124
528,0.057922787473925944
529,0.0578336199801522
530,0.057206132182449826
531,0.05701421952715968
532,0.05711402756246542
533,0.05715484307102106
534,0.05730268567808944
535,0.057082082683983223
536,0.057267247918133944
537,0.057661481954262975
538,0.057860320081134654
539,0.05814296920895782
540,0.058653620515676984
541,0.05877449437778398
542,0.05934599771628978
543,0.05899402700546374
544,0.057755397604670224
545,0.058342001765467666
546,0.058565525373128
547,0.05873992537980382
548,0.0587772592731567
549,0.057461684285731895
550,0.057500176416111076
551,0.0572459905267279
552,0.05759901053479536
553,0.0590535218519036
554,0.0584421529685178
555,0.05918200266810624
556,0.05927922577613936
557,0.05889156454993306
558,0.05895713988982185
559,0.0593117170267284
560,0.0591355609288586
561,0.059446100136092715
562,0.05887181910832206
563,0.05874379484161461
564,0.05861317920012544
565,0.05884256100223992
566,0.05867375171844254
567,0.05751884132120481
568,0.05679856800706868
569,0.0575278526163281
570,0.05728887294734934
571,0.05691451270540762
572,0.0578036981127779
573,0.058149517960175395
574,0.0573005699631593
575,0.057030622101417745
576,0.05628469388276248
577,0.0558539405308463
578,0.056396490831703755
579,0.0559784789130719
580,0.05656133970224678
581,0.05577027541689374
582,0.05513393880481956
583,0.0550125211407394
584,0.05598718517326992
585,0.05560198153892778
586,0.055026446911454675
587,0.054632847518430366
588,0.0549668075253646
589,0.055038722317760726
590,0.05484118555365746
591,0.05429494072029234
592,0.05389464670529922
593,0.05461622270910012
594,0.05303899376355308
595,0.053101710023613226
596,0.053754515173396716
597,0.05468944526214034
598,0.05448636325760954
599,0.05352094547865652
600,0.05343194575798792
601,0.05259547862484752
602,0.052843195764033714
603,0.053271846898087234
604,0.05292056603979278
605,0.05121087634860474
606,0.051766437584953404
607,0.05111744747252458
608,0.051802394245843354
609,0.0519394301174979
610,0.052606645188650464
611,0.05303312792549996
612,0.05236262122377954
613,0.05124786101026432
614,0.05117076032910808
615,0.051285201087483516
616,0.05101181696546694
617,0.04979494516405226
618,0.0495006293327735
619,0.04938366519054473
620,0.04883690599489636
621,0.048819975264711296
622,0.048267405396970775
623,0.047912343028343636
624,0.04762193392218202
625,0.0470452389703859
626,0.04737514799294246
627,0.04735797552913538
628,0.04741204692556962
629,0.0479834706918553
630,0.04843170212026503
631,0.0491646729096997
632,0.04980003675983347
633,0.049123066416652886
634,0.04887475863626798
635,0.0490980698745606
636,0.04923408178783916
637,0.0497263490646708
638,0.04933471732113192
639,0.04803511055742086
640,0.04807417901749472
641,0.04821690553561278
642,0.04797740748063694
643,0.0482989917825223
644,0.047818490685498045
645,0.04810297408192252
646,0.048073501355277624
647,0.04900976879661074
648,0.04924243016359412
649,0.04861787908833786
650,0.04901427588528431
651,0.0490772037310862
652,0.04910505772014444
653,0.049147113148975345
654,0.0491474291431592
655,0.04859547479187562
656,0.048422023011000216
657,0.048807710842476856
658,0.0491921240928464
659,0.0497163728687196
660,0.04966607390874734
661,0.04979429911203398
662,0.04823313279873818
663,0.04841190275258998
664,0.048537872502150525
665,0.0482430471286474
666,0.04843329180658436
667,0.04770738960141188
668,0.04777190202214818
669,0.0482541618592334
670,0.04807989366218824
671,0.0479421367646261
672,0.048961394714663244
673,0.04893054102948364
674,0.047619091198456684
675,0.04774250237100203
676,0.04828477977752612
677,0.04742520487758674
678,0.0474739205432402
679,0.04727914477587714
680,0.04799791215586044
681,0.04830082900714234
682,0.049578439307677004
683,0.05028234176742182
684,0.049798484160213104
685,0.050297841038754884
686,0.05047354192138718
687,0.05040804114034242
688,0.05033872543961106
689,0.05029099641410623
690,0.04980389415417482
691,0.049244253084072556
692,0.04955520086112262
693,0.049908333581645294
694,0.04913410709315758
695,0.049204663206607865
696,0.04880564343912948
697,0.04886678621899628
698,0.048750922950808274
699,0.0482217676473075
700,0.04836918967321682
701,0.048471249094855645
702,0.049674414356785844
703,0.04899074559700678
704,0.04875473521335604
705,0.04795202406547352
706,0.046766243795785506
707,0.045936180439320844
708,0.04664890266062546
709,0.046126445394081665
710,0.0453360804769172
711,0.04491616561807354
712,0.0446191807702085
713,0.04484503443076842
714,0.044331253369981644
715,0.044395751040237824
716,0.045010744958647736
717,0.04395808582446278
718,0.04449875865303884
719,0.045027619564563075
720,0.04617549746654398
721,0.04570611618832672
722,0.04540559509387816
723,0.044287871460583245
724,0.04409864359140888
725,0.04460504284236734
726,0.04387209633065576
727,0.04405974301472712
728,0.0438281944241411
729,0.04384227631987946
730,0.04457005906598992
731,0.04505476508116044
732,0.04512922852250094
733,0.04479441946312642
734,0.04378738122501578
735,0.04366718778991656
736,0.04448795748949986
737,0.044930446651192085
738,0.04562940611690626
739,0.04499994724169372
740,0.04475639390723398
741,0.04362840970158826
742,0.0440507691829198
743,0.045014821730498276
744,0.04541368729748502
745,0.04521971578494374
746,0.04584500626629694
747,0.046540305288513724
748,0.046356975407486005
749,0.045328738263383864
750,0.04540435389642048
751,0.04542824345326284
752,0.04516914646538206
753,0.04477076742077524
754,0.044543896772528076
755,0.044408581639250176
756,0.043876115191997564
757,0.04401250168045294
758,0.045072290080071596
759,0.0454883854179403
760,0.045065217637203024
761,0.045340728342048296
762,0.04542864249654724
763,0.0453833913060661
764,0.044799936716862
765,0.0450428536073888
766,0.04518124473650691
767,0.043875970631627556
768,0.0431280294197164
769,0.043843155392673416
770,0.04366649063608184
771,0.04356807667316938
772,0.043564021043231205
773,0.04379139428346894
774,0.04512597919062902
775,0.044646679273657265
776,0.04346542692167974
777,0.04341859781869408
778,0.043332029830281345
779,0.04282797749027266
780,0.042596679456087076
781,0.042637368438935216
782,0.04212902468570482
783,0.04179038632010204
784,0.0411519657624462
785,0.04151089717485933
786,0.0410823581180701
787,0.041264289688064636
788,0.04011335545087834
789,0.04053507138337818
790,0.04076850645963102
791,0.04130926599221654
792,0.041134162783614286
793,0.041029839894900104
794,0.0399638373170547
795,0.04010210682020248
796,0.04033960066808384
797,0.04125723284100992
798,0.040811468450028324
799,0.040311928602402826
800,0.0395162158468837
801,0.040066770172397084
802,0.03994063599957734
803,0.040202190299319325
804,0.03990517378078396
805,0.03960906235789202
806,0.0398244957912273
807,0.04049715645669096
808,0.039444535296224784
809,0.03935194602780984
810,0.03903732056676272
811,0.03866985665066042
812,0.039254759924672096
813,0.03864156789361372
814,0.038169788482735584
815,0.037886897991451576
816,0.03766378670460962
817,0.03779080768269334
818,0.03858729921641816
819,0.03910641729818622
820,0.03809329741211016
821,0.03749684715633908
822,0.03848260912164568
823,0.039243417098401456
824,0.03933099143563612
825,0.0395330954952309
826,0.03942335397809342
827,0.03964799210872142
828,0.03976081967360838
829,0.039814015016198134
830,0.03905942979849404
831,0.039368373169904186
832,0.03835131287977878
833,0.03851526774835284
834,0.037555301061333556
835,0.03726448421800528
836,0.03738985324830814
837,0.03672445581574532
838,0.03651143092454746
839,0.03677511619491068
840,0.037041736595270346
841,0.0384936934934053
842,0.03939039462835374
843,0.03962109411552562
844,0.03922450562334447
845,0.03874992064205938
846,0.03820467377937854
847,0.038208289448434775
848,0.038486403696511295
849,0.03898771237165932
850,0.03921329146158138
851,0.03869501649795208
852,0.038580606658821424
853,0.038380895982489824
854,0.03777008928177518
855,0.038014692732878934
856,0.0383441804748929
857,0.038177148586481746
858,0.038186678539171716
859,0.038473587458408204
860,0.03823559476264706
861,0.03817066633237948
862,0.03810967247701862
863,0.03790186722299796
864,0.03707829555560778
865,0.036522150993389284
866,0.036816782010464545
867,0.03714434706358026
868,0.03704546497779804
869,0.0380931908615384
870,0.03884427447351832
871,0.03846122418371058
872,0.038984661371473
873,0.03866199802891482
874,0.038047877858526064
875,0.0376168386775002
876,0.03791221115675712
877,0.036959725240559314
878,0.03637754092512042
879,0.03664318464691066
880,0.037000099220685666
881,0.03645976735169076
882,0.0369334697878894
883,0.037240421286222285
884,0.0365407777980458
885,0.03629771631708586
886,0.03566951145642368
887,0.035895062586701575
888,0.03668755349896634
889,0.03639090895404524
890,0.03602275511542916
891,0.0364784539518289
892,0.03673258452545908
893,0.03643685513682248
894,0.03673538134533582
895,0.03693690128069012
896,0.03743613973249054
897,0.03754642172751822
898,0.03709808468087458
899,0.03847036253569238
900,0.03840694506855062
901,0.03808020178111936
902,0.036698481446329256
903,0.03649833364274792
904,0.03581067829151048
905,0.03678962368897552
906,0.03668962149151908
907,0.036447405611939085
908,0.03600692829273658
909,0.03652760908804745
910,0.03719239903872424
911,0.036724549985578156
912,0.03605654892387432
913,0.036617348541136185
914,0.0360824401959008
915,0.03593935442318188
916,0.035571301459585064
917,0.034665752479125796
918,0.03517115444175696
919,0.035631908758548256
920,0.035371359591802674
921,0.03516869668829736
922,0.035552449281526226
923,0.0348706471899753
924,0.03523318661517598
925,0.03471387968748806
926,0.03483640550353292
927,0.03412420245491096
928,0.03437533776054182
929,0.03369216272889562
930,0.033799423715091884
931,0.034995865031073464
932,0.035077558315114554
933,0.03478877568522579
934,0.03510366202211952
935,0.0363363630279699
936,0.03684381884857984
937,0.036515676052216936
938,0.03648313589363484
939,0.03630229544566996
940,0.0359853494502669
941,0.03576705436190174
942,0.035609871121375127
943,0.03427008518246696
944,0.03351435939505046
945,0.03441695662142542
946,0.03488373138489982
947,0.03554119689886206
948,0.03535128775957412
949,0.0362887796778772
950,0.03652129146677818
951,0.03717137949079268
952,0.036854499648503763
953,0.03661857914649374
954,0.03739399277798464
955,0.03776782268744034
956,0.03806529267144234
957,0.03715432237587426
958,0.03791398937043012
959,0.038097162177276364
960,0.03824573975164796
961,0.03877314220060782
962,0.0397299952403592
963,0.03882938623403384
964,0.03853766987086376
965,0.0384329031231637
966,0.03841133568026016
967,0.038152432521821676
968,0.03772233498396532
969,0.03786001391052094
970,0.03875424499009812
971,0.0396754108127258
972,0.039291756695925016
973,0.04011897642105276
974,0.03938243115282072
975,0.03923890749145364
976,0.03943400098279332
977,0.03955404571491138
978,0.039226706841704
979,0.038852867118790595
980,0.039204640141627084
981,0.039951751453676146
982,0.04021526097166242
983,0.04026582594448234
984,0.03976489837381512
985,0.03966089248038208
986,0.03971732536259334
987,0.039060708289419516
988,0.03889041117968282
989,0.03959304618387764
990,0.04007880952058592
991,0.04006308194122398
992,0.03940766013410432
993,0.039262026519343914
994,0.03927406608313918
995,0.03844580174157978
996,0.03832255341118568
997,0.03837760183605254
998,0.037993125165169055
999,0.03741908862340574
1000,0.03710842448498984
1001,0.03671503401650024
1002,0.03706645362810494
1003,0.03847657270949928
1004,0.03782929986470367
1005,0.038351141081743034
1006,0.039185623635181126
1007,0.039455845757143164
1008,0.04013260645726112
1009,0.0411278245927668
1010,0.04086860229709332
1011,0.0411565055752749
1012,0.04102821915259826
1013,0.04070767319419152
1014,0.04105738258347752
1015,0.0407816242856929
1016,0.04110148619831262
1017,0.04110650722540124
1018,0.041066378820463705
1019,0.04135088350791744
1020,0.04095060999887762
1021,0.04139624939622444
1022,0.04188168144257288
1023,0.04157810090135052
1024,0.04162503750063462
1025,0.041885586494568576
1026,0.04127930276607652
1027,0.0419843503919947
1028,0.04148640412979236
1029,0.04184554577814872
1030,0.04238154561259496
1031,0.041928079398698075
1032,0.04158424730389102
1033,0.041185414957278135
1034,0.04123149771824422
1035,0.04076550814441806
1036,0.040661345095124056
1037,0.04079480676196046
1038,0.0408119710265056
1039,0.04086506525854726
1040,0.04155312249274602
1041,0.04021134483435962
1042,0.03989401434084169
1043,0.04020956997161622
1044,0.039959309906178415
1045,0.03995484156479862
1046,0.03992267465749667
1047,0.04015050971889714
1048,0.039681035473229834
1049,0.03959785237596894
1050,0.03992861709981578
1051,0.040703987383029404
1052,0.03963312632059838
1053,0.04013305860512806
1054,0.04000431088197942
1055,0.03934783574581958
1056,0.03906038151317776
1057,0.03885463861639374
1058,0.03789726577228158
1059,0.03797955798206188
1060,0.0373317647781259
1061,0.03716684586737224
1062,0.036909985265386726
1063,0.03726089505957956
1064,0.03719552161378882
1065,0.0369979988958092
1066,0.03726256014495211
1067,0.0377967772447071
1068,0.03780093158785208
1069,0.03774431558482262
1070,0.037419574246473734
1071,0.03655952740134898
1072,0.036805652326364784
1073,0.037010386030970475
1074,0.03703003216451592
1075,0.03685304927129808
1076,0.0370091584487628
1077,0.037559723275920484
1078,0.03657133409217432
1079,0.03660044145887614
1080,0.037098810117299395
1081,0.03706044329350593
1082,0.03773073980090796
1083,0.03673786373420408
1084,0.03565558916147478
1085,0.03474672095222786
1086,0.03539904766876288
1087,0.035137874708361626
1088,0.0353174199091989
1089,0.03438375410233146
1090,0.03348153399914304
1091,0.03292593410747332
1092,0.03282295346563538
1093,0.033443218382236205
1094,0.0331394933786423
1095,0.03319293604465516
1096,0.033152052778106005
1097,0.032842408296350885
1098,0.03289646275345202
1099,0.03333731989008356
1100,0.03383230457016784
1101,0.03333573161089918
1102,0.03395209669847492
1103,0.03352406299195762
1104,0.033319992398457336
1105,0.033055019402167506
1106,0.03458288836786054
1107,0.0344770355182002
1108,0.034246654592183866
1109,0.034339453011642755
1110,0.034497379276014796
1111,0.03464001509000038
1112,0.03515096271684116
1113,0.035183311490035764
1114,0.035202641598284616
1115,0.03556317846624574
1116,0.035912589274213265
1117,0.03511654257152388
1118,0.035302942252261396
1119,0.03511255567475694
1120,0.0354425021635784
1121,0.035655982641845316
1122,0.03535899528345762
1123,0.0354138172451557
1124,0.03502311534622006
1125,0.03511079560768814
1126,0.03592789615176332
1127,0.0363049918941994
1128,0.03604561185291338
1129,0.036251253049649025
1130,0.03617451384896446
1131,0.03564634762011174
1132,0.03594084122288176
1133,0.03534370153901446
1134,0.034964253456857615
1135,0.035515563657003875
1136,0.03526275353382978
1137,0.0353585727760621
1138,0.03549784040842678
1139,0.036494994710734016
1140,0.03548238707676836
1141,0.0350891917892851
1142,0.0353669375083324
1143,0.0351073133799596
1144,0.03490038026714358
1145,0.03481129493966946
1146,0.03538284264640594
1147,0.03512871373698166
1148,0.035113158928101115
1149,0.03601007064371746
1150,0.03585690029173352
1151,0.036843465415777876
1152,0.03704221549871806
1153,0.036236112075534316
1154,0.0365609876102958
1155,0.036971722992027535
1156,0.03726899123272744
1157,0.037949413246168205
1158,0.03827881375705508
1159,0.037017046591455854
1160,0.03717076022445444
1161,0.03664849921171452
1162,0.03694692969417994
1163,0.03652935484740604
1164,0.03511993259627558
1165,0.035275748891530276
1166,0.03638417794758504
1167,0.0374710786131618
1168,0.037988359303241216
1169,0.037296019383623716
1170,0.0368071073104647
1171,0.03656503192985138
1172,0.03657087984841416
1173,0.03667710609239408
1174,0.0366311014399062
1175,0.036329328538337424
1176,0.03770386228729326
1177,0.037605770085209836
1178,0.03704747969291238
1179,0.03693649953012278
1180,0.03692346513257292
1181,0.038685208708075985
1182,0.03724228785828694
1183,0.03706958175605702
1184,0.036785202535648556
1185,0.03715228492197806
1186,0.03702256731145828
1187,0.0364513752836798
1188,0.03548711292459966
1189,0.03486811824440642
1190,0.03511018367027972
1191,0.0358315404134594
1192,0.0354083224576403
1193,0.03476367888531742
1194,0.03499744449945056
1195,0.0352334936175948
1196,0.03625998918937208
1197,0.03577281844757502
1198,0.034891884044217544
1199,0.03477860610941718
1200,0.03412782263219062
1201,0.0333796448755129
1202,0.03312870242170362
1203,0.03327045359607698
1204,0.03352821883527746
1205,0.03334083096481292
1206,0.03285576687444384
1207,0.0322597182183169
1208,0.03130809606486136
1209,0.030817342699669962
1210,0.03212629122478904
1211,0.032400951711319737
1212,0.03160082645332363
1213,0.03261751370155494
1214,0.03243739148339368
1215,0.03218899510436476
1216,0.03091247581592208
1217,0.030260065423190458
1218,0.030690574989863724
1219,0.03124326941598148
1220,0.03061747664479736
1221,0.02963214759130472
1222,0.02885563843577714
1223,0.02769749108927684
1224,0.02813256163571686
1225,0.0290629755257119
1226,0.029248082863086337
1227,0.029974337860018883
1228,0.029074314487365558
1229,0.028638824321601638
1230,0.027633434103852158
1231,0.0273138675074974
1232,0.02801849822528638
1233,0.028226241083847983
1234,0.02950139887477914
1235,0.0292940786692116
1236,0.02961730812928282
1237,0.02926444447306166
1238,0.02943704038448474
1239,0.02860449566326876
1240,0.028638143779488822
1241,0.028136123036225338
1242,0.027727776670837458
1243,0.02811268113531808
1244,0.028219141063485362
1245,0.028245114824021204
1246,0.02826893231829254
1247,0.02768950027755144
1248,0.02758889226089202
1249,0.027695818875139142
1250,0.02719593833402658
