row_index,beta1,beta2,beta3,beta4,lambd1,lambd2,rmse
47,212.50668313379398,-210.2245153143682,-73.97357581591243,-521.0891231446606,8.026302580175324,30.984924248215503,0.0343532305070411
48,82.87540879126628,-81.27128782086702,51.292254545242486,-215.05151554038537,16.421718589619296,28.62454728740993,0.04936070828643871
49,519.6076159345872,-517.5087096371383,-179.54842518249814,-1284.032267441022,8.681691132137255,33.054308701985796,0.04165651489392993
50,4.796573170622446,-1.8813434056975522,5.422286882466789,-5.47793498148131,3.2167268758372,3.687993935635848,0.019944585958732858
51,-54.18955322923035,55.134067501092716,83.82152954192499,-2.5522712110805994,40.239606387543496,4.2203101307873725,0.024531073077799892
52,3.6962628332948095,-2.168727293393412,-0.0031653310902585163,-2.133471097195579,2.1082946017383453,9.363701216751519,0.05630082291767088
53,15.144344017947333,-12.740750961482057,-7.207798894171483,-34.14457685300617,2.9850071750614067,16.627407616631356,0.025582364983317087
54,327.5889010295076,-324.77052386160454,-99.82501646052837,-784.9400161357904,11.239082986117186,39.659745164193374,0.015476808361258322
55,1308.0195224999322,-1305.1540694296577,-417.3991153244011,-3172.4122296169885,11.655008951405684,41.64643569101395,0.03948944827794149
56,4.574816949238356,-1.5492882698699415,-0.0003957197547104774,0.4321993050952496,3.032462698255193,0.42236720276870204,0.023913098727496265
57,242.45016165869086,-240.86696180127052,16.696891029371145,-550.4649291880348,18.503091306745986,41.217992444653305,0.02089377082219301
58,5.252427203749698,-2.1202948896865355,-0.0006364315370236406,-2.271905810592448,0.936526115090717,2.625811367317271,0.02518731434078962
59,460.8523814799713,-457.5767092378047,-146.25824302001865,-1106.5938171381472,12.464676025231475,44.38540786742079,0.014573220766487548
60,2558.0325755745434,-2555.6924191364,-757.0623373906569,-6096.515059852945,15.19364106806888,51.61964861539774,0.038741189265829805
61,744.9585685563594,-742.7794964663502,-263.1153765049457,-1857.1204449668573,8.118673783037615,31.371387865605577,0.017249049530471447
62,2.9146927113902144,-2.0533839786853925,-0.00012138325301203068,-2.4648809030635013,0.16914679127648005,0.9753601999256204,0.04395030436530798
63,75.05983888189705,-73.01601609588498,-29.970232087384094,-187.68047110718328,4.731034847970136,21.28474561422137,0.02945083445158844
64,4.999178832997988,-1.6972339767219076,-1.4560659279142247,-1.6896745282735206,0.5998524350310199,1.89298885451041,0.0129807804316883
65,131.45721434386996,-128.3915020191945,-55.54077096535879,-332.4408280340762,5.3607155360835534,23.70328629685647,0.04574733822220998
66,-47.40823492617558,48.89615902007053,69.51462566306581,0.6979119653167132,55.57838785469464,1.845899456841686,0.01323779768586061
67,260.3627972084248,-258.19058015587086,-83.98529680734765,-633.3793789647931,9.9318875410362,36.277494976359314,0.02031269749562554
68,3072.1338836909404,-3069.3070417668964,-954.671442303134,-7399.049240980374,13.444281004396359,47.01361612985584,0.016370093763695092
69,-0.15857577204716497,1.621583260988487,9.6197963884172,0.025461432251187854,18.801887873313284,3.502392539310743,0.018392534127992126
70,3526.413798280859,-3523.4425332136243,-1089.3300701131213,-8472.43795953138,14.195288000427063,49.365658955752586,0.018374381311850704
71,5.176260256722968,-2.2467867326406243,-0.0004868385936689368,-2.8721847956762483,0.6271026360067924,2.3315754279055274,0.028873038015524998
72,4.304483417742553,-2.472852430796827,0.0055473170094157975,-3.1656686789094692,2.261256476267833,9.76816398821842,0.02027835350735362
73,4.052918499790892,-2.3760715290544656,-1.9783836935438932,-3.1190288204490617,0.6174865185045144,2.69521951500926,0.022856092015957716
74,4.033676360941747,-2.460701055840086,-93.31878257368211,92.16565855469715,2.6881983269875076,2.6691279443317146,0.022219689449685276
75,5.213155866968737,-2.164167178315976,-0.0001788706316603328,-2.7878278720331386,0.5785305408402094,1.9190694287626804,0.026959578822639534
76,103.14148810632196,-100.68680146810902,-40.53349427358125,-259.5278452962486,5.79209572384206,24.57631487773218,0.018840992634311566
77,755.3095114659177,-753.0921136678146,-234.47516564405657,-1822.5587875131955,12.182816173623497,42.870573920385475,0.009489991655958109
78,158.34845427140496,-156.76365621706603,282.6851418992347,-568.8179939902126,23.120911472239246,30.849210454247007,0.023784138761494013
79,3.398101904603496,-1.6818439798382143,-0.0004750897821378386,-1.6884402747252545,0.6740714727677786,2.338476004788013,0.0362918076897088
80,22.488406506091565,-20.558786201917098,28.84102467663744,-67.20546012087608,12.381601799543297,19.01513904240969,0.009379043562874743
81,4.073840438306069,-1.8546083201205992,-1.9349649180683144,-0.008356383105354581,3.5792196785821235,4.592533340103141,0.02656477635958193
82,5.53033844224216,-4.110353046493085,-2.558402935770359,-5.769302032185093,1.7826144872092375,11.498937465520887,0.03151228056924824
83,400.5871604895157,-399.06488456441775,-136.78851407793542,-991.4080635968897,8.478356644388986,32.333492146070036,0.04018237828609651
84,111.70294157577764,-109.24399487471723,-43.37210270064455,-280.4881248116551,6.020898506849615,25.22785886201433,0.017765921017709685
85,4.889090048659511,-2.0013350459583936,-1.6513734815495107,-2.9990420760696175,1.155077530730199,5.6753457624413555,0.013523386546771992
86,80.23294701834902,-78.20543864991086,2.2726760009559985,-182.6983268896426,13.07732978404447,32.115823615303945,0.010443650868826964
87,322.5607442942462,-320.5470881149355,-67.72623625084285,-744.0564183002557,15.025505973194246,45.71058834432367,0.047778671237983864
88,334.9645119070844,-332.14449162135014,-107.08370994939955,-809.4624145723284,10.42477439665607,37.77863906529337,0.01862970420112878
89,147.8033116786213,-146.37840899956893,-45.961913498470295,-358.064447794929,8.832866704531721,32.86430741793542,0.02859395373111187
90,842.9664458171279,-840.1837126440951,-239.38170320019998,-1990.269673818192,15.622968682934621,52.09930903985212,0.014565879869688285
91,3.3420003440834822,-1.6623273853179035,0.010976642926513347,-0.9806854010925032,2.0750900659046834,4.965907264138564,0.036872870819899574
92,2109.0793921830677,-2106.846194969438,-684.6392542884092,-5140.621529223485,11.34536025174861,40.97396005174561,0.02891200588961769
93,82.87429255459553,-80.88209872736451,-4.060783720408329,-188.9148257985586,12.17657757593518,32.34373676218185,0.013957863423671921
94,258.7073403688327,-256.54629573278874,-87.31067265842114,-639.3771812300541,8.126822820498013,30.85988328470298,0.045851545735151836
95,5.848633885727552,-3.4647936872311904,-3.2729399611865166,-8.584255640667203,1.661596328456363,12.635370387953946,0.038577478566367576
