row_index,beta1,beta2,beta3,beta4,lambd1,lambd2,rmse
0,3.72877144557361,-3.4800802542377727,2007.8264852385616,-2008.5681952216678,5.044994994994995,5.05,0.03801302120570321
1,3.501694251583301,-3.357655722007875,-1.824134186472903,-7.997110904396277,0.4353853853853854,1.971921921921922,0.02462220288280411
2,4.308294368150203,0.9591675287163857,-9.109249683782483,8.334763306504012,3.7887387387387386,5.05,0.033806577772676025
3,2.842696623374657,-2.296410081994064,-0.37516858831339767,-1.0867699228625232,5.05,0.07502502502502503,0.03354786700469579
4,4.762104722215045,-1.5715364090494577,-12.961708498020805,8.502586012081595,1.126076076076076,0.8107607607607608,0.04480437689762584
5,4.729977941665881,-3.2732674495006124,-0.823187522211834,-6.09016898566499,0.3803303303303303,1.5364864864864864,0.05034433417167258
6,3.266361342441494,-3.22852439760459,-1.4347526241106427,-7.361734797764268,0.48043043043043043,2.087037037037037,0.0295171002273295
7,4.6969632548453655,-4.487391479904875,1010.4035671785781,-1013.8579760292179,0.7657157157157157,0.7707207207207207,0.12267633764878803
8,3.3918587660448254,-3.216727251295704,-1111.6905321601887,1110.8543609110122,5.05,5.044994994994995,0.043419696568648594
9,4.90216985883389,-2.7687463208435386,-4.988894806668915,-4.208537553993478,1.7617117117117116,0.06001001001001001,0.049604810021677236
10,3.966853043888247,-3.8980337258542885,-1.8310273243399346,-8.885329219561726,0.4003503503503503,1.6816316316316315,0.01897512896576784
11,5.096609560399447,-3.372646335851961,1.716223283372325,1.6860553521294848,5.05,0.9559059059059059,0.05249634745999922
12,3.1423377471724336,-3.0833232844645377,-1.3223087374471612,-7.141241613343227,0.48543543543543544,2.122072072072072,0.02688373403049165
13,5.069447870264708,-3.3269482911165302,-3.2502398003282016,-5.33243540916289,0.26521521521521524,1.5615115115115115,0.052340196500520846
14,4.979988743472147,-2.1833905734552848,-2.5091407481906867,-8.372358116361243,0.2451951951951952,1.4363863863863864,0.04677934584046861
15,4.982675484274064,-0.3874708070886621,-2.457998539905702,-2.2787454524294066,1.6566066066066065,0.05,0.02709225905238855
16,3.404720815900329,-3.307420697955076,-1.7275129771779885,-8.069298587962626,0.4203703703703704,2.006956956956957,0.025450467862414398
17,3.4341768798249293,-3.1892132356516862,1094.0819104368156,-1095.0890875712173,5.044994994994995,5.05,0.04217714871359418
18,3.358217282804017,-3.1412548735006207,-1337.6586078897788,1336.6179779680353,5.05,5.044994994994995,0.04433590868500375
19,4.760049363583659,1.1496010222709576,-2.5273768895260607,-2.100082235733754,1.4213713713713714,0.07002002002002003,0.03664567249541942
20,4.2788854317437455,-4.607707436654563,3.4856264356740616,4.830956551174038,5.05,0.3753253253253253,0.04940762760157915
21,3.1112910783574064,-2.9286901216055554,1113.0340458140809,-1114.2273056535435,5.044994994994995,5.05,0.04429342371276731
22,3.3870884716567855,-3.3085579615357537,-1.6014178205808085,-7.657516502781137,0.4403903903903904,1.956906906906907,0.02904757977979985
23,3.2787848771705637,-3.255610287956577,-5.247876962579212,1.5703484545154567,2.337287287287287,1.020970970970971,0.028937597013240005
24,3.318029379257969,-3.2573009483948847,-1.6831269769756332,-7.613699382137811,0.40535535535535533,1.926876876876877,0.028406552540870596
25,4.990127966100025,-0.02647333221337821,-2.900716301655462,-4.063078249712321,1.4113613613613614,0.05,0.0303411065371037
26,4.960480909664305,0.8414388139340532,-2.6052788823482054,-3.1170230231195974,1.6516016016016015,0.055005005005005006,0.030894585530474278
27,4.8756200113297705,-0.2432994579999364,1.425949649303825,-0.9890679511229249,0.2502002002002002,2.182132132132132,0.026756546421746144
28,3.407927139900532,-3.377987282354948,470.61949411518896,-475.82009108099453,1.6165665665665665,1.6265765765765765,0.026105150540946306
29,3.106545600176232,-2.86299724850397,-1396.9111980083255,1395.9764508316096,5.05,5.044994994994995,0.04144009336091716
30,5.063192026985183,-3.3676994337287542,470.5185409134751,-473.15689026109163,1.4113613613613614,1.4163663663663664,0.0484814885150287
31,2.753432219820041,-2.222122561579969,-0.4789844974017487,-1.598385426501905,5.05,0.07002002002002003,0.03330865225916223
32,4.726281886175081,-3.7081182981368475,2.6675319595308626,2.741965709572051,5.05,0.4554054054054054,0.048464408680045985
33,4.729918845846493,-4.8540674172163785,476.3945666262678,-479.496988805634,0.7356856856856857,0.7456956956956957,0.11560446941930144
34,4.921258043498561,-2.255360149698829,-3.0518882212325296,-2.9740416903957714,1.7366866866866866,0.08503503503503504,0.04918502993483126
35,4.74186800825175,-2.1844441692624,-6.084439062933266,-7.246159304385903,1.6666166166166165,0.06501501501501501,0.05969336783556424
36,5.022793543751461,0.31344869294956956,-1.7848959630297954,-1.94221863356797,2.207157157157157,0.05,0.028283981443247102
37,4.847570399358667,1.234503962929694,-2.699624752479158,-2.90052179630677,1.4814314314314314,0.07002002002002003,0.034887447512367865
38,4.801086506378565,-3.2657220982861914,789.2980163020881,-787.3794297787409,5.05,5.044994994994995,0.043293360580739126
39,5.039357025787223,-2.827009850323173,-2.7409987007899845,-2.411332667351599,2.052002002002002,0.06501501501501501,0.04902908282327708
40,3.469449863532207,-3.4156885770567538,-1.5332531302970962,-7.930365657673699,0.4604104104104104,2.021971971971972,0.026324840758938206
41,3.2232398883605806,-3.0063953560883916,-957.9426902586907,956.713121489428,5.05,5.044994994994995,0.04561706216651801
42,3.89880957692356,-3.891710140450251,-401.68330985078995,396.0161762163484,1.3813313313313313,1.3713213213213213,0.019755545056361862
43,3.549326145967192,-3.392761099820946,-1426.2293651516406,1425.5895517331016,5.05,5.044994994994995,0.03524674052293541
44,4.829482421925686,1.4103608503055285,-2.913234657473444,-3.3963919974491015,1.4463963963963964,0.07502502502502503,0.03597222484822056
45,4.685960209363401,-3.160922142349594,-1.6530429962735826,-5.830246247217901,0.29024024024024025,1.5014514514514514,0.04879517629148576
46,3.6620424633064483,-3.2878607927705747,-957.7754766519712,958.4350429824659,5.05,5.044994994994995,0.03398135946976892
47,4.666268372139762,-1.6385622506789417,-9.234321627289457,4.98299571282436,1.2411911911911913,0.6906406406406407,0.04550789215871642
48,4.8733074849263565,0.4754508693991762,-3.7903161750594836,-4.558234313837374,1.5014514514514514,0.06501501501501501,0.031556982111765226
49,3.2917304988256397,-3.232289039226635,-1.4586213472836906,-7.389784254946035,0.49044044044044044,2.127077077077077,0.026253209231434725
50,5.112850365773854,-2.642314006338913,1.1242077314346504,-2.127774709503427,5.05,0.06001001001001001,0.05252586326164154
51,4.645843513478719,-3.593379788076727,-7.480129666115345,-9.833394684563842,0.12007007007007008,1.2712212212212213,0.1038016960014656
52,3.765701624032798,-3.688974555107152,-1.8938511138361336,-8.651193495546885,0.40535535535535533,1.8367867867867869,0.021116391066831334
53,4.678923800331288,0.9046878041634343,-6.133661542652891,-6.597270502645175,1.3012512512512513,0.09004004004004004,0.03943884675847152
54,4.826189071072951,4.707029599348841,-10.89528179819114,-4.540560836842973,0.05,1.3713213213213213,0.037218011588276166
55,2.759656284257451,-2.314396516182352,-0.21726747435683288,-0.7340852355050993,5.05,0.05,0.04100505362110898
56,5.022114866686276,-0.599334199276304,-4.34907879333014,-5.861354331553819,1.5865365365365365,0.06001001001001001,0.04637259110823799
57,4.989428141022171,-4.148835816211559,-6.824532154480028,-9.569502436217048,0.11006006006006006,1.071021021021021,0.13932652234304785
58,4.829494141837375,-4.778334938685652,-869.8774545899676,866.3127957870865,0.7857357357357357,0.7807307307307307,0.12509152841610938
59,4.727005959155903,-2.2761200254742837,1.7332136978851629,-7.699010121980486,0.3653153153153153,1.3713213213213213,0.04722347078053263
60,5.07031753772248,-0.0683411659339597,-2.75925615756488,-3.202816592304767,1.3813313313313313,0.055005005005005006,0.03330907514032928
61,4.965649885940534,-3.0123705169368002,-4.512339403964852,-3.6735050087254693,1.8167667667667668,0.055005005005005006,0.04649558925162071
62,3.244523459801624,-3.1910619470665336,-1.489258402026637,-7.365155173040186,0.4604104104104104,2.107057057057057,0.029228396926406826
63,2.718882279446675,-2.694366201726133,-2192.512525407236,2196.4781771314906,5.044994994994995,5.05,0.09054291854797857
64,4.9933071918125265,-1.6853036261998149,-7.748972455326521,-4.364724444451718,1.5114614614614614,0.08503503503503504,0.04550741180715242
65,2.8870668658164647,-2.653005682636008,1080.805967280829,-1082.0927565244936,5.044994994994995,5.05,0.040601043603941456
66,2.3234022875030553,-2.3082320388105644,-1817.0413956924633,1819.8387814957473,5.044994994994995,5.05,0.10742903338742851
67,5.17726337408842,-2.121044738027004,-6.396796876043735,-2.834349608611001,1.5314814814814814,0.09004004004004004,0.04449956348309442
68,3.7380526282653452,-3.3601291171423058,1427.5620938304025,-1426.3636556017943,5.044994994994995,5.05,0.031554868777861
69,3.2126280822559954,-3.1662385331087477,-1.0440823938017865,-6.990283065774517,0.5755255255255255,2.147097097097097,0.02667135565538232
70,5.204535070493083,0.6104855737802897,-3.06752930517798,-4.5131859314684055,1.3813313313313313,0.055005005005005006,0.03781584150644046
71,5.094610324024649,0.7442044801662697,-2.7636271109725024,-2.6603680373108998,1.3462962962962963,0.06501501501501501,0.02901935470604964
72,5.118227998693482,-3.0701586452791134,-3.148579572534878,-4.838339633699541,0.4203703703703704,1.981931931931932,0.045571470724668654
73,5.00099992989908,0.6884199426350819,-2.4002228861135766,-2.3276908786838204,1.6716216216216215,0.055005005005005006,0.03193222010606983
74,4.126807595888936,-3.64280824868874,-5.523173932488716,-7.900620820677561,0.1501001001001001,1.3062562562562563,0.09408723182538449
75,3.675906801467366,-3.6656684947031097,445.4581593060758,-450.95435387461106,1.4564064064064064,1.4664164164164164,0.026750370529514237
76,4.859686004060898,0.3953477639599218,-3.801302726994987,-3.336617937280389,0.06501501501501501,1.4063563563563564,0.030345101230690397
77,4.82935767533581,-2.4193721950885303,3.0643761568754915,-4.06686979704206,5.05,1.8017517517517518,0.03937338963943024
78,4.229234442959631,-3.8122936155885285,-5.237416017338898,-8.073393225354984,0.1551051051051051,1.3012512512512513,0.09494665010873582
