1M,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,20Y,30Y
0.9798597,1.0693634,1.3856926,1.5845608,1.7352123,1.9174083,2.4730604,2.8929873,3.3862853,4.0607796,4.067543
4.414307,4.4830294,4.5882025,4.515994,4.3689528,4.354979,4.430435,4.5198493,4.6251144,4.915837,4.842288
0.258541,0.3067149,0.3945067,0.46524382,0.59165907,0.67451036,0.9769038,1.3488859,1.709027,2.2348652,2.626126
0.13578117,0.17758524,0.28193152,0.3853382,0.5508735,0.6729281,1.0100284,1.3778076,1.7598321,2.3094797,2.6786485
0.23656893,0.2828902,0.3721733,0.44454968,0.56425655,0.6583394,0.96858585,1.3385806,1.7054971,2.2420921,2.6311073
1.8422811,1.9717584,2.2896366,2.372239,2.4564714,2.602727,3.1210976,3.4776678,3.9609988,4.566061,4.505137
0.12560725,0.19044745,0.32714915,0.4535414,0.59114933,0.77009,1.1630032,1.5354995,1.9383836,2.5142803,2.8323307
0.07616401,0.13522673,0.24401057,0.3469019,0.49262655,0.660334,1.0237838,1.3830813,1.7866552,2.3449414,2.7024775
0.098590136,0.1555965,0.29771638,0.44326913,0.59349334,0.8123174,1.2305322,1.5969458,2.0133257,2.6003733,2.899541
0.12723815,0.15137458,0.25037456,0.3660487,0.50327885,0.63411164,0.98975766,1.3884047,1.7572438,2.3350356,2.6996157
0.17345297,0.23370826,0.34092796,0.43415713,0.56708884,0.68818176,1.0317733,1.4113433,1.7876436,2.3400106,2.6998174
0.16475844,0.21471667,0.30964553,0.38856196,0.54696727,0.6857395,1.025921,1.3721336,1.7771423,2.326963,2.6910322
0.117467046,0.1629988,0.27327633,0.38059604,0.5250915,0.73176026,1.1366385,1.4979261,1.9226489,2.5008674,2.818276
0.14615905,0.18406987,0.28049207,0.3746965,0.5235578,0.66946435,1.0207787,1.3833734,1.7809573,2.3460188,2.707649
4.0506043,4.116704,4.231279,4.1816077,4.0867043,4.0980496,4.2305837,4.362516,4.5096345,4.849381,4.78228
3.3955097,3.4541945,3.641554,3.671765,3.6010425,3.6577456,3.9115958,4.1321726,4.350798,4.77561,4.7145877
0.22688067,0.18697572,0.2668841,0.38532567,0.5247505,0.6990614,1.075825,1.4532833,1.8529505,2.4357073,2.775477
2.0311623,2.1119156,2.3481147,2.4283967,2.4750962,2.6201334,3.0781307,3.4137568,3.820347,4.398164,4.367464
0.16122305,0.21252716,0.32647932,0.42973852,0.5544728,0.6905668,1.0460478,1.4269322,1.8102947,2.3712525,2.7275376
2.0782688,2.1761053,2.4277487,2.4920726,2.5432644,2.6911297,3.1637435,3.4916892,3.9266253,4.5087395,4.457754
0.06152332,0.1212399,0.23946202,0.35815048,0.49272478,0.6632378,1.0353559,1.4099945,1.8009886,2.366487,2.7180352
5.6679916,5.8036838,5.891711,5.6648817,5.358632,5.2852793,5.127844,4.9703298,5.011711,5.1007757,5.035288
0.1395942,0.16996157,0.29685616,0.4381702,0.5824567,0.7801361,1.1934623,1.583384,1.986223,2.574464,2.8808064
0.57217985,0.63108164,0.87742835,1.0776677,1.2830602,1.4943104,2.0442495,2.4806461,2.950321,3.6066947,3.6885476
0.14415455,0.21128452,0.31284928,0.39453936,0.51355433,0.6858667,1.0574105,1.4147325,1.8275721,2.396161,2.7390385
0.17024195,0.21008956,0.3261156,0.44983733,0.582106,0.7139733,1.0665013,1.4600265,1.8219852,2.3847332,2.7418513
0.7924093,0.8557033,1.1576817,1.3760165,1.5675516,1.7530465,2.297346,2.7060087,3.2120094,3.8917325,3.9212115
0.09964728,0.1742115,0.28619397,0.38002396,0.5091677,0.68641007,1.0551517,1.4065546,1.8161443,2.3708768,2.7181072
0.89468783,1.006901,1.2756265,1.4147164,1.6078508,1.8298823,2.4239914,2.8428936,3.3659868,4.037368,4.042124
0.17281854,0.1945455,0.28583443,0.3997383,0.53545046,0.72900176,1.1156917,1.4861417,1.881555,2.458509,2.789342
5.098633,5.251562,5.358836,5.1844397,4.9787564,4.9302263,4.86986,4.7913084,4.8788834,5.0251966,4.939541
4.466389,4.5286164,4.6362176,4.576833,4.4136624,4.416148,4.4809103,4.544119,4.6425714,4.918274,4.8462048
0.13602364,0.19307077,0.3036852,0.4022962,0.5421859,0.6907606,1.0460216,1.4065839,1.8017809,2.3621788,2.715546
0.18603933,0.19862843,0.27664053,0.37962115,0.5435375,0.7557534,1.1656014,1.5342366,1.9545867,2.541667,2.8492742
0.12538028,0.16833079,0.2702093,0.36415565,0.5136646,0.64809895,0.9778205,1.3300384,1.7204643,2.260672,2.645298
0.86456937,0.9631012,1.2340086,1.3941828,1.5957952,1.8078464,2.403561,2.8450065,3.348592,4.0274696,4.0337315
0.18942821,0.22585273,0.31890106,0.405429,0.55086887,0.6412517,0.9490937,1.3228658,1.6869621,2.220448,2.6170564
2.2659192,2.3299365,2.5532649,2.609137,2.632779,2.7565374,3.2133572,3.5510437,3.9577692,4.5498476,4.493368
5.182208,5.283349,5.395498,5.2607317,4.99021,4.9804316,4.916002,4.8185377,4.888302,5.0418043,4.9723516
4.857462,4.912481,4.995411,4.911627,4.7288876,4.7068186,4.698418,4.7066374,4.75733,4.980077,4.9083996
0.19029796,0.1925422,0.33889568,0.51357853,0.6934501,0.90380204,1.3491341,1.7454114,2.1686747,2.773029,3.0270133
0.07242823,0.12449503,0.24138916,0.35232174,0.5010123,0.6633549,1.0245764,1.3849295,1.7863554,2.345891,2.7065816
0.22375464,0.26883614,0.359015,0.43835855,0.55894434,0.64478946,0.95865464,1.3443949,1.7025703,2.2465787,2.6336007
0.23403859,0.24144697,0.3289429,0.41675913,0.5386417,0.57896554,0.865723,1.2722671,1.6069099,2.157641,2.578177
0.110749006,0.16902006,0.29363656,0.41998327,0.5475005,0.7356875,1.1302862,1.5093733,1.9063799,2.4903386,2.8142388
5.0859947,5.16361,5.271513,5.1473227,4.8951516,4.871998,4.834091,4.7759047,4.8536377,5.0437922,4.970603
0.09722328,0.12444246,0.2310003,0.3465041,0.51089644,0.6510284,1.0057838,1.380819,1.7719088,2.3454914,2.7105937
0.12273264,0.17903244,0.2997651,0.40848196,0.5489565,0.72040224,1.0890691,1.4430649,1.84958,2.4105153,2.755851
0.2013824,0.26201844,0.34746492,0.4085616,0.5419159,0.66074,0.97852147,1.3246927,1.7164448,2.2458754,2.6291008
0.22594047,0.24813426,0.3258487,0.4062289,0.53810155,0.6972829,1.0583843,1.4234275,1.821615,2.3842237,2.734546
0.18872142,0.23623908,0.33424282,0.41486442,0.5265033,0.6203699,0.9324392,1.3089293,1.6743249,2.21202,2.609097
0.9671469,1.0701609,1.4348931,1.679332,1.8398587,1.9872087,2.5093262,2.9120097,3.4045403,4.0805964,4.0806
3.6299562,3.676943,3.8433814,3.8682504,3.7763546,3.8604708,4.0759735,4.2411666,4.4370174,4.8292537,4.76801
4.9814224,5.104349,5.199703,5.0495358,4.8582964,4.8199325,4.783629,4.7429924,4.82365,5.002201,4.92199
0.13870668,0.17817199,0.27917635,0.37432313,0.5232911,0.6343169,0.94833636,1.3065606,1.681366,2.2149382,2.610674
3.3141458,3.336728,3.490409,3.5092907,3.4473042,3.5075674,3.7892914,4.0303903,4.2744856,4.7459974,4.683578
3.4984257,3.5155783,3.6639776,3.702913,3.6210713,3.6760027,3.9260962,4.158602,4.3477564,4.786969,4.719472
4.0455546,4.078829,4.182961,4.1649714,4.064658,4.082304,4.217516,4.3700294,4.4878616,4.8379407,4.7762995
0.22659886,0.2829057,0.4453081,0.5975386,0.79621124,1.0167067,1.5048902,1.911272,2.3646483,2.9934773,3.1972356
1.8458565,1.913058,2.1433504,2.188444,2.2318246,2.3679943,2.8788922,3.2491274,3.7264407,4.372058,4.340951
0.0993408,0.14365125,0.30883467,0.48831725,0.6799114,0.87780833,1.303508,1.6807274,2.1129105,2.706843,2.9638886
0.070377946,0.1282208,0.24913776,0.3626747,0.50736165,0.6649718,1.0275565,1.3949505,1.790254,2.350001,2.7076676
4.5034637,4.527653,4.627716,4.577852,4.3832536,4.3950424,4.46114,4.5280743,4.6223125,4.918066,4.858586
5.0335836,5.153092,5.254157,5.109667,4.9085884,4.8625174,4.8172207,4.76906,4.8422194,5.014001,4.9329157
0.103209496,0.1880126,0.31188905,0.41695547,0.57319486,0.7888621,1.2151798,1.5771161,2.0187693,2.6115704,2.8972163
0.058718562,0.11847615,0.23161125,0.34132278,0.46926093,0.6632358,1.0448787,1.404289,1.8152713,2.3870423,2.7341952
0.13621008,0.1905154,0.29066396,0.38303936,0.5157939,0.6573119,1.0008345,1.3647178,1.7525829,2.302518,2.672163
0.06019795,0.14309072,0.27984118,0.39678967,0.5301455,0.73090494,1.1335031,1.496572,1.9156779,2.4895306,2.8071918
0.21034145,0.21179712,0.27182257,0.33932972,0.49550664,0.6186404,0.94008815,1.292027,1.6857654,2.2392364,2.629464
0.24586284,0.3441857,0.5088643,0.62775373,0.8070718,1.0193533,1.4780046,1.8514178,2.3075979,2.9047875,3.132603
0.1283294,0.12791038,0.23703718,0.37455654,0.50040805,0.68806195,1.0722785,1.4494983,1.8466123,2.4300318,2.7701957
0.12834346,0.16134739,0.2571398,0.36473405,0.5149405,0.64883506,0.9864148,1.3593268,1.7330326,2.2846227,2.6611726
0.10107863,0.13051105,0.23331535,0.3338244,0.4940169,0.63806856,0.9753243,1.3206991,1.7224437,2.2775335,2.6586578
0.13430083,0.20294356,0.3160863,0.4079119,0.5299088,0.6977755,1.0598526,1.4128925,1.8193216,2.3706837,2.7233813
4.4842315,4.575025,4.686489,4.598853,4.4651647,4.4361567,4.4953456,4.5685177,4.674284,4.944197,4.863735
1.6309562,1.7647437,2.0587177,2.1406527,2.2343953,2.4041255,2.9341788,3.2949712,3.7875304,4.3979936,4.3572764
1.6404108,1.75087,2.004634,2.0703712,2.1632156,2.3222754,2.8510613,3.2265055,3.7116773,4.342852,4.305743
0.1306448,0.20777881,0.31641603,0.40524673,0.5432483,0.6922746,1.0500174,1.414525,1.8107316,2.3608437,2.7104867
0.046051502,0.10551214,0.23504305,0.35797405,0.5280243,0.70522475,1.0861288,1.4468317,1.8589679,2.4233499,2.762501
2.5972514,2.6628604,2.8845518,2.9586983,2.964065,3.0818415,3.4645233,3.7596874,4.085045,4.6049113,4.5542636
2.0476055,2.1144683,2.3371747,2.4058046,2.4591167,2.6003888,3.0889711,3.4480317,3.8750927,4.48894,4.4339724
1.0314226,1.1161346,1.3672111,1.5148389,1.6857119,1.890799,2.4451199,2.859312,3.3331199,3.978586,4.0019507
1.2531476,1.3837218,1.6609514,1.7522795,1.8769996,2.0489845,2.6127298,3.0151548,3.5285058,4.17635,4.160304
0.11643827,0.17758322,0.2851081,0.37455094,0.527094,0.6791034,1.0300078,1.3787152,1.7860236,2.3356714,2.6959975
0.111778855,0.1756047,0.27916384,0.37368894,0.5229082,0.6902832,1.0458657,1.3919531,1.7957281,2.3437977,2.6992543
1.9973525,2.076532,2.3274255,2.3995554,2.4541216,2.590734,3.0896776,3.4538116,3.8973227,4.513974,4.458235
0.120058656,0.16087508,0.2668898,0.37279558,0.5332769,0.6636524,1.0144019,1.3938409,1.779266,2.3446803,2.7071204
4.80602,4.9261227,5.0192094,4.890295,4.738927,4.7089524,4.701707,4.6903715,4.7773848,4.9759445,4.889965
4.8912044,4.9466305,5.068025,4.9848776,4.7185583,4.7332907,4.7346344,4.7107635,4.792666,5.0166864,4.954694
0.13032925,0.19192564,0.2938248,0.38787818,0.5352751,0.69906247,1.060312,1.4165899,1.8183992,2.3749604,2.723495
0.080459476,0.12802374,0.24799657,0.36349928,0.501361,0.64617145,0.99415386,1.3635951,1.7486017,2.3002338,2.6750836
1.1852746,1.2908325,1.524544,1.6091467,1.7454203,1.9339614,2.4882617,2.8813002,3.3913324,4.0475082,4.0535426
0.14382505,0.19015682,0.2798891,0.3602476,0.50628936,0.66087496,1.0143447,1.3648379,1.7754864,2.3411632,2.7000175
1.0939413,1.226907,1.4915235,1.588603,1.7364973,1.937,2.5083714,2.9029605,3.4280689,4.0777917,4.0762095
0.11004293,0.19691288,0.31769586,0.41373754,0.54613125,0.7524785,1.1480649,1.4928322,1.9210025,2.48594,2.802351
0.17687094,0.25557816,0.38431537,0.4856665,0.6303171,0.790364,1.1853842,1.5661525,1.9783725,2.5541577,2.860836
0.12283838,0.20411265,0.31250548,0.39808428,0.54509795,0.7298517,1.1148721,1.4650038,1.8882979,2.458418,2.7802057
0.25658655,0.28922832,0.3956536,0.50789607,0.65594614,0.8026309,1.1765007,1.5551299,1.942999,2.527382,2.8460767
0.10902715,0.16225016,0.28655124,0.39350176,0.5514418,0.7203542,1.0947567,1.4509332,1.8699954,2.4341545,2.777179
5.024681,5.0864534,5.1818724,5.0640497,4.824487,4.7825394,4.7518873,4.7453833,4.800235,5.014905,4.952733
4.926538,4.9821935,5.08549,5.0065765,4.7690325,4.78399,4.770083,4.733844,4.798177,5.004525,4.9380975
0.1759286,0.19157457,0.27066743,0.36504555,0.5237224,0.6862228,1.0383201,1.3929572,1.7890508,2.3368504,2.6990783
0.16529739,0.22794032,0.3216474,0.4010564,0.5331702,0.6620276,1.0010155,1.3684665,1.7538059,2.302098,2.66932
4.9613504,5.104315,5.2097816,5.048023,4.8605556,4.8097606,4.7746696,4.732744,4.8249183,4.998839,4.9144044
0.087412596,0.17180133,0.30520642,0.41975248,0.5595269,0.7640308,1.1715155,1.5331064,1.955824,2.5321546,2.8397171
0.14319289,0.20984423,0.31481016,0.40182054,0.52821016,0.70405626,1.0812085,1.439848,1.8546039,2.4257088,2.7621577
0.9161623,1.020232,1.2807053,1.4182756,1.6052338,1.8054429,2.3908827,2.8274562,3.332038,4.0073013,4.017564
0.09714961,0.13546586,0.2758137,0.42179847,0.5956888,0.7995285,1.2043538,1.554453,1.9953209,2.5820966,2.8736627
0.18168831,0.21494937,0.31484568,0.4095075,0.5479853,0.6408682,0.9591247,1.3429947,1.7067071,2.2540784,2.6440568
0.14396012,0.20160496,0.3045894,0.3966608,0.5221982,0.6605047,1.0041773,1.3722758,1.7569319,2.306711,2.6756756
0.2457434,0.28460908,0.4279797,0.569219,0.7507483,0.920509,1.3383772,1.7314234,2.1412199,2.7383442,3.014307
0.082838655,0.14426172,0.2704314,0.38947606,0.52196455,0.676913,1.0438646,1.4211442,1.8084937,2.3713017,2.723009
4.9022956,5.016328,5.111457,4.9511776,4.754963,4.687562,4.668762,4.676961,4.762718,4.976477,4.9045367
0.21774268,0.28274822,0.42616665,0.5466014,0.69234324,0.84371126,1.2465528,1.6450429,2.0467157,2.6350513,2.9306035
4.4649734,4.508334,4.6171303,4.573312,4.392276,4.4071617,4.4755135,4.539438,4.633093,4.9165173,4.8502765
2.8860528,2.9872117,3.2100234,3.2409348,3.2186503,3.3182044,3.6543143,3.8983371,4.2132187,4.681347,4.619348
0.075015426,0.14871597,0.26960492,0.37390888,0.50087774,0.6929145,1.0838248,1.4465469,1.8636167,2.4386253,2.7707744
0.04890132,0.1253109,0.26982534,0.40771687,0.58031607,0.7979214,1.2355795,1.6147444,2.0465999,2.644596,2.925879
0.12801361,0.21220744,0.35156524,0.4595816,0.615543,0.81862104,1.2368535,1.5978137,2.0385904,2.6188555,2.9110272
0.17915082,0.24963558,0.3448609,0.41694283,0.5423572,0.6784301,1.0169789,1.3731208,1.765817,2.3067317,2.6721299
0.12575173,0.1876421,0.28997803,0.37496126,0.5191649,0.6697079,1.0147918,1.3616672,1.7644672,2.3102136,2.6754243
4.8064947,4.959094,5.082403,4.928664,4.7523427,4.7052135,4.7031364,4.6872,4.802531,4.9977856,4.907401
0.10201204,0.14910448,0.2578864,0.35681498,0.5180162,0.65556574,0.995116,1.3511763,1.7472895,2.293632,2.6694155
0.10821509,0.18114424,0.299847,0.40964055,0.57014275,0.75927293,1.1651089,1.5401294,1.9589392,2.5423808,2.8485055
0.15964234,0.18717122,0.3280995,0.48852265,0.6649668,0.8508322,1.2697867,1.6662891,2.071333,2.6579118,2.9396837
4.0287905,4.070694,4.1895103,4.1740975,4.057788,4.0742636,4.2173657,4.370055,4.495473,4.843412,4.776782
4.792142,4.8758755,4.9830036,4.882766,4.6707077,4.6683836,4.672955,4.6608973,4.7488523,4.9676,4.8980637
4.754338,4.8881216,4.97983,4.8334813,4.6918826,4.648987,4.6482077,4.6512556,4.749202,4.955277,4.8699665
0.107711434,0.18921769,0.3179828,0.42453873,0.5748426,0.7763953,1.1781294,1.5297759,1.9594139,2.5303988,2.8396688
0.20037806,0.19462073,0.28332555,0.3913405,0.51964724,0.65534604,0.9933728,1.3671978,1.7449361,2.3014617,2.6771872
0.24107778,0.2902732,0.39956176,0.4944167,0.63595295,0.7438601,1.093635,1.4831476,1.8608036,2.4223275,2.7670176
0.194085,0.24598897,0.33552396,0.4098314,0.5301745,0.65869164,0.9908886,1.3524625,1.7388976,2.2866435,2.6620266
2.1308947,2.2149014,2.4607813,2.5107071,2.5627186,2.6855402,3.1774251,3.5298457,3.9787803,4.590654,4.5174565
0.091106296,0.12837827,0.24357331,0.35496843,0.5167458,0.6777879,1.0282532,1.3712592,1.7787124,2.330777,2.699308
0.15114701,0.25348222,0.41558826,0.54430985,0.7324966,0.96019363,1.4413309,1.8295221,2.2904744,2.9065115,3.1230774
0.15560627,0.22132277,0.33287406,0.4271927,0.56696343,0.7309313,1.095624,1.4519792,1.8583249,2.4102392,2.7545886
