3M,6M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,13Y,14Y,15Y,16Y,17Y,18Y,19Y,20Y,21Y,22Y,23Y,24Y,25Y,26Y,27Y,28Y,29Y,30Y
3.9309747,3.9374907,3.8940136,3.8304605,3.823556,3.8553748,3.9105365,3.9742892,4.039274,4.101852,4.1596756,4.215012,4.2638416,4.3083987,4.348461,4.3852587,4.417714,4.447325,4.474444,4.4984536,4.520506,4.540483,4.5595765,4.5765142,4.5925455,4.6088724,4.6231194,4.635496,4.6488457,4.6607947,4.6696334,4.6819305
3.936512,3.8988595,3.7732012,3.6641376,3.6609046,3.710611,3.7865074,3.87245,3.9620926,4.044714,4.12076,4.191099,4.2527323,4.308587,4.3589687,4.404584,4.445582,4.481899,4.5152054,4.5448112,4.5718465,4.59666,4.6201525,4.641012,4.6606035,4.680453,4.6979065,4.7139735,4.7295923,4.7447453,4.7567863,4.7693796
3.723316,3.8351595,3.949429,3.9560275,3.9440713,3.9373405,3.9384246,3.9441242,3.9552302,3.9712574,3.9878428,4.0020175,4.019054,4.0344076,4.049961,4.0628295,4.0748405,4.0871806,4.097162,4.107639,4.1171894,4.125181,4.1323996,4.140374,4.147723,4.1509523,4.1575136,4.162536,4.166653,4.1707125,4.1761,4.182418
3.3810074,3.3607128,3.312895,3.3400621,3.422164,3.533349,3.6481814,3.758624,3.8653202,3.9606705,4.046963,4.1237316,4.1915736,4.250489,4.3014326,4.347192,4.3879237,4.421646,4.452888,4.4795246,4.502484,4.52446,4.5427856,4.5582643,4.5716352,4.58515,4.5949,4.6054373,4.6140556,4.6206512,4.62857,4.6302056
3.9048603,3.9368584,3.9320781,3.9035969,3.900246,3.9267414,3.9711866,4.023031,4.0777764,4.131311,4.181714,4.2293777,4.2724195,4.311779,4.3470273,4.3790264,4.4077554,4.4338403,4.457703,4.479114,4.499041,4.5173664,4.534403,4.549626,4.5639486,4.5779467,4.590208,4.601655,4.612961,4.6227946,4.63241,4.641262
3.547579,3.63005,3.686898,3.704342,3.7235725,3.747844,3.7797365,3.8070078,3.841787,3.875491,3.907001,3.9353936,3.962534,3.985846,4.008625,4.0271354,4.043566,4.0592346,4.0719314,4.082747,4.093112,4.1014123,4.1092553,4.114361,4.1194816,4.1228056,4.1265545,4.1292663,4.130766,4.1307673,4.1325603,4.1332016
3.78512,3.9389114,4.1693563,4.3718863,4.410663,4.4233255,4.433518,4.447606,4.470627,4.494733,4.5210648,4.546133,4.570719,4.59202,4.6107388,4.627972,4.6438413,4.655769,4.667385,4.676535,4.6837735,4.6912827,4.696591,4.700184,4.7024217,4.7047467,4.704542,4.706338,4.7051663,4.7040024,4.7045174,4.6984797
3.454423,3.357306,3.2335005,3.1817088,3.2527635,3.3739188,3.5061734,3.645086,3.7766223,3.8979225,4.0062594,4.101182,4.18441,4.2606087,4.326564,4.3845468,4.435815,4.4810047,4.5202765,4.5565724,4.588509,4.6166086,4.640776,4.664757,4.6856904,4.703213,4.720274,4.7346697,4.7485676,4.76127,4.773812,4.7841625
3.8644211,3.9379983,3.9961686,3.9954898,3.9928205,4.0078626,4.035164,4.071333,4.1040945,4.1405344,4.1753125,4.2087927,4.2400074,4.2695985,4.295374,4.319313,4.340454,4.360857,4.3791347,4.3965836,4.412766,4.4272985,4.44049,4.4541097,4.4666586,4.4776106,4.488303,4.4976435,4.5077796,4.5165133,4.525196,4.5351324
0.8288131,0.79988813,0.99014044,1.5533581,2.0584517,2.482952,2.8546636,3.1628485,3.4147472,3.636645,3.8207595,3.986207,4.116746,4.2327137,4.328763,4.4083076,4.4680934,4.521852,4.5607123,4.5873537,4.6096673,4.6200643,4.626606,4.6228065,4.617075,4.6128306,4.5996513,4.57821,4.56255,4.5360303,4.506189,4.485307
4.078505,4.149577,4.2198744,4.257132,4.2578974,4.2655387,4.281663,4.310627,4.355384,4.3979425,4.4424725,4.4801536,4.5197086,4.5522423,4.5829663,4.61007,4.6368704,4.658271,4.6789436,4.6982317,4.7142406,4.730667,4.7447968,4.7586145,4.7704062,4.778963,4.788859,4.8005085,4.807199,4.8166513,4.827033,4.8309965
3.9403963,3.9202366,3.8231802,3.743185,3.7437193,3.789028,3.855536,3.9295387,4.0125456,4.0877647,4.1584244,4.222258,4.2804337,4.3312883,4.377721,4.4191637,4.457481,4.490205,4.520836,4.5479608,4.5724087,4.5957785,4.617386,4.636135,4.6535263,4.6704154,4.685509,4.700856,4.713723,4.726692,4.7390423,4.7476325
4.0862236,4.1536183,4.204683,4.2222795,4.2224965,4.2325444,4.2545295,4.293452,4.345433,4.3959494,4.4475713,4.491665,4.536191,4.574425,4.6102753,4.6418815,4.672441,4.6984553,4.7224436,4.7454667,4.765292,4.7842836,4.8013277,4.8189073,4.8343387,4.845696,4.859184,4.873454,4.8829184,4.896228,4.908865,4.917061
3.7386537,3.8188457,3.8925805,3.8917236,3.8997662,3.9196546,3.9472802,3.9807925,4.0137677,4.0494485,4.083899,4.113874,4.1446342,4.1718774,4.1971507,4.2192903,4.239687,4.259216,4.276132,4.2930665,4.3081846,4.3216577,4.333766,4.347036,4.3589897,4.3666353,4.3771873,4.386464,4.3946486,4.40337,4.4123816,4.4227657
1.2133471,1.1810741,1.290678,1.7557534,2.191592,2.5615587,2.866157,3.1355236,3.3780098,3.5778625,3.755178,3.8990135,4.030309,4.1338296,4.22144,4.2945256,4.358748,4.4036922,4.442535,4.4729996,4.490902,4.5061603,4.5130167,4.5173965,4.5139112,4.5018687,4.4894075,4.4794555,4.4570494,4.4417763,4.42292,4.392067
3.8375978,3.8388617,3.7450583,3.6431544,3.6460502,3.6916828,3.763257,3.8441594,3.9230402,3.9958546,4.0624638,4.1251984,4.1807675,4.2305303,4.276065,4.3171053,4.3534927,4.3867426,4.4168363,4.4437327,4.4683495,4.489967,4.5117087,4.5312138,4.54977,4.5676665,4.5845957,4.598819,4.613244,4.6283326,4.637078,4.6520543
1.0115197,0.95904183,1.1318018,1.6524098,2.1354845,2.5412407,2.8702111,3.163037,3.411569,3.6228955,3.8067281,3.9559784,4.090069,4.199305,4.2891517,4.3641577,4.4277577,4.4743505,4.5123415,4.543654,4.561666,4.5750704,4.578664,4.583322,4.579223,4.5642824,4.5511236,4.5367084,4.5148315,4.4969378,4.475609,4.4495044
3.8624926,3.8952866,3.8866723,3.8761396,3.897776,3.94172,3.9973347,4.062662,4.1356807,4.2022023,4.2662106,4.32181,4.3752556,4.420374,4.461825,4.498662,4.533277,4.562025,4.589071,4.6137314,4.634747,4.6551576,4.6735263,4.69095,4.706356,4.719217,4.7324166,4.7463875,4.7561803,4.768395,4.779427,4.786381
3.8884127,3.9777553,4.060729,4.087327,4.0845013,4.094623,4.114291,4.1457253,4.170252,4.199925,4.228382,4.2574124,4.2832046,4.30953,4.3310156,4.352093,4.3702087,4.3875823,4.403401,4.418556,4.4324317,4.4449263,4.4557176,4.4676394,4.4782577,4.4884224,4.496986,4.504203,4.5132356,4.5202436,4.5268636,4.534375
3.6835349,3.7792227,3.8313038,3.817392,3.8097258,3.8121219,3.8300014,3.8458323,3.8693008,3.8939977,3.9170463,3.9403424,3.961628,3.981153,4.0011,4.0174727,4.031475,4.046321,4.05814,4.068031,4.078556,4.086428,4.095148,4.1004486,4.106623,4.112337,4.1178536,4.121227,4.125061,4.126611,4.128357,4.1321964
3.8814273,3.9801617,4.081544,4.1363726,4.140122,4.150939,4.1687293,4.1966705,4.2204084,4.248335,4.2758303,4.303744,4.328738,4.353628,4.3739724,4.3940415,4.41155,4.427527,4.442475,4.4563265,4.4687767,4.4804316,4.4901514,4.500406,4.50933,4.5183144,4.525092,4.5314364,4.538759,4.5442386,4.5499067,4.554509
3.8149045,3.8861852,3.9458375,3.9644558,3.9737878,3.999447,4.035944,4.0812635,4.121973,4.16448,4.204451,4.2428894,4.2776337,4.3103375,4.3383565,4.3646917,4.3876987,4.4088864,4.4282174,4.4460645,4.46212,4.4767013,4.489689,4.502789,4.514585,4.5256796,4.5353703,4.543915,4.5531864,4.5611053,4.568085,4.575917
3.6514874,3.7480087,3.8551419,3.8697627,3.8613834,3.8605804,3.866945,3.8736975,3.887407,3.9057546,3.9233894,3.9391968,3.9565175,3.972583,3.988024,4.000648,4.0118256,4.023328,4.032394,4.041307,4.049731,4.056653,4.0622683,4.067642,4.0727,4.0747957,4.0786796,4.0810957,4.083549,4.0835695,4.0872273,4.0897536
3.9308512,4.038327,4.152188,4.2443376,4.2563667,4.26662,4.2823052,4.3050303,4.3377447,4.3694263,4.402845,4.433815,4.463926,4.489901,4.513383,4.535026,4.555673,4.5719404,4.5880594,4.601826,4.613634,4.625905,4.636208,4.644773,4.6520367,4.6593304,4.664406,4.6715875,4.6755,4.6798754,4.6855836,4.684345
3.7400532,3.722992,3.6798897,3.659456,3.7057717,3.7801933,3.863452,3.956629,4.0536304,4.1429834,4.2263303,4.297177,4.3641634,4.4220448,4.4739943,4.51925,4.5610948,4.596742,4.6287675,4.65893,4.6845913,4.708449,4.7291155,4.750224,4.768481,4.781858,4.7972403,4.8121853,4.8233166,4.8366084,4.849709,4.8589664
3.63175,3.6207097,3.5467067,3.5094423,3.548788,3.6257129,3.7183802,3.8130944,3.9048014,3.9882152,4.063968,4.133903,4.1948557,4.248994,4.2967744,4.3402486,4.3786435,4.4120436,4.4428177,4.469348,4.4930987,4.5150056,4.5350657,4.5522323,4.5680118,4.5845337,4.597682,4.610047,4.6220555,4.632722,4.6410108,4.6490912
3.8576088,3.8314154,3.7216516,3.63524,3.6462781,3.704616,3.7874162,3.8820915,3.9769843,4.0645494,4.144872,4.219099,4.2832403,4.341963,4.3946023,4.4425197,4.4851384,4.523055,4.557451,4.5880876,4.6158295,4.6407833,4.664518,4.6860704,4.706121,4.7264977,4.7443495,4.760374,4.7759986,4.7919693,4.8030934,4.8159904
3.7625906,3.8180294,3.8314085,3.823698,3.8387094,3.8760438,3.926936,3.9843469,4.0381484,4.090726,4.1395574,4.185794,4.22693,4.26491,4.298374,4.3289685,4.3559804,4.3808017,4.4032183,4.4234934,4.44222,4.458997,4.4746504,4.489227,4.5027914,4.515887,4.527353,4.53768,4.548091,4.5575047,4.5655518,4.574034
3.96285,4.1044817,4.3022985,4.482278,4.497108,4.494911,4.4937186,4.5019293,4.5210342,4.541212,4.5647135,4.5890684,4.6112337,4.631924,4.6492634,4.666783,4.683118,4.6945243,4.70684,4.716203,4.723701,4.7323613,4.738396,4.742451,4.745057,4.7501326,4.7503242,4.7531095,4.753829,4.7536964,4.7549233,4.747708
3.72897,3.8204193,3.876891,3.8647287,3.8620887,3.86984,3.8900158,3.9107862,3.9362757,3.963836,3.9903905,4.015416,4.039364,4.060929,4.0823464,4.1006846,4.1170793,4.1337485,4.147638,4.160299,4.1726933,4.1829853,4.193268,4.2018685,4.2105255,4.2174807,4.2253733,4.2317734,4.237874,4.243094,4.248318,4.255524
1.310649,1.251144,1.5289991,2.0360637,2.4932382,2.8698292,3.1710925,3.436435,3.6549804,3.8542337,4.024656,4.159848,4.284918,4.3900146,4.4760904,4.5441837,4.600316,4.647786,4.681843,4.71424,4.736071,4.750023,4.753919,4.7630687,4.764591,4.748407,4.74172,4.7289743,4.7139583,4.6969028,4.6862497,4.675327
1.0513444,0.98669195,1.1746488,1.7194716,2.175875,2.5772796,2.9278994,3.2115784,3.4543478,3.6723218,3.8550608,4.0172677,4.1474924,4.2642574,4.359846,4.438786,4.4998703,4.554793,4.5957823,4.625165,4.652096,4.6696506,4.680195,4.6798525,4.6780777,4.678315,4.667569,4.65309,4.6422563,4.61548,4.6008134,4.576
1.6479057,1.6457556,1.736519,2.1362958,2.4989665,2.8008552,3.05283,3.2649138,3.453971,3.611202,3.7478864,3.8633049,3.9620674,4.0430417,4.1112795,4.1672125,4.2140436,4.248891,4.2767053,4.2960324,4.3085456,4.3166995,4.319428,4.3160286,4.3084564,4.2981734,4.283663,4.2691984,4.249228,4.229029,4.20795,4.1792555
3.4513361,3.3240604,3.1939785,3.1485517,3.213498,3.340925,3.4793775,3.6177182,3.7497728,3.8730218,3.9823895,4.079939,4.1637473,4.240981,4.3061447,4.365058,4.4165077,4.461381,4.501598,4.53747,4.5694256,4.5991592,4.623267,4.6457963,4.6656327,4.6853776,4.700781,4.715153,4.730775,4.7406006,4.7550907,4.7627463
3.8577144,3.9674275,4.1097507,4.2193174,4.241492,4.258299,4.2770834,4.3057914,4.337988,4.371117,4.404984,4.4362082,4.466402,4.493379,4.5165734,4.538517,4.5587063,4.5749207,4.590633,4.6047516,4.6161957,4.62772,4.636738,4.6459193,4.653183,4.659566,4.6645293,4.670476,4.6744866,4.67883,4.6834145,4.6838026
3.739273,3.848682,3.984703,4.0317945,4.0408688,4.0529747,4.069378,4.0939946,4.1134615,4.139426,4.165185,4.1885033,4.2131214,4.236001,4.2558007,4.2740755,4.2903614,4.3066015,4.320717,4.335364,4.3483186,4.359881,4.369621,4.3817015,4.3922453,4.398859,4.4075594,4.4150944,4.4225445,4.429666,4.437772,4.447074
0.44532466,0.46572518,0.63884044,1.2805095,1.8492501,2.299559,2.6651673,2.9708211,3.2410157,3.4589999,3.6480758,3.8030715,3.9382446,4.044273,4.1346836,4.2065144,4.2669125,4.308558,4.3408146,4.3617463,4.371341,4.3749337,4.3721733,4.3619204,4.345105,4.321506,4.295444,4.270038,4.2323694,4.2010727,4.1632113,4.1169095
1.5987345,1.6366503,1.8514614,2.3152146,2.641014,2.894333,3.0894792,3.2511735,3.3905063,3.5095487,3.6117263,3.6964304,3.7682724,3.8290806,3.8759756,3.9141517,3.9438171,3.9643555,3.9785008,3.9867058,3.9888215,3.9872942,3.9783456,3.966827,3.9506521,3.9313207,3.9071841,3.8831851,3.8557603,3.824839,3.7992337,3.7610254
3.8440123,3.9240577,3.9474692,3.9355884,3.932444,3.9497747,3.9800198,4.019455,4.054054,4.0893703,4.123339,4.1577044,4.187243,4.215573,4.240074,4.264473,4.286016,4.305491,4.3241367,4.340738,4.355843,4.370117,4.3832355,4.395801,4.4073358,4.4202003,4.4301853,4.4396663,4.450041,4.45956,4.466169,4.474122
0.7427337,0.7522054,0.9045851,1.4831707,1.9915067,2.4031782,2.7390325,3.0240388,3.2833135,3.493074,3.6781445,3.8285089,3.9635346,4.068683,4.1587834,4.231399,4.294489,4.338002,4.3738303,4.399202,4.41315,4.4229856,4.4256372,4.421826,4.41112,4.3928175,4.372501,4.35527,4.323324,4.298815,4.271184,4.2285633
3.7657974,3.8479562,3.902604,3.885288,3.8913836,3.9088638,3.9356863,3.9725986,4.006488,4.0419273,4.0763683,4.10684,4.1377215,4.1649513,4.1903443,4.213147,4.234084,4.2537723,4.2710805,4.2883916,4.3032513,4.316255,4.3284473,4.342317,4.354529,4.3624153,4.3734827,4.38264,4.3908443,4.4013033,4.408247,4.4201403
0.7724569,0.74142194,0.926095,1.4785587,2.0015182,2.4310374,2.7823033,3.092636,3.354279,3.5746903,3.7649736,3.920396,4.0588202,4.170921,4.264508,4.341276,4.405395,4.4529653,4.4903674,4.520309,4.5368867,4.546858,4.548882,4.5506735,4.54412,4.5261445,4.510924,4.4923697,4.466467,4.446191,4.41751,4.390608
3.973175,3.9985015,3.975085,3.955244,3.9595473,3.9923608,4.039403,4.1008945,4.168209,4.231501,4.292601,4.347477,4.3976927,4.442939,4.4831386,4.5200996,4.5544405,4.583456,4.610768,4.6358104,4.657732,4.6789174,4.697566,4.715847,4.731998,4.7471337,4.760808,4.775176,4.7868276,4.7998695,4.8119435,4.8191314
1.758786,1.7065549,1.7791187,2.1340194,2.4859002,2.799238,3.063248,3.3001351,3.509457,3.6870637,3.8436012,3.9733765,4.0892377,4.1843176,4.263815,4.331605,4.3903027,4.433979,4.4716144,4.502219,4.522636,4.540179,4.549876,4.557968,4.559514,4.5549836,4.5489573,4.543559,4.531264,4.5214157,4.509809,4.490203
4.063116,4.1874866,4.346139,4.4612384,4.462949,4.455587,4.4528923,4.463822,4.487788,4.5125484,4.541026,4.5671844,4.5943933,4.617569,4.638663,4.658707,4.6782613,4.692908,4.7080226,4.7213554,4.7319317,4.743485,4.752785,4.7615733,4.768557,4.774917,4.780019,4.787146,4.7908435,4.796076,4.8014812,4.800761
3.7979321,3.903051,3.967692,3.9552817,3.943455,3.942076,3.950983,3.966047,3.98427,4.004745,4.0258274,4.045674,4.06531,4.0834923,4.1014295,4.1177416,4.1329837,4.1474705,4.1603475,4.1726003,4.183857,4.1939487,4.203577,4.21297,4.2217536,4.228887,4.2370462,4.244342,4.250839,4.257908,4.263649,4.2706966
0.9578941,0.90861034,1.213498,1.8123912,2.3253784,2.743852,3.0782893,3.373967,3.6060476,3.8178785,3.996515,4.142745,4.269928,4.381475,4.4697924,4.5416203,4.5982747,4.6466055,4.6803665,4.7109857,4.7312536,4.742062,4.74237,4.747583,4.744904,4.7283964,4.7165833,4.697337,4.6793227,4.6570134,4.638135,4.6215043
0.66193175,0.62177324,0.8130691,1.3977853,1.9469156,2.3976548,2.7696686,3.0929773,3.3539135,3.5760202,3.7633646,3.9222214,4.055625,4.1671515,4.257994,4.334258,4.3943467,4.4401784,4.475132,4.5006905,4.514026,4.5194235,4.5174184,4.513293,4.5019135,4.4845743,4.465248,4.439621,4.4138427,4.387893,4.350386,4.323784
3.9487503,3.9739907,3.9624279,3.94235,3.9531078,3.988036,4.036131,4.0944366,4.1637263,4.2275953,4.2894864,4.3429437,4.3950014,4.439118,4.4799566,4.515734,4.5496783,4.5781436,4.604669,4.6291404,4.650317,4.6708093,4.689216,4.706646,4.722185,4.734655,4.7480206,4.762101,4.7719803,4.7838993,4.795985,4.803161
3.7594304,3.8630803,3.9516943,3.9343624,3.9183896,3.910465,3.9134805,3.9212103,3.9356008,3.9535916,3.97163,3.9874482,4.005648,4.0218496,4.038891,4.0526266,4.065388,4.078527,4.0890436,4.0997972,4.1097684,4.117759,4.125702,4.1336694,4.1413236,4.145016,4.1522737,4.157297,4.161695,4.166158,4.1706643,4.1778708
1.48281,1.4159528,1.6306933,2.080752,2.4981709,2.8524728,3.137342,3.3957736,3.6134493,3.8084638,3.977973,4.1121554,4.2372303,4.3417974,4.4276505,4.4973483,4.5567665,4.604566,4.641363,4.6761427,4.699393,4.7167454,4.7236876,4.736113,4.7401505,4.727753,4.7233005,4.7153797,4.7021823,4.6902075,4.6828675,4.670337
1.0553098,0.9995167,1.1466238,1.6599154,2.1365848,2.5383902,2.869691,3.1584444,3.3998513,3.604116,3.7795103,3.927213,4.0540338,4.158381,4.243459,4.316158,4.375623,4.419162,4.454967,4.481499,4.4960985,4.50605,4.507474,4.506411,4.4980865,4.48502,4.468579,4.449794,4.42818,4.4064546,4.37812,4.3510094
3.4444075,3.5149097,3.6076527,3.7116625,3.7829685,3.8563023,3.9257183,3.998339,4.058772,4.117185,4.1706557,4.219391,4.262513,4.301825,4.3338685,4.364154,4.3902335,4.4123216,4.432592,4.4506936,4.465526,4.4793453,4.489826,4.5010047,4.5097666,4.517816,4.5234156,4.528834,4.5342045,4.5382643,4.5419464,4.54365
4.318448,4.4697447,4.667067,4.774992,4.7456284,4.700973,4.6648593,4.652076,4.660522,4.6736894,4.6939845,4.711054,4.7332225,4.752352,4.7714787,4.788445,4.8064637,4.820818,4.834755,4.848881,4.860588,4.8725657,4.8829365,4.8944798,4.904138,4.9099803,4.918227,4.928005,4.932645,4.9414287,4.9507403,4.9535084
3.8171113,3.894689,3.9819877,4.0120606,4.0181994,4.037627,4.067133,4.1066446,4.1401772,4.177894,4.2133355,4.2478886,4.279377,4.3098545,4.3355603,4.3598742,4.3807564,4.4006734,4.418468,4.435345,4.4505377,4.4639807,4.4757495,4.4883986,4.499669,4.5096445,4.5188346,4.5262623,4.535213,4.542413,4.5488825,4.557505
3.7767396,3.7393208,3.6357589,3.5709524,3.5962656,3.6680238,3.7556934,3.8539698,3.9503796,4.038773,4.1200485,4.1934404,4.258078,4.316318,4.367011,4.4138117,4.4559045,4.491666,4.525068,4.5550547,4.581061,4.605769,4.627425,4.648239,4.6666017,4.6847677,4.7002397,4.715299,4.729351,4.743297,4.7548485,4.764234
3.756048,3.8081386,3.842657,3.8837903,3.9226139,3.973342,4.0294557,4.09401,4.1597376,4.2203712,4.278355,4.3299046,4.3780293,4.4193764,4.455842,4.4894147,4.520192,4.545283,4.569233,4.590606,4.608217,4.6255236,4.6402683,4.654544,4.6665583,4.677375,4.686935,4.697229,4.7048826,4.713799,4.72102,4.725126
3.500644,3.5126886,3.6085584,3.6998034,3.796039,3.8901188,3.9737194,4.0624256,4.149684,4.2330813,4.3104506,4.371822,4.4350953,4.487054,4.5326157,4.5709696,4.606351,4.6359224,4.6616297,4.6874824,4.7072887,4.7257814,4.739316,4.756516,4.769733,4.7735023,4.783534,4.792598,4.797966,4.804877,4.814898,4.8218822
3.852458,3.957375,4.0117908,3.993717,3.9736362,3.9664004,3.970345,3.9828353,3.9977596,4.015243,4.033997,4.052739,4.070128,4.0872893,4.103939,4.120074,4.1351957,4.1493177,4.162324,4.174513,4.1857224,4.196084,4.2058406,4.215445,4.2243223,4.2327127,4.2410507,4.2487864,4.2561836,4.2642117,4.2699847,4.277113
1.2572428,1.2210755,1.3286446,1.7924385,2.2236848,2.590081,2.8935816,3.1584299,3.3940349,3.589554,3.7613182,3.902955,4.028827,4.1299467,4.214952,4.2859874,4.347127,4.390889,4.4279156,4.4560366,4.4730563,4.4866633,4.4923935,4.4943385,4.489403,4.478279,4.4648376,4.45269,4.4312053,4.413588,4.3929977,4.3626237
3.8760202,3.8779902,3.7865415,3.6888463,3.6855068,3.7270286,3.7924962,3.8637774,3.9360137,4.003452,4.065329,4.1236496,4.1747365,4.220997,4.263107,4.301249,4.3352914,4.3663383,4.39471,4.4198203,4.443357,4.464754,4.4855585,4.5035925,4.5210614,4.539056,4.554858,4.569249,4.583771,4.597136,4.6079626,4.6203585
4.0034213,4.0737567,4.119545,4.15463,4.1551347,4.1689963,4.193467,4.228216,4.273227,4.315296,4.3581386,4.3976407,4.4349275,4.4673586,4.4966516,4.5240097,4.5499897,4.5707006,4.591314,4.6092234,4.6246367,4.6405563,4.6543765,4.666467,4.6770077,4.6879086,4.696313,4.706619,4.7138495,4.7218637,4.7298794,4.73169
3.5170877,3.4263408,3.3000898,3.24421,3.3124666,3.4292712,3.5557442,3.6868927,3.8147678,3.9309955,4.035924,4.126769,4.208699,4.280925,4.3439546,4.3995185,4.4495053,4.492143,4.5303764,4.5654078,4.5954165,4.623102,4.646559,4.669637,4.689524,4.705821,4.7219605,4.736963,4.749941,4.762603,4.775486,4.784738
0.5032463,0.5411079,0.7077246,1.3608876,1.9090947,2.340649,2.6867845,2.9744153,3.2384808,3.4486697,3.634139,3.7841332,3.916688,4.019718,4.1079893,4.177548,4.238065,4.2782726,4.3102384,4.3307962,4.3407865,4.3462934,4.344762,4.3347173,4.3180876,4.2949452,4.268027,4.245658,4.2063246,4.1750207,4.1422033,4.088514
3.9060216,3.9709456,3.983634,3.9920852,3.9932404,4.0168395,4.052913,4.0984097,4.1445856,4.1886196,4.2313256,4.2730274,4.309165,4.342882,4.3718705,4.400036,4.4255323,4.446958,4.468036,4.486201,4.5025773,4.5188293,4.533234,4.5459604,4.557468,4.5711694,4.580422,4.590658,4.600214,4.608725,4.6163907,4.6198196
3.656055,3.6904569,3.7354665,3.7854874,3.8478303,3.9182537,3.9895802,4.070357,4.1496253,4.223551,4.2930913,4.35231,4.4093404,4.457534,4.500004,4.538056,4.5727983,4.6015673,4.628038,4.652819,4.67255,4.6913424,4.706859,4.7237453,4.7375383,4.747074,4.7582273,4.769095,4.7769995,4.7870884,4.7953444,4.8022943
0.72744346,0.70220804,0.88613534,1.455385,1.9834765,2.4178982,2.776397,3.090195,3.352943,3.5749354,3.765532,3.9240189,4.0615673,4.174767,4.268744,4.3464146,4.410169,4.458391,4.4960155,4.5249705,4.5418153,4.551421,4.553575,4.5536613,4.546265,4.530376,4.514256,4.4945493,4.469216,4.447257,4.417066,4.388814
3.9860768,3.9776063,3.9067304,3.8401937,3.8367758,3.8748286,3.9336765,4.001953,4.0795674,4.150271,4.2175837,4.2786403,4.3349867,4.383399,4.427609,4.4681606,4.5056973,4.537084,4.567331,4.593947,4.6171207,4.640019,4.6608634,4.6794357,4.6963105,4.7130146,4.7278085,4.743259,4.756227,4.770013,4.7816525,4.7910905
3.8280356,3.7992918,3.6880891,3.6007714,3.616258,3.6773489,3.7613895,3.8511038,3.9456742,4.0318055,4.1110086,4.1829066,4.2470846,4.3038626,4.3557644,4.401522,4.442896,4.479605,4.51278,4.542215,4.5692496,4.593787,4.617209,4.6374116,4.656537,4.674864,4.6917663,4.707489,4.7216578,4.735658,4.7476897,4.7590995
3.8821218,3.9834385,4.0808706,4.134464,4.139016,4.149909,4.169769,4.197509,4.2262564,4.257149,4.287853,4.3179245,4.345809,4.371944,4.3947225,4.4159937,4.4350915,4.452218,4.4681334,4.4824977,4.4956236,4.507881,4.518761,4.528951,4.5381565,4.547101,4.5542784,4.561477,4.5681186,4.5737886,4.57986,4.5837264
4.0286946,4.050241,4.0331407,4.0046425,4.005797,4.0328593,4.075325,4.129989,4.1970577,4.2592688,4.3200955,4.373102,4.424554,4.468374,4.5090675,4.545086,4.5793166,4.608057,4.6350083,4.6598268,4.6813145,4.702193,4.721024,4.738894,4.754836,4.7679987,4.7818947,4.7964697,4.8070636,4.819904,4.832201,4.8403826
0.7566385,0.7157378,0.90674424,1.4890926,2.0185704,2.454651,2.810284,3.1227076,3.3750799,3.5892558,3.7711806,3.9246595,4.0541167,4.162325,4.24928,4.3234935,4.382673,4.426136,4.460386,4.485596,4.4979277,4.5039773,4.501427,4.4978776,4.486316,4.4692945,4.4493456,4.4249086,4.3992033,4.3739867,4.3384495,4.3092875
3.8342092,3.8501165,3.801722,3.7563376,3.7683587,3.8143642,3.8767054,3.9471345,4.021111,4.0892625,4.1531563,4.2107725,4.263421,4.3101077,4.352257,4.389873,4.4243827,4.45433,4.4819345,4.5068946,4.529383,4.5504065,4.5698347,4.5875816,4.603902,4.6190486,4.63304,4.6468916,4.6584787,4.6705017,4.6817346,4.6897717
4.151657,4.2294836,4.3523116,4.4039764,4.4002733,4.397681,4.401797,4.425734,4.4609165,4.5001655,4.5415087,4.575748,4.613424,4.6458516,4.6753707,4.701652,4.7270746,4.748944,4.7690268,4.7896585,4.806588,4.8231025,4.836584,4.8530354,4.866802,4.8747663,4.8866405,4.8985186,4.90727,4.9184623,4.930814,4.9401593
3.5314958,3.4932408,3.3715663,3.2915256,3.345853,3.4411433,3.554991,3.6722324,3.7849221,3.884742,3.9745665,4.0553975,4.1278377,4.1901007,4.2465973,4.2964435,4.3406663,4.3790836,4.4137216,4.4441977,4.4705515,4.4937797,4.5161676,4.5360193,4.5540094,4.569967,4.585669,4.598646,4.610514,4.623884,4.630178,4.6424336
3.7295065,3.7849991,3.833257,3.8972244,3.942428,3.9972413,4.0534534,4.1199484,4.182118,4.240512,4.296092,4.346569,4.3920336,4.4323463,4.466136,4.4988704,4.5282764,4.5517397,4.574734,4.595104,4.611337,4.6277857,4.640787,4.6542563,4.6650167,4.675956,4.684016,4.6929293,4.700675,4.708624,4.714552,4.7173834
0.48177743,0.47565866,0.674809,1.2869787,1.8521256,2.3109083,2.6921506,3.022293,3.2971132,3.527323,3.7232823,3.8881512,4.028594,4.1442933,4.2409363,4.3202524,4.3840895,4.432506,4.469371,4.49608,4.510948,4.5171723,4.517359,4.513361,4.5025268,4.484719,4.46541,4.441101,4.4120045,4.386199,4.3485427,4.317076
