3M,6M,1Y,2Y,5Y,10Y,15Y,20Y,30Y
0.24166413,0.25566965,0.25737703,0.22097202,0.42136204,1.4053894,1.9524975,2.166024,2.5307117
0.24000214,0.2535373,0.25566983,0.21664184,0.409743,1.388986,1.9279431,2.141329,2.510276
0.25561193,0.28302416,0.27537,0.24915569,0.9710433,2.3412185,2.862007,3.0095668,3.1464195
0.24334662,0.25778154,0.25993377,0.22869653,0.4303531,1.4204357,1.9933959,2.2016,2.5676682
0.24932425,0.26399386,0.26563537,0.24456954,0.43283668,1.4356226,2.0465791,2.2412877,2.6072512
0.27313206,0.28794384,0.28110683,0.28060326,0.4861301,1.5385417,2.1438468,2.305537,2.6174653
0.24866563,0.26361257,0.26485536,0.24195012,0.42664462,1.420315,2.031908,2.220424,2.5879095
0.2516011,0.28334144,0.28127366,0.24809216,1.0636115,2.608344,3.074593,3.2628675,3.378994
0.25460798,0.2681748,0.26767063,0.2495839,0.4160935,1.4080416,1.999278,2.1930146,2.5515919
0.24814591,0.262831,0.26507446,0.24358942,0.43805322,1.4485171,2.0610826,2.2558746,2.6241536
0.24450788,0.25798765,0.25961646,0.22752348,0.42519337,1.4165101,1.9656577,2.1828413,2.54466
0.24341784,0.25762942,0.25966272,0.22833477,0.421232,1.4078209,1.9802796,2.1830022,2.551964
0.24788173,0.26319304,0.26499367,0.24155723,0.46758246,1.5004224,2.1030831,2.2985678,2.652536
0.24994327,0.2645062,0.2656814,0.24432674,0.43212977,1.431437,2.035971,2.2326567,2.5972137
0.24570091,0.2602646,0.2621221,0.23552711,0.4243248,1.4095185,2.002819,2.199901,2.5690465
0.25687155,0.28419337,0.27662507,0.25081664,0.97883797,2.3681922,2.8778853,3.026856,3.1611571
0.24140124,0.25446004,0.25580356,0.21717414,0.4177403,1.3922927,1.9075682,2.1343234,2.4951155
0.24820681,0.262493,0.26419735,0.2400286,0.43074536,1.4315373,2.024876,2.226061,2.589879
0.2576494,0.28583178,0.27852523,0.25189772,1.004321,2.4428267,2.9398377,3.0763454,3.202005
0.2514994,0.2837948,0.2812767,0.24818118,1.0769175,2.6360452,3.1082954,3.2943969,3.3970492
0.23931317,0.25297356,0.25544134,0.21655366,0.40648258,1.3832498,1.9285729,2.1369038,2.511066
0.22884971,0.23886237,0.2410328,0.1745708,0.40198803,1.3798571,1.7470455,2.0210814,2.3783183
0.24474469,0.2594536,0.2618792,0.23440942,0.42610565,1.4133489,2.0095918,2.2123215,2.582449
0.24764347,0.26242167,0.2646264,0.24245529,0.4341464,1.437683,2.0519373,2.2434535,2.612806
0.27041999,0.28476703,0.28008577,0.2792149,0.44804066,1.4840581,2.1115236,2.2746818,2.6086807
0.2543825,0.28263146,0.27680242,0.24943914,0.9742505,2.3848846,2.901688,3.0550804,3.1938827
0.2544353,0.28407133,0.27813047,0.24869534,1.0356069,2.4942217,2.9871178,3.1550598,3.2685266
0.2722275,0.28480393,0.2790607,0.2775624,0.41864878,1.4376905,2.0326452,2.1999002,2.5341372
0.24961905,0.2654706,0.26654083,0.24468563,0.45844212,1.4749193,2.089788,2.2810142,2.6380239
0.2537096,0.27716506,0.271313,0.24976335,0.7649643,1.984637,2.5753343,2.6986053,2.9211102
0.2541362,0.27974412,0.27330935,0.24836852,0.87362444,2.18927,2.7399807,2.875646,3.0502682
0.2552764,0.28169245,0.27490148,0.24920489,0.9358288,2.29304,2.8171482,2.9661133,3.117889
0.25092602,0.26600218,0.26678222,0.24755773,0.44166195,1.4560208,2.0746188,2.251833,2.6140985
0.24992147,0.2648273,0.26599702,0.2452419,0.43544227,1.4437212,2.0589476,2.243286,2.6076677
0.24242195,0.25600585,0.2577129,0.22287261,0.41845876,1.4026556,1.9486945,2.1572514,2.5238554
0.24244644,0.25663504,0.25860816,0.22529948,0.4151665,1.3929939,1.9600705,2.1656601,2.5350528
0.22521678,0.2346828,0.23776561,0.16538483,0.39124155,1.3701146,1.7187124,1.9976383,2.3619373
0.2419362,0.2555474,0.2574023,0.22165914,0.41492724,1.3935263,1.9382828,2.1538303,2.520171
0.24397321,0.25851423,0.26074487,0.23089354,0.42054504,1.4023182,1.9878016,2.1961355,2.5652325
0.25404927,0.28429148,0.27891088,0.24986131,1.0402622,2.510141,3.0059464,3.169033,3.2851253
0.24755116,0.26225662,0.263844,0.23982681,0.43356478,1.4322155,2.033549,2.225521,2.5906196
0.25114292,0.28324363,0.28070128,0.24693638,1.0686601,2.613895,3.0846517,3.2731805,3.3800392
0.2697512,0.28163698,0.27644634,0.2713477,0.39569563,1.3914834,1.9707938,2.1523318,2.494902
0.24805556,0.26322585,0.2651698,0.24399556,0.43516898,1.4376767,2.061672,2.2471323,2.6169615
0.24478547,0.2580553,0.25981215,0.22804886,0.42860824,1.4264835,1.9729779,2.1915572,2.5529373
0.27647275,0.28929707,0.2821759,0.2847071,0.42347586,1.4399955,2.0423706,2.2094634,2.5387568
0.24286607,0.25727344,0.25937173,0.22760668,0.41527253,1.3908757,1.9681169,2.1729732,2.543994
0.25041488,0.28301263,0.28133225,0.24725409,1.0684481,2.6243804,3.0947196,3.2832408,3.3950262
0.23632671,0.24884847,0.25078574,0.20220742,0.4012835,1.3736129,1.8583732,2.0941868,2.458657
0.24016291,0.25404787,0.2564969,0.21916848,0.41570598,1.3951393,1.9448335,2.1599367,2.529583
0.24639401,0.2606068,0.26247132,0.23628399,0.4284271,1.4214689,2.0089169,2.209065,2.575692
0.25385308,0.2842752,0.27958742,0.24666207,1.0722005,2.5873942,3.0486472,3.2338266,3.3357017
0.25388026,0.268388,0.26900455,0.2535045,0.4298493,1.4362923,2.0584013,2.2479885,2.610907
0.26438472,0.2872077,0.27790895,0.2609788,0.80443186,2.0851693,2.6280346,2.7408385,2.931773
0.24252898,0.25699672,0.25958556,0.22752853,0.41598707,1.3986416,1.9799659,2.1871116,2.5586317
0.2533729,0.27778536,0.2716757,0.24686608,0.81724536,2.0840976,2.6499987,2.7825272,2.9805803
0.2515112,0.283423,0.28083417,0.24768981,1.0659368,2.6033673,3.074739,3.2621653,3.3737237
0.25036427,0.2635931,0.26361573,0.23882313,0.41214076,1.395428,1.9609857,2.1636193,2.5239663
0.24645975,0.2611853,0.26306474,0.23803362,0.42927748,1.4202962,2.02051,2.2155185,2.5840752
0.25792468,0.28439298,0.27714726,0.2542816,0.92558044,2.2796216,2.8120058,2.9580572,3.111215
0.2539487,0.28429827,0.27906612,0.24958345,1.045796,2.527277,3.0197325,3.1863673,3.2980666
0.24168274,0.25608388,0.2587719,0.22514114,0.4131233,1.39763,1.9760839,2.179865,2.5527236
0.24168298,0.2562549,0.25923833,0.22722012,0.41399634,1.39651,1.984505,2.184981,2.5620298
0.24693549,0.2617667,0.26400703,0.24021555,0.43451583,1.4370825,2.0441053,2.2439506,2.61158
0.25343788,0.2783798,0.27150455,0.24694847,0.8235153,2.0802352,2.653974,2.7755947,2.9722693
0.2550719,0.28116924,0.27495044,0.24827471,0.9256757,2.2903364,2.8090348,2.9608471,3.1170886
0.2502116,0.26751128,0.2667163,0.24420278,0.53263754,1.5951515,2.1935983,2.3671033,2.689423
0.25071743,0.26664528,0.2673586,0.24656534,0.5057158,1.567797,2.1675098,2.358807,2.694391
0.23960829,0.25399384,0.25658482,0.21907714,0.4031062,1.3761721,1.9441085,2.1495407,2.5244746
0.24468789,0.2592229,0.26133537,0.23262754,0.424278,1.4125445,1.9980887,2.2041419,2.5719714
0.25502148,0.28191006,0.27571777,0.24937417,0.9502264,2.3350987,2.8524134,3.0070553,3.152606
0.25365582,0.26813787,0.2689239,0.2527317,0.43526885,1.451593,2.0697858,2.2589905,2.620404
0.24528664,0.25976628,0.2623339,0.2355262,0.42754313,1.4250767,2.0203264,2.222371,2.5928757
0.26521286,0.27766868,0.2741289,0.26541674,0.40611434,1.4028049,1.9855101,2.1766944,2.5236855
0.25351226,0.283819,0.27905446,0.24912138,1.040992,2.5260513,3.0158114,3.1859975,3.2999942
0.25275838,0.2840887,0.27984038,0.24773103,1.0678363,2.5822566,3.0595222,3.2402484,3.3445318
0.24815682,0.26130775,0.26174912,0.2336853,0.40855038,1.3869644,1.9429197,2.1511226,2.5136185
0.25205818,0.26617128,0.26716983,0.24827693,0.4351971,1.4428096,2.043334,2.2435915,2.603622
0.24297583,0.25744155,0.25965238,0.22909914,0.41895813,1.4077731,1.9924862,2.1839056,2.5581534
0.24620311,0.2613088,0.26335222,0.23870726,0.43223995,1.4319264,2.0433617,2.2284873,2.5999177
0.2421239,0.25615326,0.25834036,0.22451338,0.41664183,1.3980478,1.961537,2.1686282,2.5386043
0.24154603,0.25544414,0.25741428,0.22214212,0.41619733,1.3963416,1.9501677,2.156755,2.5266137
0.24558033,0.25986648,0.26148415,0.23371337,0.41632795,1.3999527,1.9869438,2.180749,2.5510476
0.24235913,0.2560406,0.25777876,0.22271262,0.41824198,1.3958868,1.9410243,2.1571977,2.521897
0.2532908,0.27625668,0.27157307,0.24831612,0.769477,2.004736,2.5783856,2.7233372,2.945728
0.28065294,0.2939974,0.2851755,0.28984532,0.4604913,1.5271868,2.1207829,2.26,2.5697415
0.26053104,0.28222594,0.27538195,0.26016834,0.7187031,1.9148839,2.5040593,2.6291904,2.8648689
0.25845602,0.27738506,0.2735114,0.25915092,0.60329676,1.7169787,2.3222556,2.4844165,2.770333
0.25405094,0.26848635,0.2691058,0.2541955,0.42448336,1.4250051,2.0508795,2.2385724,2.6029644
0.25036103,0.26521158,0.26677182,0.2471342,0.4395562,1.4470558,2.0636852,2.261037,2.624827
0.27434695,0.289428,0.28171495,0.28129452,0.50311947,1.5709089,2.1675084,2.321161,2.6222157
0.24935265,0.2640825,0.26610053,0.24612205,0.44039544,1.4538347,2.0694952,2.263625,2.6299987
0.24961914,0.26401722,0.26635528,0.2465605,0.44210678,1.4543264,2.0619628,2.2696273,2.6345105
0.24517776,0.25919124,0.2609881,0.23156619,0.41579545,1.3992827,1.9751339,2.1812575,2.5495238
0.24292298,0.2565117,0.25799835,0.22297582,0.4171127,1.396087,1.939913,2.1567392,2.5189047
0.25501126,0.28428522,0.27856645,0.24812734,1.0438098,2.5246468,3.0008903,3.1689682,3.279416
0.24521555,0.25873274,0.2600776,0.2287274,0.40824383,1.382342,1.9369017,2.1545067,2.5194533
0.24410976,0.2585617,0.26086372,0.2315653,0.4189403,1.404638,1.9934932,2.1932979,2.564422
0.24454531,0.25874043,0.26043308,0.22994204,0.41528076,1.3963922,1.9714868,2.1749287,2.5423784
0.25312054,0.28377125,0.27925047,0.24866651,1.0413626,2.530858,3.0220037,3.192369,3.307178
0.24957897,0.28269255,0.28192395,0.24527948,1.0880812,2.675273,3.1262271,3.3337653,3.4377398
0.25322282,0.28400502,0.28039852,0.24690458,1.071383,2.6004577,3.0574791,3.2459698,3.3544729
0.25559005,0.2701459,0.2697299,0.25489813,0.43366423,1.4457924,2.0654936,2.2405066,2.5990121
0.24235097,0.25615588,0.25807843,0.22414991,0.41996005,1.4037054,1.9589133,2.1652799,2.5334551
0.25331035,0.28431708,0.28001544,0.24835129,1.0712966,2.5904493,3.063116,3.2459095,3.34855
0.2582542,0.2723212,0.27160025,0.2599091,0.4321511,1.4466066,2.06375,2.2473197,2.6038182
0.25456798,0.26863304,0.26894966,0.25392163,0.42399016,1.4218272,2.036522,2.22895,2.5911949
0.24148998,0.25558835,0.2581745,0.22362821,0.4136069,1.3976493,1.9654348,2.1742299,2.5462687
0.25656787,0.27075347,0.26980323,0.25459167,0.4301495,1.4363966,2.0436974,2.2295702,2.5836406
0.24508479,0.25934327,0.26099092,0.2320151,0.41731063,1.3992156,1.9786723,2.1811569,2.5495644
0.25530472,0.28304705,0.27611038,0.24905732,0.98221576,2.376828,2.888916,3.0437295,3.1766634
0.25831217,0.2732561,0.27221653,0.2606044,0.44696808,1.4632034,2.0886438,2.2752619,2.6254294
0.2561363,0.2842569,0.27694574,0.24910386,1.0166491,2.44025,2.9375675,3.0967343,3.2146308
0.25049636,0.26542524,0.2671846,0.24738277,0.47055852,1.5147301,2.1213548,2.3180833,2.6708004
0.25308648,0.2692019,0.26992837,0.25374824,0.50870466,1.5847014,2.2061825,2.3851538,2.7224097
0.24098389,0.25499302,0.25715998,0.22052103,0.40972316,1.3823254,1.9356028,2.1523101,2.520895
0.25048757,0.26606917,0.2674077,0.24804293,0.46529213,1.4961554,2.1152842,2.304513,2.6590369
0.24001405,0.2533622,0.2555396,0.21661659,0.4161821,1.3969789,1.9280229,2.1445243,2.511994
0.2503926,0.26531625,0.26695934,0.2477953,0.4397248,1.4483392,2.0661378,2.2634957,2.6281383
0.2558919,0.28542033,0.27874237,0.24934019,1.0527005,2.5200205,3.0041115,3.1608906,3.271011
0.25263157,0.26970473,0.26925778,0.25169256,0.5140843,1.5654529,2.1869402,2.3674545,2.6997278
0.252291,0.28304282,0.27974752,0.24801257,1.0427632,2.5568109,3.0364947,3.2189236,3.3335812
0.25387895,0.2678265,0.26812747,0.251628,0.4204768,1.4152912,2.0230558,2.216775,2.5791597
0.25528884,0.2839683,0.27712008,0.25078693,0.9838345,2.3854647,2.9070327,3.0543282,3.187583
0.25445464,0.28254852,0.2760681,0.24680547,0.9944186,2.4076333,2.9064116,3.0754285,3.2006974
0.25620157,0.27086625,0.27030587,0.25535905,0.44053102,1.4560575,2.0707657,2.2552345,2.6101944
0.24718815,0.26120815,0.26303944,0.23721938,0.43113393,1.4272028,2.0065942,2.219741,2.5826764
0.27872816,0.29130012,0.28307173,0.28491166,0.4222911,1.459222,2.0489285,2.197754,2.522023
0.24556343,0.25975686,0.26131788,0.23260489,0.41414815,1.3919852,1.9726126,2.176561,2.5442326
0.25530314,0.28300956,0.27613539,0.2490966,0.98122627,2.3742213,2.8856514,3.0410376,3.1755104
0.25203788,0.26732785,0.26873016,0.25223166,0.45175302,1.469427,2.0956736,2.295612,2.6552148
0.24190597,0.25609085,0.25855342,0.22481833,0.41423494,1.3964295,1.9668669,2.1727462,2.5442653
0.245633,0.2603718,0.2627445,0.23721209,0.42584294,1.4214705,2.0282784,2.2208555,2.5931668
0.2309834,0.24224597,0.24481645,0.18580721,0.39450568,1.373314,1.8049071,2.0496714,2.4171166
0.25509816,0.28193212,0.27502656,0.24927905,0.94035625,2.301519,2.8299112,2.9750154,3.1242337
0.25278667,0.26762426,0.26844454,0.25148273,0.45504132,1.4789287,2.0922542,2.285963,2.6405892
0.26074788,0.27616516,0.27355036,0.26307526,0.48278594,1.5260917,2.140633,2.3130422,2.6438732
0.2409871,0.2542536,0.25592464,0.21719643,0.41457826,1.3924189,1.9172492,2.1392717,2.5025384
0.24312474,0.25759825,0.25960532,0.22810513,0.41359347,1.3909552,1.9719746,2.1723375,2.5434773
0.2553288,0.27132288,0.27106008,0.25709888,0.4900925,1.5364566,2.1586387,2.3433561,2.682411
0.27565494,0.28722367,0.27993685,0.2791795,0.40022343,1.4107907,1.9845948,2.1512318,2.4829128
0.24191502,0.25591832,0.25866315,0.22510487,0.4152248,1.4080929,1.9786081,2.1833491,2.5568402
0.24191186,0.25628662,0.25871313,0.2258819,0.4143144,1.3972708,1.9749839,2.1733816,2.5475202
0.24467082,0.25957173,0.2619089,0.23502669,0.4235604,1.4086772,2.0125465,2.2068932,2.5802188
0.24595135,0.2597131,0.2602757,0.2292254,0.42150742,1.4041333,1.9583995,2.1683304,2.52626
0.24913523,0.26351905,0.26531094,0.2437854,0.4311255,1.4350531,2.04096,2.2375576,2.6042948
0.24555907,0.25981507,0.26144743,0.23309968,0.41539848,1.3975047,1.9815503,2.1823664,2.5512211
0.25560662,0.28135052,0.27420878,0.25036004,0.89118826,2.200159,2.747874,2.8797865,3.052929
0.24785952,0.2629111,0.264486,0.24056076,0.43640757,1.4363424,2.0423057,2.2404747,2.6043844
0.2452769,0.25994223,0.26223347,0.23538817,0.42360362,1.4137671,2.0125227,2.2123647,2.5839458
0.25067684,0.26523906,0.2656743,0.24333803,0.45257983,1.4705389,2.0580392,2.2556367,2.6077414
0.2546113,0.27062652,0.2708742,0.25608924,0.50003356,1.5694629,2.1945891,2.3724263,2.7107186
0.23740613,0.25000978,0.25200877,0.20632952,0.4131493,1.3917202,1.8826617,2.113079,2.4767952
0.24890126,0.26298335,0.26409212,0.2406591,0.41708827,1.4049485,1.9994501,2.195724,2.5623636
0.24156733,0.2550517,0.25675517,0.21963373,0.41450885,1.3887466,1.9244474,2.1438274,2.5086753
0.25328344,0.267831,0.2668488,0.24564658,0.48382246,1.5218399,2.0877187,2.2839985,2.617607
0.24567105,0.2606989,0.26225814,0.23431496,0.4369279,1.4343767,2.0250614,2.2221725,2.5867028
0.26531014,0.2786828,0.27557278,0.2700256,0.4134654,1.4132261,2.0306442,2.2091095,2.5600772
0.24878147,0.2824561,0.28287533,0.24685204,1.0790899,2.6774604,3.1358092,3.3363743,3.450711
0.25949284,0.28760874,0.27998975,0.25521973,0.9859985,2.4222982,2.9214456,3.054286,3.183281
0.23882201,0.25257292,0.25497997,0.215345,0.40827906,1.3885894,1.9330444,2.137785,2.5118544
0.24310875,0.2567306,0.25846186,0.22531827,0.42159617,1.4065527,1.9579968,2.1663537,2.5330915
0.2537109,0.2708139,0.27023602,0.2540252,0.5348649,1.6130556,2.2327368,2.4073832,2.7309148
0.2463786,0.25911316,0.25938332,0.22704764,0.41524184,1.3918496,1.9180474,2.1380992,2.4953146
0.24779464,0.26249558,0.26482013,0.2427835,0.43347737,1.4349829,2.0478904,2.2456994,2.614787
0.23478681,0.2472793,0.24956629,0.19905643,0.40420648,1.3781248,1.8532758,2.0921159,2.4579637
0.25378826,0.28146392,0.27590376,0.24879251,0.93983525,2.3263776,2.8546643,3.002962,3.1552057
0.24315734,0.25755513,0.25984395,0.22849357,0.4151101,1.3949338,1.9761418,2.1806424,2.551856
0.24029799,0.25437906,0.2570464,0.22066881,0.424342,1.4205287,1.9760478,2.1813467,2.5533082
0.25452358,0.27684513,0.27186924,0.25177366,0.7244152,1.9202781,2.5164971,2.6480925,2.8892303
0.26529792,0.27836582,0.27500644,0.26824334,0.40726066,1.4014376,2.0079837,2.1899657,2.5403903
0.2582413,0.28589225,0.27796614,0.25134885,1.0037513,2.4350615,2.9287248,3.0692983,3.1901724
0.2526279,0.28344464,0.28075537,0.24671163,1.065877,2.6150236,3.0691848,3.260196,3.3693993
0.24056864,0.25323704,0.2546978,0.21375476,0.41490835,1.393042,1.8961557,2.124734,2.4861407
0.25486678,0.27488086,0.2719005,0.2553112,0.6342278,1.7701175,2.3829565,2.537446,2.81758
