3M,6M,1Y,3Y,5Y,7Y,10Y,30Y
1.8763669,1.997274,2.0656765,2.365525,2.5858388,2.7607331,2.8676078,3.3614697
1.6374631,1.7585645,1.8373859,2.1717196,2.4401386,2.6426702,2.819572,3.3426437
2.000987,2.1082268,2.1759255,2.4627788,2.675985,2.8525958,2.9449775,3.4601414
1.8989944,2.020002,2.0861058,2.3895645,2.6054373,2.7757864,2.8673847,3.3608396
1.8399203,1.9598274,2.0342128,2.3502293,2.579386,2.751855,2.865292,3.3739505
1.7218717,1.8501592,1.929812,2.2726812,2.5292838,2.711773,2.8549323,3.375113
1.6020164,1.7215164,1.8099902,2.1626086,2.452561,2.658372,2.858505,3.412568
2.0765307,2.1732316,2.224889,2.4750173,2.666719,2.8474777,2.9328687,3.429792
2.779627,2.7988875,2.8782463,3.0900059,3.2689967,3.4695396,3.5872245,4.167841
1.9885541,2.0912383,2.1658964,2.4600854,2.6897452,2.8769257,2.995915,3.542562
2.1413913,2.2124004,2.2888863,2.5645838,2.8003232,3.001912,3.12851,3.745526
2.851553,2.866693,2.9538002,3.175917,3.3509579,3.5463536,3.6644967,4.2459903
1.6901432,1.8138964,1.8736954,2.1748765,2.4048774,2.6007278,2.7355425,3.1976223
2.866344,2.8808782,2.9612257,3.166587,3.3314867,3.5247624,3.636797,4.1998467
1.736416,1.864524,1.9335628,2.2567987,2.4945004,2.6771815,2.802746,3.2909017
2.415189,2.4660294,2.5494173,2.7906885,2.9886882,3.1849,3.3042371,3.907859
1.9353558,2.0496154,2.1218483,2.4233077,2.6415882,2.8118863,2.908974,3.425022
1.93897,2.057132,2.118557,2.408358,2.614384,2.7844217,2.8711274,3.353609
1.9139848,2.038198,2.0990753,2.3948047,2.599705,2.7655528,2.8456826,3.3210268
1.9679751,2.078827,2.137631,2.4171257,2.6238575,2.805075,2.8938375,3.3810577
2.7190206,2.7348833,2.8115394,3.0269728,3.220396,3.4349065,3.5557966,4.1695886
1.7306206,1.8542694,1.9392257,2.2861438,2.5484657,2.7293062,2.8799002,3.4203112
1.8409628,1.9592586,2.0316122,2.3424313,2.5759645,2.7578094,2.8771386,3.395236
2.536438,2.5714812,2.63927,2.8481696,3.037367,3.2460916,3.3575003,3.962508
2.3376744,2.3907728,2.4611518,2.6962261,2.9052107,3.1070182,3.2237358,3.8350327
1.549294,1.6637592,1.7535121,2.1031775,2.403054,2.6205223,2.8454924,3.4068282
1.5297654,1.6453514,1.7295805,2.0734787,2.3664157,2.5824633,2.8019006,3.34933
1.5872114,1.7084535,1.7925055,2.1340725,2.4170132,2.63004,2.8265238,3.3627563
3.2315075,3.3174305,3.469631,3.8531642,4.0803504,4.184982,4.341932,4.7175846
2.7706082,2.7883584,2.860929,3.0668385,3.240398,3.4407487,3.5503469,4.131716
1.9599473,2.0678632,2.1381135,2.4319384,2.652049,2.8326752,2.9357915,3.4596777
3.273943,3.386325,3.5482292,3.9538836,4.1982403,4.280925,4.446696,4.797056
1.9298112,2.0503137,2.1122136,2.4056582,2.603662,2.761624,2.8317962,3.307785
2.5985086,2.6273746,2.6955667,2.8977647,3.0841153,3.2924676,3.4036217,4.01113
2.3283386,2.3777387,2.4529166,2.698268,2.9211023,3.135205,3.2612715,3.8899248
1.5372674,1.650269,1.7463622,2.1124623,2.421976,2.6308331,2.8617826,3.4450011
2.0268118,2.1254268,2.1959963,2.484904,2.7073443,2.8904324,2.9925911,3.5353518
1.968718,2.0826294,2.1428828,2.4224637,2.6178415,2.7851133,2.8572145,3.3396318
1.0701033,1.1614631,1.266302,1.6457875,2.0590572,2.360208,2.7828023,3.432151
3.015489,3.0300875,3.1202683,3.3591151,3.5242736,3.7017453,3.8163927,4.338989
2.211504,2.2762446,2.3471775,2.59894,2.8180134,3.0164495,3.132509,3.7399912
3.2484283,3.3331585,3.4844537,3.8670015,4.0941143,4.2002535,4.3558583,4.727324
3.1360035,3.1718402,3.2845764,3.5668344,3.753727,3.9078646,4.0421844,4.523163
2.1528041,2.2270255,2.3058643,2.5854702,2.8166702,3.0154111,3.143112,3.7470446
1.9638044,2.083496,2.1407425,2.4237828,2.619199,2.7860024,2.859055,3.3326702
1.3473897,1.4532211,1.5413321,1.8938146,2.232985,2.4868872,2.7858992,3.3671498
1.7491925,1.8753085,1.945993,2.2683177,2.5039463,2.683889,2.8067365,3.3005176
3.1880054,3.2609005,3.402437,3.759581,3.9780693,4.0985174,4.2519817,4.657821
2.9556231,2.9791722,3.0741508,3.316297,3.4931443,3.6718254,3.7942746,4.3215065
3.10642,3.1306808,3.24297,3.5263193,3.7110562,3.874586,4.0074368,4.499119
1.8326919,1.9566386,2.0226533,2.3280258,2.5478082,2.722785,2.8271446,3.3131127
3.1336288,3.1558728,3.2654743,3.5417519,3.7265759,3.8927226,4.0283785,4.522059
2.885696,2.8986955,2.9856215,3.208854,3.3806775,3.5726666,3.689319,4.2450476
1.8337153,1.9628451,2.016357,2.304545,2.503677,2.6719558,2.7558699,3.2011392
1.7443904,1.8584477,1.9451165,2.28127,2.5435972,2.7319632,2.894654,3.4490435
1.7246981,1.8407208,1.9188101,2.247971,2.5097604,2.703242,2.8659537,3.3903306
1.9089316,2.018808,2.088773,2.383378,2.608633,2.7892904,2.9074612,3.4267733
2.640788,2.6603243,2.733829,2.9369316,3.1302779,3.3498573,3.46845,4.0971665
1.9030325,2.0224416,2.0986195,2.4122515,2.641032,2.8106117,2.9171689,3.4386337
1.5865328,1.7083783,1.783443,2.1115394,2.381791,2.594361,2.7819722,3.2931192
2.5624328,2.587436,2.6579561,2.8648872,3.0647366,3.2866335,3.404967,4.038654
1.7925029,1.9204519,1.9932346,2.3128738,2.5402222,2.7124093,2.8216338,3.312262
2.4570875,2.5054018,2.5658123,2.7717988,2.953995,3.153988,3.2541995,3.8348744
3.289384,3.4095826,3.5808258,3.999949,4.249865,4.321561,4.491231,4.839662
2.8129375,2.8278553,2.91055,3.127574,3.3092408,3.5129051,3.632324,4.2165837
2.2615216,2.323217,2.393815,2.6409714,2.8640714,3.0698202,3.1957488,3.8139467
3.2058158,3.2892356,3.4394827,3.8175354,4.042293,4.152467,4.3087025,4.6908455
1.7561147,1.8801978,1.9748497,2.3329537,2.6064143,2.7949433,2.9543092,3.5156834
2.0999725,2.212078,2.2538667,2.4936464,2.6609566,2.8222957,2.8767803,3.313846
1.1153527,1.2097567,1.3158295,1.6952375,2.0890453,2.3711495,2.763997,3.402059
3.0999165,3.138087,3.2504113,3.5385797,3.7311468,3.888169,4.0251455,4.49908
2.772886,2.7871492,2.8657389,3.0763927,3.255002,3.4592278,3.574113,4.1645765
3.1428096,3.172721,3.2942574,3.5978212,3.785502,3.939077,4.07501,4.544951
3.1785629,3.2197366,3.3462071,3.664694,3.861987,4.0047603,4.145198,4.5922203
2.1769354,2.2609994,2.3203287,2.5666416,2.7572482,2.9386215,3.0198426,3.5518744
2.8081253,2.8191159,2.899719,3.1215878,3.3164196,3.5300696,3.6565764,4.2605057
2.5941114,2.6191278,2.691019,2.9064567,3.1081257,3.327883,3.4484935,4.0745196
2.6805196,2.7017932,2.7727373,2.9689176,3.1496425,3.357581,3.4721642,4.079414
1.8827411,2.014377,2.0740697,2.3718164,2.5698338,2.7289097,2.8030775,3.253167
2.3913248,2.4409802,2.513585,2.7505326,2.9611788,3.1677265,3.2890403,3.908297
1.8093352,1.921958,2.00399,2.328352,2.5765429,2.7565851,2.8962328,3.4386108
2.7547336,2.772052,2.847146,3.0499766,3.231474,3.4368832,3.5573514,4.157328
2.776468,2.7962048,2.8703365,3.0747237,3.2469823,3.445974,3.5572095,4.132996
3.179441,3.2096775,3.3320847,3.635358,3.8258846,3.9779534,4.1175814,4.589463
2.3247344,2.3834438,2.4498355,2.686975,2.8932078,3.0986524,3.2051094,3.792184
3.0858512,3.1193194,3.2328525,3.5178132,3.7053843,3.861563,3.9947388,4.4783936
2.3795753,2.4358337,2.4933066,2.7004292,2.8803637,3.0757313,3.164649,3.7336323
2.760876,2.776647,2.8542237,3.0585256,3.2376466,3.4439511,3.5599751,4.1548815
1.7106695,1.8380486,1.9229789,2.2657793,2.5231693,2.7059863,2.8559556,3.376266
2.4271224,2.475825,2.5379603,2.7559295,2.947948,3.1522937,3.25499,3.8409922
2.7006063,2.725282,2.7959468,2.995938,3.168021,3.3679001,3.4746227,4.053605
2.6204233,2.6427455,2.710813,2.8999474,3.081902,3.2959433,3.406589,4.028682
3.0675082,3.0787163,3.1764393,3.4239283,3.594921,3.7728996,3.8980565,4.416866
1.8632324,1.9752479,2.057056,2.3778722,2.6236284,2.801806,2.9352472,3.4853332
2.1066577,2.2032425,2.259296,2.5096126,2.6948178,2.865921,2.9349794,3.4404716
1.7647694,1.8884904,1.9661007,2.2925465,2.5341551,2.7157297,2.8455706,3.3544798
2.7449977,2.761066,2.8390515,3.0483825,3.2320256,3.4392211,3.5570812,4.1566725
3.2073336,3.2781763,3.4191318,3.7781768,3.995308,4.1157765,4.2662935,4.6638365
2.3941271,2.4517071,2.5130823,2.7300816,2.914,3.1075394,3.201349,3.759511
1.8372197,1.9483345,2.027311,2.3484423,2.5982761,2.7881765,2.9280233,3.471804
2.372105,2.423697,2.4819176,2.6875365,2.8697255,3.0681496,3.158673,3.7430186
1.8626206,1.9966234,2.0551655,2.357757,2.5523956,2.7057743,2.769011,3.2184906
2.1605992,2.2448974,2.3105292,2.5630696,2.7631123,2.9453833,3.0408344,3.589777
1.860074,1.9824841,2.044888,2.340146,2.5541131,2.7310357,2.8319352,3.3048992
1.7638829,1.8895373,1.9575601,2.2725415,2.5010152,2.6799614,2.7971559,3.2853389
3.2092202,3.3008685,3.4510207,3.8324199,4.0623355,4.1667247,4.324508,4.6958942
3.036197,3.0654128,3.168784,3.4348888,3.6215382,3.787685,3.9195735,4.4397135
2.8404493,2.854178,2.9374032,3.1511412,3.3236418,3.5196545,3.636351,4.2090015
2.1164625,2.2085397,2.2668118,2.52013,2.7126253,2.8914537,2.9680533,3.4874487
1.747086,1.8790097,1.9469159,2.2709491,2.5042515,2.6816514,2.7991917,3.2832608
2.911877,2.9218616,2.9995332,3.2018101,3.3619921,3.553189,3.6615906,4.2222013
3.063793,3.0747445,3.1756587,3.4309278,3.600749,3.7752595,3.897863,4.413682
1.9611058,2.0752683,2.137001,2.4228938,2.6293764,2.8065057,2.8946187,3.3827782
1.8863999,2.012677,2.069951,2.3599691,2.5604377,2.7298193,2.8117027,3.2619634
2.6526623,2.6788363,2.7450788,2.9409344,3.1162002,3.3209121,3.425991,4.013603
3.1545048,3.192794,3.3122926,3.6179824,3.8076031,3.952374,4.091355,4.552736
2.1038299,2.2066317,2.258668,2.5053737,2.6844866,2.8546615,2.9189913,3.399907
3.1519094,3.2021995,3.328836,3.6503243,3.853852,3.9964678,4.1414075,4.583668
1.6370485,1.7500112,1.8391995,2.1898756,2.472756,2.6661513,2.85821,3.418722
1.8245194,1.9468676,2.013124,2.3150842,2.538533,2.712935,2.8306825,3.3118796
3.1656494,3.2012472,3.3238153,3.6279087,3.8202417,3.969444,4.1088076,4.579969
2.3041468,2.3742237,2.4313805,2.6556752,2.8387735,3.0294838,3.1154726,3.6574073
2.9511333,2.9606109,3.0493526,3.2774918,3.4498045,3.6382754,3.7562377,4.3170385
2.897861,2.908403,2.995826,3.2300754,3.4155579,3.6148183,3.74189,4.316198
2.2938335,2.3657663,2.4223065,2.6402621,2.8154757,2.9968247,3.0751052,3.6080778
1.551673,1.6636717,1.7525733,2.1010947,2.3968935,2.6081567,2.8281229,3.3876445
2.75099,2.7670689,2.8463464,3.0555048,3.2391024,3.4471607,3.5671284,4.180931
2.075219,2.1576085,2.2327223,2.511478,2.7435274,2.9412985,3.0667803,3.6515248
1.7401838,1.8585322,1.9372742,2.2692173,2.5299323,2.72134,2.8787012,3.4016767
1.868423,1.9951792,2.0675788,2.3855042,2.6115549,2.7852597,2.8852887,3.37665
2.0555623,2.1586437,2.2226372,2.4926043,2.6946993,2.8671465,2.9579084,3.4770002
2.7091713,2.7305665,2.808117,3.0218613,3.2106097,3.4174864,3.5383496,4.142428
3.0457687,3.0750244,3.185031,3.4564881,3.6415706,3.808198,3.9395096,4.4519544
2.2611592,2.3244474,2.3879554,2.620289,2.8217375,3.0190673,3.118,3.7037165
1.7618048,1.8929813,1.9636327,2.2865112,2.516759,2.6916952,2.8038898,3.29204
1.7657115,1.8691789,1.9573429,2.288766,2.5551782,2.7470744,2.9188583,3.4914188
3.0902348,3.107708,3.216825,3.490039,3.6661901,3.8325787,3.9596024,4.4579873
2.8790944,2.8918984,2.9764204,3.1924686,3.364777,3.561328,3.6773267,4.244997
1.8959846,2.0234604,2.0849476,2.3854322,2.591159,2.7575872,2.8365314,3.3034067
1.7325857,1.8529105,1.8996545,2.1746993,2.3858547,2.5723271,2.694644,3.1346989
3.2204752,3.2993412,3.4467533,3.7981708,4.0108666,4.1219587,4.270832,4.67213
3.2049413,3.2776375,3.4226055,3.7844286,4.0026693,4.117757,4.2701993,4.6783085
2.7059724,2.7299175,2.8047886,3.0096767,3.1888137,3.3940516,3.5076897,4.1074677
2.7880394,2.8035374,2.8818004,3.0864441,3.260334,3.461385,3.575819,4.1578774
1.7898543,1.8986725,1.9786302,2.2956166,2.545462,2.7312827,2.88262,3.4228482
2.3682632,2.4176161,2.485103,2.714588,2.9177775,3.1252556,3.2322934,3.831182
2.79823,2.8167825,2.8923876,3.1018,3.2708795,3.466005,3.572241,4.1431527
2.3613796,2.4088516,2.4821498,2.7272666,2.9515219,3.1679633,3.2968915,3.9260302
2.7571678,2.7752404,2.857084,3.0725937,3.257366,3.4606826,3.5821583,4.183869
1.9730576,2.0784,2.1526058,2.4487522,2.672698,2.8520424,2.9582288,3.4915237
2.7520957,2.778699,2.8437064,3.0412035,3.198487,3.3867848,3.4822445,4.035443
1.9575193,2.065235,2.1377726,2.4380336,2.6632936,2.8419347,2.9475436,3.4859874
1.5242941,1.6438137,1.7286353,2.075571,2.3711817,2.5914674,2.8112328,3.3568494
2.7682943,2.7814422,2.8580248,3.0721526,3.2553515,3.4612315,3.5768542,4.1773696
2.3117743,2.371687,2.4349496,2.661311,2.8582044,3.0537434,3.1531677,3.740742
2.37656,2.434657,2.493907,2.705468,2.8852856,3.0767527,3.1648173,3.729384
3.0923693,3.10841,3.215982,3.4889855,3.6662488,3.837061,3.966371,4.4638424
3.1859505,3.25666,3.3977036,3.7519155,3.9685678,4.0913367,4.2428446,4.6516113
3.2854733,3.4011884,3.572967,3.9957404,4.2436695,4.31859,4.485815,4.82897
3.1357412,3.154725,3.2676065,3.553424,3.7336786,3.897672,4.0294323,4.5167437
3.153783,3.2011924,3.3276687,3.6487858,3.8492587,3.9906802,4.130969,4.5717945
1.7672769,1.8861475,1.9648399,2.292262,2.5394657,2.7178593,2.854797,3.3823993
2.7531571,2.7756715,2.848593,3.050176,3.2358205,3.4455976,3.564951,4.166395
2.882142,2.8965063,2.976339,3.182739,3.348352,3.541439,3.6527529,4.2138157
2.220915,2.292634,2.3543808,2.593276,2.7875957,2.9752445,3.0655482,3.6331723
1.923759,2.0518582,2.10853,2.3990626,2.5952473,2.7591982,2.830502,3.2877686
2.5048685,2.5391676,2.6138477,2.839162,3.0452855,3.2602808,3.3822856,4.019973
1.5931624,1.716719,1.8009152,2.151526,2.434117,2.6355457,2.8265407,3.3653767
2.7916636,2.8097787,2.8848739,3.0800009,3.2454426,3.4436927,3.5521593,4.126875
1.244371,1.3502,1.4330933,1.7758636,2.1197157,2.3901646,2.7111938,3.2802832
1.7170384,1.8371947,1.8979754,2.199257,2.4317837,2.6228178,2.7584863,3.2375798
1.6165521,1.7423961,1.8244727,2.175744,2.4565644,2.6562655,2.8395617,3.379993
3.0894504,3.1150813,3.2205496,3.489822,3.6783276,3.8501482,3.9854264,4.4835415
1.9506164,2.0706499,2.1310012,2.4198499,2.6164417,2.7781749,2.845672,3.3199263
2.5366123,2.5754898,2.6357925,2.8260622,2.9965127,3.1959448,3.2905412,3.8719296
3.2107704,3.293095,3.4375167,3.8066187,4.030407,4.143218,4.2981606,4.682508
3.2355795,3.3340118,3.4891593,3.8827944,4.119399,4.2175303,4.377242,4.732679
1.8890535,2.0103652,2.0820692,2.394995,2.6261117,2.8030596,2.914726,3.4350061
2.7130237,2.737741,2.8111684,3.015727,3.1977086,3.4021792,3.5153275,4.1060896
1.847295,1.9794991,2.044852,2.3566883,2.5682096,2.73361,2.8217537,3.2839503
2.624087,2.655102,2.7215238,2.9153883,3.0854876,3.2826624,3.381139,3.958715
2.878147,2.894501,2.982242,3.2145395,3.3970084,3.5913477,3.7150025,4.279484
2.681903,2.69992,2.7727892,2.975493,3.160895,3.3718774,3.4873428,4.098075
1.5314653,1.6370572,1.7365859,2.0974154,2.407041,2.6136603,2.855216,3.4514549
1.7921324,1.9196135,1.9781339,2.2815406,2.4975808,2.671298,2.7730875,3.2363005
1.991688,2.0929842,2.1641636,2.4557621,2.6811686,2.8664832,2.9763632,3.5109978
2.7847512,2.8095531,2.8828354,3.0822911,3.2470317,3.4391654,3.5455158,4.1016
2.7241879,2.745401,2.814097,3.0046408,3.173127,3.374337,3.4798377,4.0668416
2.8399694,2.854634,2.931581,3.1389968,3.3051012,3.497837,3.6072888,4.1747093
2.6443174,2.6729813,2.739782,2.937736,3.1112509,3.312233,3.411612,3.999452
1.8396692,1.9425542,2.0316458,2.3553288,2.6105795,2.7940009,2.9479456,3.5217588
2.0096953,2.1199877,2.1801186,2.4579763,2.6573925,2.8322248,2.9104164,3.4012089
1.7871511,1.9173639,1.9895136,2.3125415,2.5405679,2.7137642,2.8236356,3.3110847
1.7538106,1.8826598,1.9599175,2.296832,2.5420136,2.720341,2.8463035,3.3541658
1.6853148,1.8112359,1.8862343,2.2137275,2.462089,2.6493757,2.7957203,3.3022962
3.01794,3.0285735,3.1247144,3.368675,3.5431788,3.7268515,3.8516624,4.3817105
2.1151345,2.1976461,2.268526,2.5340042,2.7534263,2.9469464,3.0566714,3.629248
3.1662955,3.2288804,3.3649666,3.703086,3.9124312,4.039075,4.185668,4.618191
2.1117187,2.1900666,2.262845,2.5333822,2.7601564,2.9534702,3.0713987,3.6696703
2.865908,2.8823438,2.9549797,3.1553457,3.3127806,3.500301,3.6034234,4.154529
3.2663865,3.374938,3.540823,3.9560905,4.198224,4.2802105,4.4445786,4.79005
2.5447946,2.5755696,2.6396787,2.8341532,3.019744,3.228491,3.3378232,3.9599843
1.9211196,2.0387363,2.107665,2.41194,2.6283455,2.7963555,2.8856251,3.392223
1.8995671,2.0315652,2.0838454,2.3734105,2.5657196,2.7224033,2.788125,3.2250137
3.1714454,3.2277055,3.3628361,3.7014143,3.9076145,4.0384045,4.183697,4.6132455
2.0379336,2.1320565,2.2228448,2.5289056,2.7627344,2.9468546,3.073413,3.6535325
1.7254163,1.8518685,1.9217849,2.2436457,2.4819827,2.663255,2.793044,3.2850142
3.1167045,3.1300101,3.2338414,3.4927797,3.6583958,3.8231428,3.9410357,4.4487453
2.759748,2.7773566,2.8479674,3.0419621,3.2148623,3.4176564,3.5297916,4.123455
2.638188,2.6638513,2.7427812,2.9639566,3.1593006,3.3661296,3.491875,4.120023
2.977666,2.9893174,3.0791216,3.3143144,3.4867554,3.6734529,3.7920318,4.3329744
3.055339,3.086258,3.194098,3.4654834,3.6489992,3.8129923,3.9421291,4.43851
2.7203617,2.742505,2.8095393,2.9987018,3.1661084,3.365195,3.4693198,4.0559955
1.7200909,1.8418794,1.9283282,2.2696812,2.5310547,2.7182987,2.8763447,3.4102502
1.7998223,1.9251516,1.9955928,2.3154886,2.54925,2.7270002,2.8429143,3.3434784
1.7336111,1.862648,1.9180613,2.2154858,2.4303763,2.6144705,2.7250874,3.1717093
2.4976995,2.5341065,2.6134799,2.84994,3.0549138,3.2605453,3.3847694,3.9996219
1.0543338,1.1436857,1.2415396,1.6075917,2.0138402,2.3193002,2.7414384,3.3778515
1.3758577,1.4795752,1.5761226,1.9336927,2.26812,2.5073404,2.8032382,3.3924122
3.050537,3.0745225,3.1841455,3.4662561,3.6531758,3.8208728,3.9518008,4.455612
1.6377211,1.7540026,1.8396631,2.179762,2.453011,2.6509104,2.8359313,3.377427
1.8143137,1.9362049,2.0112977,2.3312185,2.5635707,2.735036,2.8491726,3.361885
1.5704838,1.6884422,1.7717047,2.1141133,2.4028616,2.6182141,2.8238816,3.3680902
2.5289652,2.5672798,2.625174,2.8190932,2.9959373,3.198836,3.2973719,3.8927536
1.9863563,2.097282,2.1605754,2.443301,2.6445184,2.8081198,2.8835592,3.3829124
