1M,2M,3M,4M,5M,6M,7M,8M,9M,10M,11M,1.0Y,1.5Y,2.0Y,2.5Y,3.0Y,3.5Y,4.0Y,4.5Y,5.0Y,5.5Y,6.0Y,6.5Y,7.0Y,7.5Y,8.0Y,8.5Y,9.0Y,9.5Y,10.0Y,10.5Y,11.0Y,11.5Y,12.0Y,12.5Y,13.0Y,13.5Y,14.0Y,14.5Y,15.0Y,15.5Y,16.0Y,16.5Y,17.0Y,17.5Y,18.0Y,18.5Y,19.0Y,19.5Y,20.0Y,20.5Y,21.0Y,21.5Y,22.0Y,22.5Y,23.0Y,23.5Y,24.0Y,24.5Y,25.0Y
4.386678,4.3820586,4.3799453,4.380558,4.3940864,4.4043584,4.411108,4.434499,4.447149,4.4672527,4.4903445,4.503169,4.5918336,4.663998,4.72942,4.773572,4.811958,4.837696,4.859368,4.873257,4.8913603,4.896098,4.902999,4.907528,4.9157763,4.915339,4.9163327,4.9177012,4.9190464,4.9206586,4.9183,4.9171953,4.917737,4.9157305,4.913336,4.912116,4.9099665,4.9073925,4.90073,4.8961306,4.8916736,4.8855944,4.8784094,4.8713446,4.862927,4.8542094,4.8445964,4.835372,4.824052,4.8143444,4.8034115,4.7909193,4.7775626,4.7669463,4.7547355,4.741497,4.729574,4.717249,4.703974,4.690643
5.695527,5.712432,5.719925,5.7359104,5.7358828,5.7564745,5.7736588,5.770506,5.786251,5.7916517,5.7831345,5.787136,5.776971,5.747504,5.7091126,5.6784105,5.640596,5.6102996,5.5787554,5.5520926,5.5103893,5.479412,5.4494953,5.4151874,5.376303,5.3454933,5.312639,5.2766013,5.2439647,5.2093415,5.1819367,5.1513624,5.121641,5.0910425,5.061132,5.034339,5.0042305,4.973393,4.9488425,4.9230065,4.894952,4.8688912,4.8434663,4.81881,4.795265,4.769009,4.746882,4.722371,4.700952,4.6773868,4.656938,4.638373,4.6192656,4.599177,4.5804048,4.5635586,4.5456376,4.5282736,4.511566,4.4965982
5.7907267,5.841177,5.892066,5.930369,5.97991,6.0053253,6.021882,6.063591,6.0768905,6.092524,6.1204567,6.1297464,6.1574736,6.138239,6.1037555,6.0441723,5.989047,5.92196,5.8549814,5.7823467,5.7227783,5.6489034,5.579467,5.5125217,5.450959,5.3808875,5.3125024,5.248008,5.184016,5.123622,5.0571084,4.9967513,4.939815,4.882246,4.826441,4.772319,4.722292,4.6738844,4.6218824,4.5757356,4.5319233,4.488774,4.448692,4.406613,4.369298,4.335149,4.3014903,4.2708545,4.2398286,4.2130876,4.185759,4.159782,4.1347985,4.1151667,4.09483,4.0742025,4.0595756,4.0423055,4.026986,4.0112834
2.9442692,2.9238017,2.8941321,2.8774326,2.8490417,2.850957,2.8587956,2.8310502,2.8383307,2.8552163,2.8485441,2.8582463,2.965367,3.097028,3.2288432,3.3611865,3.4671671,3.5705938,3.66589,3.7589478,3.8337533,3.9050481,3.975374,4.032605,4.0861444,4.137205,4.186335,4.2268167,4.2669954,4.298795,4.3366575,4.364923,4.3929033,4.4146028,4.4353223,4.455698,4.4685917,4.4819827,4.495477,4.5054264,4.51417,4.520539,4.5255733,4.5307956,4.533702,4.532631,4.5349126,4.533351,4.5317593,4.5280433,4.5262628,4.523877,4.520399,4.5129066,4.506621,4.5032144,4.4941897,4.4890375,4.481068,4.4736786
3.9764729,3.9739976,3.981335,3.9905243,4.0297933,4.0484953,4.080991,4.1238556,4.143521,4.1870317,4.2346573,4.2625217,4.437068,4.571372,4.6804814,4.7606773,4.8272862,4.8670387,4.9029346,4.9229345,4.959652,4.9750023,4.988533,5.000069,5.0215397,5.025865,5.032963,5.0425677,5.049737,5.0570855,5.057282,5.05837,5.062953,5.066015,5.0669985,5.0693216,5.0708747,5.0736494,5.067452,5.064983,5.0656166,5.0612936,5.0563173,5.052374,5.045773,5.04008,5.031634,5.0259027,5.014621,5.009866,4.9987693,4.9849467,4.9706173,4.9614787,4.949858,4.935328,4.9230394,4.9126706,4.8979955,4.882834
4.7775044,4.744446,4.720532,4.6886506,4.671975,4.6408253,4.6089993,4.5955763,4.56966,4.5471635,4.5382595,4.518294,4.4486165,4.419807,4.416512,4.412598,4.4178734,4.421056,4.4238734,4.422806,4.430006,4.4266944,4.4251113,4.425388,4.428844,4.4240694,4.4208426,4.420176,4.418561,4.418674,4.4126883,4.4101725,4.408889,4.4055758,4.4031186,4.3994412,4.397216,4.394678,4.388032,4.3834496,4.377381,4.3716726,4.36457,4.356711,4.3492455,4.342141,4.3334246,4.3253546,4.316774,4.30844,4.2994876,4.2894597,4.2787,4.271253,4.2615113,4.251742,4.2433805,4.2341447,4.2251616,4.2153554
5.796751,5.8156157,5.832013,5.8473177,5.856112,5.871645,5.8865113,5.888238,5.899928,5.903448,5.900546,5.9010324,5.8851814,5.8499737,5.807323,5.7690787,5.7257457,5.6870756,5.6473994,5.6100035,5.563932,5.5239778,5.485466,5.4438124,5.39987,5.360826,5.319722,5.2778277,5.2382846,5.198133,5.1620507,5.1250186,5.089495,5.0528765,5.0172205,4.984293,4.949277,4.91448,4.8834896,4.853327,4.821524,4.791561,4.762746,4.734324,4.707556,4.679897,4.6546736,4.6292253,4.6055107,4.5815177,4.5592923,4.539076,4.5189734,4.4988647,4.4795494,4.4624114,4.444412,4.427428,4.411133,4.396167
5.682039,5.6940727,5.700327,5.7106943,5.7124195,5.72722,5.7353773,5.73316,5.742786,5.7467685,5.7404294,5.738687,5.7167006,5.68064,5.644845,5.6110115,5.57336,5.541489,5.509483,5.4807606,5.4427223,5.408013,5.377622,5.343048,5.306884,5.2743726,5.2414823,5.2062755,5.1746416,5.141507,5.113307,5.083436,5.055275,5.024927,4.995773,4.969693,4.940869,4.912078,4.8865952,4.861586,4.8350787,4.809999,4.7854548,4.761348,4.738135,4.7133207,4.691835,4.668879,4.647578,4.6252027,4.6057167,4.587167,4.5686054,4.54972,4.5314116,4.5151463,4.4980674,4.481381,4.46536,4.4506345
0.5375588,0.5261359,0.52164865,0.5177629,0.52005696,0.51849484,0.52793336,0.53740287,0.53748035,0.54832363,0.56385374,0.5738423,0.6840246,0.8418927,1.015758,1.2062354,1.3947,1.5729463,1.747555,1.9115257,2.0849345,2.2441397,2.3914735,2.5342221,2.6764894,2.8037171,2.9234457,3.0409195,3.1485825,3.248636,3.3391724,3.4241,3.5055487,3.5817769,3.649725,3.7145128,3.7729232,3.8292613,3.8772664,3.921551,3.964321,4.001478,4.035526,4.066374,4.0937576,4.121383,4.1425023,4.1663103,4.1838627,4.203401,4.2164097,4.2295866,4.241191,4.25202,4.261384,4.2680426,4.275424,4.2821884,4.287415,4.2899933
0.60269,0.60486746,0.60702515,0.60762453,0.61484766,0.6234553,0.63505626,0.6587751,0.68251634,0.70819426,0.7417934,0.7755089,1.0104897,1.2676196,1.520951,1.7554674,1.9761419,2.1801643,2.3676422,2.5407443,2.7064667,2.85741,2.9978993,3.13028,3.2578797,3.3729525,3.4805412,3.582149,3.676444,3.7631493,3.8420227,3.9163594,3.9851239,4.047751,4.1053805,4.157435,4.206797,4.251132,4.2898135,4.3259077,4.358773,4.3884277,4.41487,4.4374366,4.458257,4.4771934,4.4927497,4.50706,4.519293,4.5299425,4.5381002,4.5454755,4.5508947,4.555265,4.5600095,4.561421,4.5643077,4.564709,4.5650716,4.563491
3.6123774,3.5742767,3.5364032,3.5072486,3.4687238,3.4497082,3.4485407,3.4121516,3.398486,3.3966455,3.3786569,3.3746808,3.4086869,3.4862747,3.5586205,3.6512272,3.7220383,3.787628,3.8504803,3.9105325,3.9627953,4.016675,4.0625734,4.1009293,4.137146,4.1730194,4.206392,4.235959,4.262754,4.285123,4.3108892,4.3286843,4.3478136,4.364616,4.3787313,4.3932815,4.4016,4.411405,4.4216866,4.4276943,4.433154,4.436484,4.43839,4.441868,4.44241,4.4413075,4.4405427,4.438629,4.436379,4.434067,4.429104,4.4264784,4.422462,4.414965,4.4081087,4.4043093,4.3942943,4.390424,4.382978,4.3750887
0.5499325,0.5441046,0.5348556,0.5302038,0.52868795,0.54111886,0.557925,0.57434225,0.6059618,0.6391988,0.67100096,0.7077327,0.96945,1.2472949,1.5185575,1.7696142,1.9960284,2.209597,2.4048128,2.5890465,2.7539897,2.904905,3.050427,3.180078,3.3018866,3.4140797,3.5172577,3.610557,3.6981282,3.7750869,3.8490999,3.9155474,3.9762642,4.0283284,4.076871,4.121701,4.1595383,4.194434,4.2263045,4.254291,4.2791514,4.3012214,4.3210473,4.337353,4.352294,4.3638687,4.3758197,4.3844805,4.3921623,4.3973536,4.4039297,4.4096437,4.413242,4.413939,4.4160066,4.417394,4.4175563,4.4164195,4.4146366,4.413522
0.5519192,0.55009055,0.55247855,0.5482321,0.5596776,0.56651044,0.57655144,0.61062837,0.6421721,0.6725714,0.7184315,0.7593658,1.0451107,1.3443718,1.6339171,1.8907092,2.1293454,2.3479486,2.5448315,2.7244568,2.893032,3.042606,3.18352,3.3141208,3.4384341,3.5491304,3.6507988,3.7461824,3.8341527,3.9148917,3.9857802,4.0542135,4.1159406,4.170619,4.2216086,4.266365,4.309082,4.346683,4.378535,4.4087067,4.4352145,4.4593205,4.4805098,4.4973016,4.5132337,4.527347,4.538615,4.5482764,4.5565357,4.56292,4.5682893,4.5725584,4.5746555,4.57631,4.578616,4.577672,4.5786815,4.5763063,4.5744724,4.5717573
3.1914918,3.1807117,3.172983,3.1701703,3.1676893,3.1729274,3.2007627,3.2075164,3.223901,3.2434034,3.262914,3.2902305,3.4584932,3.6280797,3.7597713,3.8899128,3.993636,4.079437,4.1531057,4.2166457,4.272017,4.3309584,4.3745227,4.4141307,4.449468,4.484388,4.513842,4.5427933,4.5660086,4.5880737,4.6087103,4.6248865,4.6401386,4.656497,4.6693993,4.6807528,4.6891623,4.696891,4.7048955,4.7100434,4.7140102,4.716145,4.7171655,4.7192273,4.7196403,4.7183113,4.7146273,4.711556,4.7082605,4.705814,4.698374,4.6933527,4.686073,4.6782603,4.6708465,4.663807,4.653249,4.647307,4.638008,4.6285586
5.7764835,5.799471,5.816387,5.838252,5.8472795,5.871709,5.8958797,5.897854,5.915846,5.9266105,5.9239874,5.9293838,5.9332685,5.909278,5.8711643,5.840009,5.7990675,5.7630653,5.72643,5.693016,5.6480184,5.6111245,5.575469,5.534735,5.4912033,5.4541454,5.4147377,5.3729215,5.334189,5.293494,5.25926,5.222164,5.186754,5.150255,5.1142616,5.08197,5.046111,5.0106053,4.9802504,4.9495306,4.9174514,4.886807,4.857376,4.8288717,4.8013935,4.772391,4.747028,4.720535,4.6960764,4.6711397,4.648187,4.627594,4.6070795,4.585587,4.5655384,4.547627,4.5285897,4.5109596,4.493582,4.4777966
4.39068,4.3567424,4.3254337,4.2950616,4.268648,4.2409043,4.2176375,4.194332,4.170555,4.1531706,4.1367855,4.121969,4.074343,4.0693,4.080219,4.097048,4.115305,4.130691,4.1460342,4.1585646,4.173495,4.183188,4.1917315,4.200128,4.209986,4.214456,4.2208357,4.2274184,4.2328897,4.2382574,4.2415495,4.2444463,4.2487693,4.2514873,4.2541385,4.2560477,4.257713,4.25923,4.2593117,4.2585626,4.2567525,4.2551236,4.2521534,4.2489038,4.245322,4.240778,4.2363296,4.2304573,4.2253757,4.21952,4.2130766,4.206439,4.198344,4.1921153,4.1843696,4.177056,4.1695094,4.1626773,4.1550717,4.146793
3.8559184,3.8292093,3.8031187,3.7840827,3.7581859,3.745646,3.753194,3.7331207,3.7284856,3.7262003,3.71855,3.724427,3.778402,3.863458,3.9312713,4.015855,4.081765,4.139849,4.1912756,4.238621,4.2764235,4.322944,4.3558173,4.3854046,4.4099503,4.437806,4.4611754,4.483201,4.5009656,4.5172443,4.5351334,4.5472007,4.5589848,4.571787,4.5814357,4.5903745,4.5955286,4.600335,4.607072,4.6099963,4.6112537,4.6114907,4.610349,4.610675,4.60948,4.6061153,4.601546,4.596905,4.5929017,4.5886993,4.5807915,4.5757174,4.568665,4.5598164,4.5514283,4.545047,4.533615,4.5274205,4.5182233,4.508926
5.996992,6.0627413,6.1188555,6.1755657,6.220708,6.261258,6.3219414,6.3491135,6.372944,6.397753,6.414315,6.4401374,6.5055757,6.5161133,6.471798,6.433874,6.3797235,6.312186,6.2434363,6.1718097,6.097513,6.037281,5.9635143,5.8906584,5.815114,5.746176,5.6740575,5.6038637,5.5308266,5.459755,5.3928676,5.3225927,5.2554383,5.1934414,5.129317,5.068378,5.0074205,4.9489603,4.8943768,4.8407784,4.789915,4.7391143,4.692734,4.6469574,4.6059556,4.5654936,4.5261664,4.490495,4.4560294,4.4271274,4.39361,4.3658366,4.338663,4.313189,4.289472,4.268485,4.246802,4.2297993,4.211205,4.1936045
0.571357,0.5736401,0.56559396,0.5687959,0.5672753,0.58179593,0.5997238,0.6115327,0.63295984,0.6587045,0.68074703,0.7126739,0.9177449,1.1516585,1.3869991,1.6150877,1.8286264,2.0302405,2.2179103,2.3961315,2.5616965,2.7182226,2.864139,2.9999058,3.128766,3.2479591,3.3598638,3.4631577,3.5593457,3.645846,3.729127,3.8037565,3.872871,3.9359267,3.993414,4.0465775,4.0939426,4.137441,4.176834,4.211886,4.2444086,4.2730236,4.299016,4.321398,4.3425636,4.3598447,4.375813,4.3896713,4.4015794,4.411852,4.4210033,4.428974,4.4348884,4.439036,4.4436965,4.4464355,4.4493384,4.4504185,4.4505033,4.4500256
5.1806927,5.16084,5.141116,5.1237893,5.1018233,5.0899487,5.079876,5.0569835,5.046051,5.0317507,5.013163,5.000267,4.9416227,4.909,4.88778,4.8791122,4.8685207,4.8632803,4.856949,4.852602,4.8410416,4.834548,4.8269687,4.8174586,4.805534,4.796392,4.7864933,4.7755394,4.76548,4.7547383,4.7465944,4.7364645,4.727229,4.716845,4.706726,4.697546,4.6858487,4.6740313,4.664121,4.6536183,4.640803,4.629031,4.6164403,4.604546,4.5926595,4.5788727,4.566163,4.552487,4.5402055,4.526453,4.5136447,4.501674,4.488931,4.4757857,4.462406,4.451317,4.4376197,4.4257927,4.413518,4.401879
5.6837153,5.711979,5.723485,5.75043,5.7586737,5.792429,5.819001,5.8247013,5.8482695,5.8676805,5.865954,5.8778486,5.90198,5.8905573,5.8651485,5.841105,5.8069763,5.7772384,5.747821,5.7232976,5.684398,5.652204,5.623757,5.5884905,5.5505123,5.518467,5.4856167,5.447782,5.4143066,5.3774376,5.3493032,5.316422,5.2853446,5.252271,5.219737,5.1916513,5.1593013,5.126599,5.0992613,5.070821,5.041576,5.01297,4.9853067,4.958593,4.932675,4.9038296,4.880288,4.8540506,4.8299026,4.804728,4.782983,4.762255,4.7414308,4.719723,4.699443,4.6806426,4.661802,4.642945,4.6243787,4.60766
0.54908586,0.5482247,0.54757714,0.54463315,0.5526645,0.5622096,0.57465553,0.6061876,0.6389992,0.670027,0.7137959,0.7568221,1.0456963,1.348697,1.6400778,1.8999507,2.140112,2.3607006,2.5589275,2.7411025,2.9088397,3.0603254,3.2022133,3.3331091,3.4563415,3.5676718,3.6697078,3.7644157,3.8517716,3.931499,4.0028834,4.0705414,4.131251,4.185216,4.235449,4.279557,4.3210506,4.3574066,4.388974,4.4182525,4.4438176,4.4670644,4.4875016,4.503675,4.51929,4.5322914,4.5431647,4.5518885,4.5597887,4.565415,4.570536,4.57465,4.5764427,4.577428,4.579372,4.578371,4.5789976,4.576325,4.57401,4.5712585
5.3635073,5.358433,5.35133,5.3461056,5.3381624,5.3390093,5.3322573,5.3261623,5.3263874,5.3209305,5.313436,5.3066134,5.2718616,5.2419767,5.2218256,5.2017193,5.1822343,5.1673956,5.1511216,5.136636,5.115823,5.0954113,5.078592,5.0594544,5.039048,5.019832,5.000383,4.9798923,4.961758,4.9433575,4.926512,4.9096875,4.8938155,4.875714,4.858819,4.8434896,4.8264356,4.808748,4.792434,4.776934,4.759213,4.742852,4.725948,4.7092032,4.692976,4.6752596,4.659111,4.6419277,4.625943,4.608467,4.593388,4.5783606,4.562838,4.5478663,4.5325294,4.518559,4.5042434,4.4894996,4.4755445,4.4624133
4.6797743,4.657667,4.6344776,4.6164227,4.5967855,4.5869513,4.5776205,4.564621,4.558671,4.5511923,4.541553,4.5371256,4.524862,4.5352125,4.5521894,4.5729313,4.59066,4.6083503,4.6229053,4.6368003,4.6444225,4.6539364,4.66117,4.6669974,4.6704106,4.6743093,4.677873,4.6803694,4.6827726,4.684823,4.687614,4.6887684,4.6902237,4.690629,4.6907134,4.691047,4.6894293,4.6868224,4.6850057,4.6822705,4.677439,4.672961,4.667052,4.6615844,4.6555867,4.647327,4.6393595,4.630169,4.6219506,4.6121235,4.6026745,4.593333,4.582511,4.5720434,4.5608506,4.550887,4.5390315,4.5282626,4.516876,4.50587
0.38975286,0.3860805,0.35847616,0.380785,0.34191728,0.3884864,0.43254113,0.37382007,0.38914156,0.42239213,0.38740444,0.38279366,0.41970634,0.48261237,0.56626153,0.69422007,0.7947068,0.91399455,1.0429022,1.1886966,1.304759,1.4245894,1.5562134,1.655587,1.756891,1.8601792,1.9634504,2.0467446,2.136021,2.2028356,2.2955248,2.360624,2.430694,2.4864762,2.5384083,2.6001801,2.6369674,2.6795444,2.7291899,2.7674437,2.8043041,2.8389783,2.8721275,2.9063902,2.9327717,2.9540129,2.9876533,3.0088563,3.032257,3.049931,3.0741806,3.1005168,3.1260889,3.1383414,3.1543434,3.1751275,3.1858559,3.2037506,3.2160258,3.2303839
4.689164,4.6555533,4.626889,4.593919,4.572145,4.5412817,4.512158,4.492967,4.4669514,4.4457064,4.432427,4.4140553,4.348339,4.326673,4.3289742,4.33394,4.345141,4.3548336,4.364249,4.3709455,4.382405,4.386508,4.3909125,4.3961353,4.4032817,4.403794,4.40578,4.4090767,4.411203,4.4140854,4.413104,4.413406,4.4149055,4.414381,4.414388,4.413275,4.412691,4.4118357,4.4076543,4.4046917,4.4003334,4.395953,4.3902063,4.3839684,4.378028,4.371591,4.36403,4.3567204,4.3490252,4.3413825,4.333213,4.3239713,4.3138957,4.3064146,4.2968707,4.287961,4.2791896,4.2704554,4.2614145,4.25177
5.5765285,5.576421,5.5770216,5.5769095,5.5692453,5.5720816,5.575327,5.5636435,5.5666227,5.5586715,5.5465775,5.5399,5.497535,5.4568567,5.4168305,5.3875914,5.3546953,5.3295593,5.3023086,5.2780857,5.243292,5.217221,5.19097,5.162414,5.1300907,5.104004,5.0754166,5.0461025,5.0187864,4.9910483,4.9669714,4.9419284,4.917508,4.8923407,4.868023,4.845414,4.8204513,4.7951536,4.7742677,4.753092,4.729027,4.707333,4.685771,4.664806,4.6447797,4.623207,4.603605,4.583005,4.5649185,4.5449457,4.526896,4.51088,4.494308,4.477109,4.460558,4.4462614,4.430081,4.41522,4.4009113,4.3878
4.5732913,4.5605593,4.551763,4.5434284,4.5456467,4.5462027,4.5438995,4.5554895,4.561808,4.568178,4.579894,4.585022,4.6279964,4.668742,4.7102914,4.7383904,4.7645373,4.7844195,4.799691,4.809794,4.8199034,4.8229537,4.827092,4.830242,4.834436,4.8337655,4.8335066,4.8339696,4.834545,4.8358874,4.834053,4.8338785,4.834319,4.832881,4.8315706,4.830611,4.8291106,4.826354,4.8216753,4.8183584,4.813484,4.8085203,4.8021507,4.7958107,4.788659,4.7804794,4.771491,4.762252,4.752478,4.7424583,4.732277,4.720934,4.708316,4.698109,4.6863995,4.674109,4.662435,4.6501975,4.63769,4.6254177
5.341385,5.3350844,5.33331,5.323698,5.3225827,5.311944,5.295494,5.2922583,5.281348,5.268753,5.264558,5.251069,5.193343,5.1481853,5.119285,5.0864663,5.0606136,5.035899,5.0109177,4.984814,4.9624467,4.9328833,4.907545,4.882757,4.8599663,4.832609,4.806151,4.7812266,4.757416,4.7348495,4.7091503,4.686617,4.6656723,4.642562,4.621175,4.6000195,4.5799203,4.55986,4.5380273,4.518909,4.4985147,4.479362,4.460208,4.4402122,4.4219456,4.4040504,4.386528,4.3693852,4.3527226,4.3361397,4.320691,4.305097,4.2893806,4.2762766,4.2620096,4.2484517,4.23659,4.223534,4.21158,4.199531
4.834523,4.8015337,4.7717595,4.740856,4.7167554,4.689143,4.662796,4.63983,4.6144066,4.5944996,4.577568,4.5581775,4.4853606,4.4559436,4.4499803,4.4503508,4.455191,4.459844,4.465028,4.468759,4.475309,4.476611,4.478204,4.479777,4.482928,4.481233,4.481284,4.4817395,4.481747,4.4819655,4.480315,4.4785657,4.478406,4.4763274,4.4744844,4.4723716,4.4697075,4.4671755,4.4620976,4.4577913,4.45236,4.446785,4.439904,4.432984,4.4259915,4.418187,4.409961,4.4016623,4.393065,4.3844895,4.3755293,4.3658524,4.355491,4.3467436,4.3363233,4.327252,4.3171525,4.308051,4.298246,4.2880344
5.974924,6.0255303,6.081039,6.123777,6.1671977,6.1967883,6.2460604,6.2722607,6.2963495,6.314667,6.333596,6.3505416,6.4041634,6.4065847,6.3657627,6.330665,6.28117,6.2242527,6.1649294,6.101625,6.0366116,5.98105,5.9172926,5.852606,5.786252,5.724968,5.658087,5.5947666,5.5294027,5.4657865,5.4034185,5.341062,5.281071,5.223501,5.165071,5.109507,5.0533524,4.999301,4.948441,4.8998785,4.851727,4.8047137,4.761303,4.7184067,4.678937,4.641442,4.603543,4.5700703,4.5368767,4.508388,4.4762816,4.4494514,4.4235463,4.398939,4.375729,4.3549385,4.3333583,4.315693,4.2975845,4.2805758
4.1726723,4.177941,4.188514,4.2023945,4.2487254,4.274121,4.3006372,4.3500013,4.36993,4.4221926,4.474098,4.4986844,4.670454,4.7927103,4.900778,4.9693303,5.027027,5.0572762,5.0875025,5.1025143,5.13949,5.142811,5.1535015,5.159016,5.179141,5.1763945,5.178989,5.182438,5.1858573,5.188031,5.1828556,5.1788044,5.180075,5.176245,5.171315,5.1694636,5.166116,5.1650906,5.1517,5.144145,5.141458,5.1324215,5.1230183,5.1142983,5.102646,5.093072,5.081911,5.073765,5.057901,5.050125,5.0375347,5.020567,5.004381,4.993444,4.979721,4.963182,4.9503937,4.9380484,4.921907,4.9049964
0.86035085,0.86129713,0.8385787,0.84169364,0.8182652,0.8446593,0.8702028,0.8616686,0.8983824,0.9344294,0.9433279,0.9811969,1.2200317,1.4702194,1.7072515,1.9333589,2.1262069,2.3152332,2.4882345,2.6607356,2.7954907,2.9301167,3.0621228,3.1725414,3.2716289,3.371521,3.4645007,3.5414925,3.6172295,3.6790166,3.7505665,3.807017,3.859173,3.9022646,3.9431586,3.983128,4.0123143,4.039088,4.0703754,4.093863,4.1138425,4.1326504,4.149649,4.164613,4.1781325,4.1848044,4.1982636,4.2028956,4.2110686,4.2128243,4.220548,4.228354,4.233428,4.232008,4.2339153,4.2374253,4.236525,4.2361355,4.234355,4.234624
5.961344,6.0119276,6.0710115,6.115879,6.159622,6.19281,6.2484627,6.2738647,6.3039675,6.3246737,6.3441315,6.3625956,6.428712,6.437499,6.3980536,6.368564,6.3203506,6.267389,6.2112064,6.1514177,6.086981,6.0344977,5.973644,5.910255,5.84405,5.785039,5.71864,5.6554036,5.5905657,5.5265274,5.464764,5.402664,5.342548,5.284652,5.2258434,5.1703105,5.1129527,5.0577507,5.0074277,4.958575,4.909374,4.861718,4.8177066,4.7745776,4.7342305,4.695873,4.6574907,4.623145,4.589558,4.560004,4.5270686,4.5002904,4.4743805,4.4486,4.424912,4.4037795,4.3811865,4.3630533,4.344514,4.3273582
5.9291973,5.9697466,6.0083504,6.0429525,6.070554,6.0964136,6.1351156,6.1485367,6.1665077,6.178995,6.1859226,6.19767,6.2204304,6.2062387,6.1597958,6.1210546,6.0707397,6.016863,5.9613895,5.905103,5.8429747,5.7920513,5.7345777,5.6759562,5.614691,5.5598917,5.501575,5.4446025,5.387129,5.3305635,5.2777934,5.223349,5.171113,5.1209784,5.0702796,5.022462,4.973485,4.9259834,4.882684,4.840415,4.7982297,4.7573943,4.719379,4.681983,4.6476326,4.613519,4.580686,4.549997,4.520755,4.494206,4.46589,4.4418993,4.4183254,4.3953924,4.3738112,4.354877,4.3346033,4.3177614,4.300461,4.284376
0.7996993,0.7980919,0.78062797,0.7799914,0.76306534,0.7803321,0.8011334,0.8017802,0.8348925,0.8626509,0.87642384,0.9126239,1.1379013,1.3787231,1.6075463,1.827173,2.021058,2.2099195,2.3823915,2.5521908,2.6899314,2.828035,2.9601521,3.0748906,3.1780992,3.2812078,3.3754644,3.45724,3.535394,3.6019657,3.6735487,3.7332242,3.7875693,3.8342006,3.8779469,3.9194129,3.9522593,3.981512,4.014375,4.0402274,4.0616426,4.082515,4.1013384,4.1175156,4.1329026,4.1426563,4.156324,4.163172,4.173056,4.177129,4.1853037,4.194014,4.1995587,4.2004433,4.2038097,4.2075286,4.208368,4.2086596,4.208285,4.2095547
5.1773987,5.159617,5.1446114,5.1262217,5.1127224,5.095759,5.077078,5.0619025,5.045667,5.029098,5.0166445,5.0008388,4.9326816,4.890365,4.866236,4.8451138,4.82897,4.814929,4.800598,4.786009,4.7720838,4.7549863,4.7397795,4.72473,4.7106376,4.6937766,4.67792,4.662803,4.648391,4.6346536,4.619595,4.6056347,4.593103,4.578833,4.5656867,4.5525928,4.5395474,4.526397,4.5122786,4.4995685,4.4852486,4.4719644,4.458084,4.44394,4.4307675,4.4169483,4.403579,4.3899336,4.3770223,4.3636317,4.3510394,4.3382096,4.3248677,4.313403,4.3007684,4.289273,4.277812,4.2664437,4.2552676,4.244093
5.1405168,5.1214294,5.0973306,5.079383,5.054578,5.043064,5.0327554,5.006385,4.9939637,4.981324,4.959338,4.947069,4.886608,4.854316,4.835377,4.8282948,4.81898,4.8149095,4.8106666,4.8093643,4.7995033,4.795006,4.7897863,4.7821083,4.771975,4.764401,4.75733,4.74807,4.739897,4.7303257,4.724997,4.7161627,4.7085595,4.6994753,4.6906977,4.683001,4.6725035,4.661986,4.653262,4.643721,4.632386,4.62161,4.6101003,4.599264,4.588566,4.575236,4.5636654,4.550611,4.538884,4.5256796,4.5138392,4.5022063,4.489799,4.476977,4.463795,4.4532886,4.439702,4.428214,4.4159245,4.404372
4.2385836,4.232952,4.236903,4.237669,4.257413,4.2656326,4.2814436,4.3106084,4.3283634,4.347316,4.377966,4.39719,4.5125513,4.606515,4.682449,4.739593,4.7888355,4.823813,4.8510547,4.8680525,4.8884835,4.9009366,4.91003,4.9186754,4.929324,4.933118,4.935271,4.940187,4.942981,4.9473352,4.945693,4.9466834,4.94796,4.9486346,4.948472,4.94799,4.9476576,4.945924,4.941213,4.9383717,4.9342647,4.929305,4.923163,4.9173284,4.910445,4.903329,4.893584,4.8851953,4.8752394,4.8669147,4.855671,4.8436103,4.8300962,4.820276,4.8088546,4.7953625,4.783507,4.771633,4.758527,4.7455497
4.799856,4.77133,4.739932,4.7154884,4.685311,4.6675224,4.656801,4.6258025,4.607821,4.595041,4.5727262,4.5598927,4.511196,4.5013456,4.5024996,4.519823,4.531273,4.5440636,4.5567036,4.570284,4.5778513,4.589394,4.5972342,4.6021314,4.6053333,4.6095886,4.6139355,4.6162343,4.6180696,4.6182146,4.6217484,4.6206164,4.6209955,4.6201625,4.618473,4.6176395,4.613286,4.6095405,4.6062703,4.6015806,4.595765,4.5893598,4.58188,4.575489,4.5683227,4.558957,4.5503144,4.540954,4.531882,4.5224633,4.5124664,4.5030813,4.4929085,4.4817986,4.470275,4.4616084,4.4488387,4.4396534,4.4285398,4.4176807
