3M,6M,1Y,3Y,5Y,7Y,10Y,30Y
1.5960939,1.7225342,1.8936028,2.0753121,2.3071265,2.4296467,2.5203407,3.0298355
1.7249128,1.8304877,2.006962,2.167617,2.3804114,2.5080004,2.6004856,3.104872
2.4661548,2.4616075,2.6021674,2.8305814,3.0478194,3.1878326,3.3090403,3.7761059
2.2155328,2.2230163,2.3707492,2.5845222,2.7866516,2.9503336,3.086395,3.5581927
2.1151097,2.1280074,2.2751973,2.486181,2.6856265,2.858193,3.0007572,3.4762254
1.590527,1.7221411,1.8973813,2.071637,2.3114398,2.429241,2.5149605,3.0270371
1.9944212,2.0200033,2.1718059,2.3822057,2.5740342,2.7477405,2.901995,3.385212
2.8753557,2.8870285,3.0593297,3.3065104,3.5423574,3.65022,3.7579787,4.2498307
1.478255,1.5627842,1.7034991,1.9584613,2.232293,2.3707702,2.5195706,3.044547
1.5945967,1.7250198,1.8962953,2.077766,2.3116603,2.4326646,2.5187297,3.0293634
1.8173363,1.8953027,2.0693257,2.2413409,2.4319155,2.5725641,2.6772544,3.1659837
2.5159323,2.5096087,2.6514356,2.8867488,3.1103823,3.2460191,3.3648965,3.8294463
2.5011876,2.4977343,2.6400821,2.8693094,3.094148,3.2301533,3.3462303,3.816087
2.9556563,2.9611206,3.1397274,3.4013393,3.6376657,3.7359622,3.824251,4.3427715
1.5943891,1.7210368,1.893075,2.0733335,2.3063395,2.4282398,2.5196278,3.0289059
3.279215,3.2807243,3.4790447,3.8003118,4.0321484,4.123522,4.1940475,4.77192
2.7562504,2.755571,2.9225466,3.1612139,3.3969324,3.5065832,3.6048276,4.0935354
2.2506762,2.2574525,2.3911536,2.6170459,2.817079,2.989279,3.1263597,3.5932112
2.033039,2.0496006,2.2038803,2.4104798,2.6077092,2.7802818,2.9322608,3.4195247
1.5812402,1.71345,1.885114,2.0645897,2.3057544,2.427946,2.5039284,3.0260062
2.077067,2.0866714,2.2426903,2.4503279,2.652684,2.8234286,2.9738107,3.4552364
3.2103758,3.2320387,3.425537,3.7265024,3.9616616,4.0511837,4.127105,4.6898947
2.5026042,2.5037305,2.647526,2.879743,3.1046412,3.2338178,3.3500013,3.8165164
1.7280879,1.8124998,1.9538882,2.1723118,2.3681698,2.523846,2.659654,3.1580386
1.6751318,1.7950295,1.975357,2.132071,2.3487704,2.477276,2.556472,3.0639677
2.4712112,2.4671862,2.6065814,2.8366685,3.0547793,3.1955855,3.318442,3.7835999
1.6349887,1.7390378,1.8904245,2.0963004,2.3235917,2.464718,2.5785096,3.091745
2.5140321,2.5110202,2.654989,2.8869996,3.110624,3.2418,3.357178,3.8263502
3.2009084,3.1888344,3.3768876,3.692268,3.9292772,4.02283,4.0980396,4.6641817
1.810812,1.8839829,2.0478332,2.2365098,2.4235847,2.5776315,2.7056801,3.1924858
1.7763484,1.8470916,1.9906273,2.2086458,2.3962088,2.5558689,2.7031052,3.1971993
1.771549,1.8442638,1.9867165,2.2052207,2.3922203,2.5508745,2.6953166,3.1891594
3.32734,3.3234003,3.522683,3.853941,4.0877833,4.1746597,4.2366424,4.8294797
1.8233298,1.8982806,2.0753746,2.2467453,2.4376607,2.5763283,2.6800873,3.1666212
1.7054987,1.8146446,1.9968169,2.1556594,2.3669832,2.4969862,2.5842993,3.0851598
1.5952861,1.7235749,1.8955204,2.0755527,2.3094985,2.4306178,2.5195787,3.0295825
1.7967465,1.8772925,2.0446713,2.22587,2.417122,2.5655875,2.685955,3.1731493
1.7330735,1.8284988,2.0035543,2.1760445,2.3840082,2.520799,2.6326969,3.1283317
1.8366578,1.8962685,2.0626504,2.2510755,2.4494517,2.5864599,2.7408376,3.2341645
1.6547718,1.7573619,1.910047,2.1108043,2.340152,2.4760091,2.5884976,3.1024714
1.6435287,1.750106,1.907598,2.1007094,2.3387644,2.4718492,2.5823472,3.099059
1.8122711,1.8895198,2.0687668,2.2384503,2.4318776,2.5684593,2.6709855,3.1576495
