z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13
0.0040034633,-0.0033612596,0.004129844,0.0025685579,-0.7576781,0.0022065192,-0.00520183,0.013595313,0.0036580525,-0.0008225236,-0.0035482831,-0.0055813976,0.004055135
0.00474382,-0.0035053426,0.005944833,-0.0009986944,-0.9431016,0.0034250338,-0.0054304833,0.004252732,0.0047721947,0.00038543902,-0.005355209,-0.008552205,0.003085399
-0.008764413,-0.007856726,-5.118735e-05,0.0071210116,1.5366995,-0.0063069733,0.012178943,0.09874803,0.019524127,0.01171055,0.002228979,0.004130494,0.003274791
0.005091599,-0.0014868947,0.0075353533,0.00071229413,-0.9619593,0.0029902514,-0.006801822,0.082523435,0.003197766,-0.00064293295,-0.0040231384,-0.0077831745,0.0037151743
-0.0017960456,-0.0036996212,-0.0054202676,0.0015829802,0.68513066,-0.0070707835,0.0020990027,0.19831142,0.004551395,0.0021894043,0.0013037845,-0.0035621822,0.00040537864
-0.0032147581,-0.00027728174,-0.003290709,-0.00027642027,0.3822954,0.0017847847,-0.0038720705,0.023868084,-0.005067164,-0.004969797,-0.0029844977,-0.0050447397,-0.0010813624
0.0054477984,-0.0022870312,0.007552255,-0.0017355978,-1.0735167,0.0037741084,-0.0064043873,0.047097325,0.0045077205,0.00055062864,-0.005256269,-0.0095064305,0.0032312963
-0.003979603,-0.0024866788,-0.00031222962,-0.00058283284,0.2351144,0.0052366164,-0.0057571535,-0.106530964,-0.0041869376,-0.0071841916,-0.00221017,-0.0056109168,0.00087046623
0.00493168,-0.0024271915,0.005675826,0.0008119494,-0.94528204,0.0028574392,-0.0060152565,0.04334855,0.0039611477,-7.607043e-05,-0.003972858,-0.0072582103,0.00402903
-0.0040439386,-0.002609956,-0.0005477723,-0.00047105923,0.25801238,0.0050863363,-0.0054844283,-0.10581726,-0.004186742,-0.0071649468,-0.0023284778,-0.005481623,0.00075050443
0.0023824272,-0.008528634,0.0010630935,-0.0012320653,-0.59672976,0.0034230761,-0.0019753305,-0.1845417,0.0070379693,0.0006388435,-0.006410692,-0.0071711354,0.0023694932
-0.0059059504,-0.0035802945,-0.008873586,-0.014879331,0.69257,0.0025856886,0.0015642196,-0.11669189,9.930134e-05,0.0011639139,-0.0063465126,-0.012517281,-0.0061598346
0.005847127,-0.0013156431,0.008951951,-0.0019873232,-1.1385934,0.003931349,-0.0071650203,0.083928525,0.0040441575,0.00039309356,-0.005177837,-0.010056328,0.0032140352
-0.0054173125,-0.0025222078,-0.0064760093,-0.011551194,0.54289997,0.003894873,-0.00069491565,-0.09513891,-0.0022952994,-0.0015339088,-0.0059790686,-0.011239249,-0.004723057
-0.0018709775,0.00010259636,-0.004107332,0.0028149374,0.43994328,-0.002057205,-0.0017805127,0.14757055,-0.0032543866,-0.003044086,-0.0014365651,-0.002756942,-0.00035552308
-0.006916778,-0.0067263274,-0.008877456,0.0036205538,1.2025555,-0.0046354774,0.010725172,0.013617814,0.012648564,0.010127072,-0.0031129979,0.0014578775,0.0002364181
0.005207288,-0.0027714185,0.0070808344,-0.0016520694,-1.0293269,0.0036959834,-0.0060308445,0.030488223,0.00464199,0.0005311696,-0.0054594614,-0.009323157,0.0030559506
0.0050319266,-0.0019368492,0.0061187,0.0013999119,-0.9263628,0.0025463216,-0.0062214406,0.06739321,0.0033669975,-0.0003821263,-0.004080847,-0.007053118,0.0037899688
0.0053129382,-0.0016469024,0.006467566,0.0009114668,-0.9891184,0.0027640257,-0.0064910883,0.075081736,0.003514464,-0.00013219472,-0.0040288568,-0.0074805096,0.003945928
-0.008618199,-0.0077986317,-0.0002638735,0.006966196,1.5304075,-0.0064991387,0.012172943,0.1024448,0.019442288,0.011734043,0.002268806,0.0040479675,0.0031794198
-0.004817413,-0.0043549463,1.341477e-05,-0.001956813,0.22932106,0.006588023,-0.005648475,-0.19133538,-0.0022326834,-0.007278578,-0.0009211749,-0.006008111,0.0020835418
0.006067252,-0.0004353337,0.009173628,-0.0009046942,-1.1453401,0.0035394356,-0.00764097,0.118644655,0.0033498826,5.653221e-05,-0.004550524,-0.009426098,0.0035786275
0.0048949076,-0.003340641,0.006025903,-0.0011735037,-0.97732633,0.0035184193,-0.0055741756,0.0081784725,0.004858709,0.0005258769,-0.0052297935,-0.00869124,0.0032543875
0.0055354284,-0.0021002525,0.007859353,-0.0018035695,-1.084709,0.0037897546,-0.0065366537,0.054898173,0.0043983646,0.0005240785,-0.0053287446,-0.009648424,0.0031554885
0.00502047,-0.003133567,0.006234508,-0.0012893863,-1.0033497,0.00358871,-0.0057466035,0.014685571,0.0048488155,0.00057728495,-0.005136095,-0.00882294,0.0033550393
-0.0070586717,-0.0062925415,-0.009044027,0.0027651004,1.1993494,-0.0041776868,0.010646887,0.01696688,0.011956546,0.010146209,-0.0039842315,0.0007571876,-0.0004061833
-0.00961335,-0.007378078,-0.0036023129,0.0073107965,1.5290276,-0.004765694,0.012159383,0.043421358,0.017947977,0.0120201195,0.0007071458,0.0045471415,0.0032580718
-0.010431547,-0.006832526,-0.0025534034,0.008573245,1.5743688,-0.0039046062,0.012193039,0.0576756,0.017887004,0.0119922,0.0007035211,0.0052895956,0.0038813744
0.005329456,-0.002498012,0.0075534955,-0.0018069744,-1.0500537,0.0037684534,-0.006254376,0.041006714,0.0045197997,0.00049616396,-0.005497083,-0.0095567815,0.0030049179
0.005755398,-0.00069014356,0.00902446,-0.00046247244,-1.0789334,0.0033627935,-0.007429555,0.11257523,0.0031459946,-0.0002772957,-0.004613258,-0.009065013,0.0033747721
-0.0046238387,-0.0018444546,-0.0052531064,-0.009395681,0.5392823,0.0025616065,-0.0008381251,-0.034785956,-0.0025375732,-0.0016630627,-0.005826704,-0.010222789,-0.0047071464
0.0052709836,-0.0017143264,0.0076732635,-0.00053150207,-1.0387602,0.0035417434,-0.0068448307,0.067029625,0.0038976083,-0.00010745227,-0.004137557,-0.008608516,0.003868809
-0.005170132,-0.002590903,-0.005528437,-0.01088655,0.5226039,0.0038875695,-0.0012669591,-0.10104579,-0.002476363,-0.0018810676,-0.006417945,-0.011180375,-0.004920762
-0.0052182637,-0.004140499,-0.0007213913,-0.0048438907,0.24360591,0.0074871127,-0.00562945,-0.21650755,-0.0030343533,-0.006857508,-0.002962131,-0.008060262,0.00029863045
-0.00444365,-0.0018398995,-0.0059337057,-0.007289596,0.5435909,0.0018656757,-0.000906243,-0.028795362,-0.0023696744,-0.0018275036,-0.004502844,-0.00857643,-0.0035488568
-0.0038220726,-0.005641059,0.0038425308,-0.0018569194,0.14892557,0.006439302,-0.0059110317,-0.2034201,-0.0008864887,-0.0071816426,-0.0030897073,-0.007102575,0.00086388737
-0.010522547,-0.0071196994,-0.003912866,0.008391965,1.5439496,-0.0032785358,0.012411544,0.028888464,0.01736611,0.011948473,-0.0002558455,0.0052127317,0.0037118066
-0.009396576,-0.007581434,-0.000376245,0.007904526,1.5629243,-0.0056036077,0.012053497,0.086046636,0.019298906,0.011731925,0.0022559948,0.004742857,0.0037785284
-0.0053410977,-0.0021745004,-0.003894681,-0.0105948225,0.46987948,0.004976809,-0.002423178,-0.10003173,-0.0032464918,-0.0031367526,-0.005821001,-0.011291545,-0.0042339712
