row_index,beta1,beta2,beta3,lambd,rmse
0,5.256166930154252,-1.2853420603643486,-1.7731674436098033,3.5935435435435434,0.029719473253984666
1,4.533057305807519,-0.6376918940033005,-0.2439222259178752,5.05,0.03480527284150152
2,3.808804243597012,-2.2623867002912843,2.9902372148948286,5.05,0.0980031517692479
3,5.099599618197565,-1.0552055053680238,-4.296285108643161,1.8417917917917919,0.0019757604409857046
4,5.303457827026722,-1.2781372532411976,-0.7103966602076129,5.05,0.048682947242115915
5,4.596053476657257,-4.604685283314549,4.60322292395457,5.05,0.08884383976170147
6,4.290317471790267,-0.5017546484576476,-0.5272757473641714,5.05,0.03058926079709139
7,4.5332173455617335,-0.6771252149163983,-0.38256841673264874,5.05,0.03507304241798548
8,4.647243047555038,-0.5502606960324871,-0.09600484940140716,5.05,0.028428141707936755
9,4.290064828753006,-0.5178935824489146,-0.5694962446555953,5.05,0.02830388316412769
10,4.937391112948071,-1.0588288908498873,-0.9401088867323841,3.4183683683683683,0.02586660317320289
11,4.514235691132488,-0.6106746107292385,-0.22822599832253793,5.05,0.035952213554243634
12,5.269415906477275,-1.198855312922189,-3.2648535970423103,2.046996996996997,0.0004649852396758204
13,4.652547161582932,-0.5241769038296672,-0.16605802343343787,5.05,0.03610929817014835
14,4.459079000393691,-0.6432244322141649,-0.4797139901744212,5.05,0.030825754811694837
15,4.557530469065518,-4.5634316523044784,4.749239624604403,5.05,0.08894695391827423
16,5.0982583149505265,-4.476502108086236,-5.266454172177935,1.2261761761761762,0.0767686889777353
17,4.55593253683217,-0.6172410324656487,-0.29839710979172246,5.05,0.037009745177415926
18,5.007625035007264,-1.0525114417848012,-3.1925198356404025,2.252202202202202,0.0014787458494744206
19,4.773913797259046,-0.8299517684809807,-0.9239285368342138,3.1531031031031027,0.008422971606795691
20,4.571028414103228,-0.6797041218968024,-0.34990349752946387,5.05,0.036923518469331555
21,4.27327662909936,-3.7759751168874676,4.63146825728349,5.05,0.1328165481121968
22,4.606285516298302,-4.579073091583815,4.3235947555256,5.05,0.09400580751290617
23,4.632378899685786,-4.279045859658906,3.6298183026193405,5.05,0.09182465702909666
24,5.285815004924588,-1.3305381382093895,-1.6677890217821916,3.5434934934934934,0.02918888040081851
25,4.230752049560848,-3.5788728354569956,4.400344857216641,5.05,0.14170561256453637
26,4.970532484053267,-0.771071858194858,-0.00014991015173582145,2.237187187187187,0.0507045919001131
27,4.6165928094602044,-0.7440216344058513,-0.31047174850738285,5.05,0.03607887245121272
28,5.269798606950316,-4.490321871624146,-5.202244002702624,1.1961461461461462,0.07090119848286155
29,4.278340327925797,-0.6462400052336171,-0.00026876017950894227,4.354304304304304,0.03929984962504613
30,5.535833301782652,-1.3579017893774643,-2.4184904892377665,3.1380880880880877,0.005855594770699582
31,4.914805567877672,-1.0244996476879267,-1.5999099174392821,2.7326826826826824,0.020218180513369016
32,4.981798557520801,-1.059078062019136,-3.318217560322009,2.267217217217217,0.00571865173979432
33,5.135445513481582,-0.7035675121088549,-3.093642861294099,2.7276776776776774,0.01778897063375359
34,4.317461816466241,-0.6345751646319242,0.00021026169839499786,3.7787287287287286,0.03459320973905772
35,5.260287465748778,-1.3077206669658714,-1.523930839434029,3.9038538538538536,0.028316563803727823
36,4.825065563880046,-0.996383207980939,-0.016630806690195066,5.05,0.018685028484382415
37,4.983245954673402,-1.040929697555677,-2.3130324254894794,2.8227727727727725,0.011610342721075306
38,5.208485052823963,-1.188543538229124,-4.099711750980064,1.986936936936937,0.0007538189714110386
39,4.432268753005165,-4.155228610700123,3.8430165190731236,5.05,0.10854702948685031
40,5.048279149294126,-0.8230446362791153,-0.00012949699687303529,3.6886386386386385,0.05478331975788396
41,5.05130627060757,-0.6775340347426357,-0.00013567648051798775,4.409359359359359,0.049095095226296584
42,4.794370165734467,-0.827823018997474,-0.0003158319297691947,1.926876876876877,0.04507985129872894
43,4.596486123915927,-4.159898919333038,3.388281789541434,5.05,0.09997156136613786
44,4.560611056855951,-0.6795706638260794,0.00018653836413762281,1.0860360360360362,0.05490719682588681
45,4.4457283846895495,-3.8885952021802215,4.065855615220251,5.05,0.13887708436048296
46,4.709041070822708,-4.367757530090392,3.67151337916372,5.05,0.07901518323909089
47,5.286770723400635,-2.8936804398696117,-3.7526767940904326,1.8267767767767769,0.0004882206200251583
48,5.107350159592203,-1.0721958266181497,-4.306517778713561,1.8718218218218219,0.004385977328621671
49,5.190249162290143,-4.215904235137272,-6.094017852629765,1.0960460460460462,0.11208191787255925
50,4.115961446831116,-0.5266377806600946,-5.5717295069090955e-05,4.274224224224224,0.03976910748803197
51,4.873940258863291,-4.557584221229577,4.029081502985496,5.05,0.11039075993847469
52,4.763812071435352,-0.8853464860531445,-0.0006173543016953498,0.9258758758758759,0.039537807811383045
53,5.154304105071162,-1.1177099557452381,-4.676963599273182,2.031981981981982,0.00023112156896509047
54,4.748781616266714,-0.8397774772216702,-0.9817525537446598,3.3583083083083083,0.011273763887667794
55,5.355365585951511,-1.3492594806723055,-2.491854653433446,2.5625125125125123,0.0012709896233662203
56,4.781868017780977,-0.8552713562799328,-0.7734112079548765,3.7687187187187186,0.01871949261900582
57,5.003513444292224,-1.0898408710743803,-3.3765926200354386,2.247197197197197,0.00561196933730799
58,4.62839904574891,-4.573015731880959,4.20614360428074,5.05,0.09627652991018006
59,4.622421062827804,-0.5160777345744985,-0.07584522705140426,5.05,0.03642058416250802
60,4.305525941388753,-0.6269968688800441,-0.00021800536600402598,3.7587087087087085,0.03312235538770965
61,5.222272259847529,-4.336785006110188,-5.418325991601327,1.1511011011011012,0.08193703522856056
62,5.240035607550292,-1.2886265442895088,-1.9802976867689475,3.0880380380380377,0.019942311874917986
63,4.746026627228256,-0.8438118519344597,-0.9632549960210282,3.2732232232232232,0.010201638504921175
64,4.883391292562538,-1.0542889434691551,-0.5481733714515311,3.6085585585585584,0.012452028679345736
65,4.267183208303863,-0.5766232793724364,-0.3539077146936919,4.854804804804805,0.021189060374059217
66,4.791594683137261,-0.8881610426279902,-0.9830241779291077,3.9488988988988987,0.007032582339177566
67,3.997327256136921,-2.242520199974256,2.701663526525707,5.05,0.07091063101883553
68,4.720715384579341,-0.6757683975246613,-0.05557556832374699,5.05,0.0223117060412026
69,3.713824752349658,-2.400513859187704,3.2999256017136074,5.05,0.10638819246541856
70,4.422558874540531,-0.7332933423490631,-2.822770785545094,1.020970970970971,0.08026959310967471
71,4.855472718627539,-2.562779769297542,-3.7906788919082386,1.4914414414414414,0.0002108529631647349
72,4.916332718227373,-0.9793872395726806,-1.8945477635666887,2.7276776776776774,0.022182499182886062
73,4.466535802338886,-0.6254447977670491,-0.48277242309788393,5.05,0.035400108262357406
74,5.28294845305555,-1.2896256388684764,-1.2978944420629785,4.254204204204204,0.032999145543977454
75,4.336049552299633,-0.5723109411798848,-0.5145366040549632,5.05,0.028283313965018608
76,4.960094629788061,-1.036578813954943,-2.0506142189950354,2.7476976976976974,0.005910288610255776
77,5.079445755632772,-1.046151070748567,-3.750121553689989,1.941891891891892,0.002032857451920429
78,4.229023924110068,-0.5032116269079381,-0.0001255065485414042,4.4644144144144144,0.033692088350342875
79,5.0853849242006595,-1.0952271244441176,-3.1888395068059547,2.4774274274274273,4.3330829691437557e-05
80,4.779967877803765,-0.8144529242086136,-1.6200535558818336,2.227177177177177,0.0005875326091750845
81,4.213829158515669,-0.5904871383627666,-0.00017532570336370457,4.78973973973974,0.04139037544341662
82,4.714205503279763,-0.7491578479228137,0.00048451694239781684,1.4313813813813814,0.04453243824096377
83,5.379868206705508,-1.3930701750241514,-4.593797689621494,2.4123623623623622,0.0001835513146696437
84,4.813177052284211,-0.8975920688625236,-0.8801426805918501,4.219169169169169,0.008480568778211548
85,5.132682211178928,-4.28379403081951,-5.329636099418904,1.2161661661661662,0.11228775713493792
86,4.890604234579924,-0.8639672854599539,-0.00010084147686828526,3.4283783783783783,0.04910838457428527
87,5.1172093415565385,-1.1416728348202096,-2.859499881596115,2.6175675675675674,0.0002157505164164116
88,5.325549845422776,-1.3165347210018825,-1.1328824446313286,4.744694694694695,0.040543111364661356
89,4.534503199935233,-0.6144181162759443,-0.3076651629129353,5.05,0.03668268576236554
90,4.6206914475347,-4.185979318472542,3.5328876419021653,5.05,0.10498353588258094
91,4.988867877615998,-1.1338772702312392,-3.477832011748231,2.142092092092092,0.0095876768789486
92,5.1273841906062705,-4.245126660209703,-5.501163503068139,1.2361861861861863,0.10964136050202568
93,4.936447314867012,-1.0827340227846287,-2.632050178471809,1.6315815815815815,6.322075851532482e-05
94,4.7843162979322535,-0.8625494308371917,-1.3275386529800488,3.0029529529529526,0.014884936482049634
95,4.223071177938551,-0.5008364832033072,-0.1878214277535057,5.05,0.02677660562794069
96,4.5834346157959285,-0.5725367307235177,-0.00012390407344886611,4.274224224224224,0.05022371611822772
97,4.797685996113606,-0.9139212072145344,-0.7504004103620279,3.9589089089089087,0.01683594876062955
98,4.2772371801077576,-0.4879399021312708,-0.5619531317599438,5.05,0.03046309284316227
99,4.60787021987994,-0.6423679080832853,6.645752709921737e-06,2.021971971971972,0.05316237296417422
100,5.106398086531891,-1.3357259467942457,-2.5497118786762814,2.041991991991992,0.0001656649889840505
101,4.979571484414253,-1.0374640943951259,-3.2590610501284187,2.252202202202202,0.0017134118743382682
102,5.206481325727223,-1.2276832758821117,-2.8266226357977673,2.7577077077077075,9.220767055365475e-05
103,4.743027995430293,-0.8583764705163717,-0.9382479802453524,3.3933433433433433,0.011531784428181945
104,4.759797187592755,-0.8416668925947265,0.00015889034257027257,1.0960460460460462,0.03996324120177407
105,4.274532197819732,-0.6408112518728419,0.00019969997935376238,3.4333833833833833,0.030123263978190595
106,4.60754334887744,-4.242640496303291,5.001500084670128,5.05,0.06184065510027403
107,5.164165788804527,-4.387997948929509,-5.207511163448501,1.1861361361361362,0.07190017032637712
108,4.6606095869078,-2.9527837579180716,-4.138761616923942,1.2111611611611612,0.08906574106745972
109,5.2708158185484395,-1.213508018600888,-4.796785917037921,2.202152152152152,8.788015932503943e-05
110,4.667368524574186,-0.6957825946660722,1.778511888761436e-06,2.001951951951952,0.053377162829301765
111,4.530642556729216,-0.6126241653502392,-0.1834744358351203,5.05,0.03530961641270321
112,4.426709578937904,-4.111331531035916,3.8596284115933166,5.05,0.12254442719828748
113,3.719070701312668,-2.3206039865668098,3.2113657041369668,5.05,0.10676057503247403
114,4.557461929297176,-0.6673020148355161,-0.23054408447160388,5.05,0.036934728021523124
115,4.767174413393681,-3.360752859512311,-4.655757295289611,1.1811311311311312,0.08344345236712973
116,4.54469047498802,-0.6780914525215963,-0.38607983467542256,5.05,0.03576334826419848
117,4.696576073979177,-4.458326092815524,3.9240875120421768,5.05,0.11033403622012676
118,5.226650481147835,-1.2514268263300474,-1.571060470605213,3.7587087087087085,0.027731208980874285
119,5.082945246220824,-3.8361201892866674,-4.720330997345517,1.3763263263263263,0.07589547541602937
120,4.733896396985513,-0.7513184472053722,0.0005004295645766321,1.4463963963963964,0.04690957597001607
121,4.44765469477131,-0.6501693151590512,-0.569342146365912,5.05,0.02865733426545163
122,4.812069971512884,-4.509310011638679,4.369869117603702,5.05,0.08966442005582696
