row_index,beta1,beta2,beta3,lambd,rmse
0,3.549704019483695,1.6416453948517367,1.3182795109750165,5.05,0.02799318252850127
1,3.704811023979639,2.0299835571377405,1.8936570676572875,4.6195695695695695,0.010148360469531457
2,4.334576507562349,0.49077366666131095,-0.8746142915391282,1.015965965965966,0.020903242592953678
3,4.261482722480283,0.2978967079870975,-0.7970088164494217,0.935885885885886,0.016978280991680295
4,3.748917628662762,0.6473464399769948,1.1046513205752286,5.05,0.02453761032928143
5,3.5557940332524502,2.2595758039986262,4.024843335697746,2.4273773773773772,0.03341772427323982
6,5.224579654872168,-4.6397554378343555,-4.511785911120807,1.5965465465465465,0.04787381772359782
7,3.728875986591899,1.6490813737414012,0.8730888350180097,5.05,0.026150475867194076
8,4.142116355982954,-0.421746036121123,3.1270241538681685,3.4283783783783783,0.037336720172869035
9,4.170463813150548,0.38983204661727056,-0.6882475145797855,1.1460960960960962,0.012018245232998312
10,4.367954864772612,0.31497753113102994,0.0004262667054122371,0.5505005005005006,0.046271378185022034
11,4.271558121235486,0.43178315261917066,2.3594903228926336,4.419369369369369,0.016583725382487327
12,3.6773533624089008,1.7394971725932422,0.9423646462768005,5.05,0.06235694867129454
13,3.951794897422326,1.8723077388338933,1.0621814684423465,5.05,0.05291842601928067
14,4.173305191831896,0.334332673310194,-0.990544734729378,1.3462962962962963,0.009344925477075102
15,5.091215522352916,-4.527887244927388,-5.900266448283299,1.0910410410410412,0.08645559166722488
16,5.290521700248365,-4.836418501265252,-3.7782285534244098,1.916866866866867,0.0780645745588219
17,4.1464121452781715,0.314517761564878,2.9948285576147926e-05,1.025975975975976,0.03303104231715778
18,4.6099736784124525,-4.1817053212973105,-4.702591359637717,1.2211711711711712,0.05318583414714361
19,5.2866670050561115,-4.656330577160998,-5.92671568745025,1.906856856856857,0.05858928914395685
20,5.156345078553029,-4.54120654885166,-5.169003964955328,1.6315815815815815,0.05154339211414252
21,5.144386657194956,-0.34784523947452684,-5.3630074332537365,0.6155655655655656,0.0888568175986001
22,4.228484955281976,0.43735195328822885,1.615408988401544,5.05,0.03985232599353588
23,3.6525393747014365,0.8901358910775845,1.7874443533891289,5.05,0.021696733483662387
24,4.556217513394038,1.287592156579459,-1.073455336595803,0.8608108108108109,0.07760703686910549
25,4.230574654693614,0.33635372888956844,-0.5699236393539071,0.9208708708708709,0.01952559374289952
26,5.403008447505064,-4.897630687293502,-5.197639727355089,1.8267767767767769,0.039205044315271394
27,5.243935817077638,-4.606448036171776,-5.1011986823520115,1.4263763763763764,0.05973663141987082
28,4.973183769063494,-4.318683313165991,-5.774499678772598,1.886836836836837,0.041853908467474964
29,4.4849351204585695,-0.2894315210588727,2.0107920596041544,4.354304304304304,0.021297819766032632
30,5.431913341454407,-4.246739829348808,-6.538855230351681,1.2562062062062063,0.03918016215279585
31,5.31657392311055,-4.685738406358411,-6.097252378678775,1.1761261261261262,0.09748055074364859
32,4.543179989623831,-0.6543104546151108,-1.7898965411073013,0.8708208208208209,0.03168138374466023
33,5.319859907395066,-5.0941907360289544,-3.8544645681596315,1.2461961961961963,0.09977414291999455
34,3.7117309852926894,0.6785475388152412,0.1578249746667825,5.05,0.03832221857735037
35,5.232774273568593,-4.601296210747562,-5.331644879621569,1.5064564564564564,0.05418083959283568
36,3.9628743048645214,1.9052105751491317,1.6254641754758035,3.5635135135135134,0.023647388017717614
37,4.845475627603137,0.08570230464029405,0.897818262180879,2.342292292292292,0.025784572202018997
38,4.307273432099375,-0.4111276127024016,2.217302435834574,5.05,0.01697904481795829
39,3.6296669532403505,2.2888909961985124,2.9287789483741387,3.2331831831831828,0.023997992661607914
40,4.219242913954277,0.2855913718899318,-0.8665529909526583,1.3262762762762763,0.010801289970391294
41,5.2733835762222485,-4.674618300643402,-4.539103851623319,1.5264764764764764,0.05954090551195908
42,3.425264654834926,2.4359239033575317,3.2351060579476574,3.2181681681681678,0.026026278266059206
43,4.507065048119329,0.2841767651621828,0.34202743019875037,5.05,0.024011567276262587
44,4.2095214671371295,0.9621561253305122,1.8952571291301106,5.05,0.051057377066987264
45,4.640149323257546,-0.6563819466227065,-1.887108282746327,0.7306806806806807,0.034542843315022526
46,4.612459492588991,0.6369340917325587,-2.076070660902078,1.3362862862862863,0.05085104638256128
47,3.7048444026569083,1.6754369129020559,0.7405758481946535,5.05,0.027570068825715537
48,3.5249809727548596,2.324638971883605,4.769263875354012,2.377327327327327,0.03418771333589742
49,5.257570531724726,-4.618759365971203,-5.739036404226843,1.7567067067067068,0.060733415189134186
50,5.388886978897684,-4.757982234347381,-5.354020002369632,1.5064564564564564,0.052752611117673424
51,4.100502746717814,0.4154370483654559,-0.00013977042285348573,0.6005505505505506,0.026728764297102026
52,5.178476290330928,-4.555132471402561,-5.219476190131127,1.6415915915915915,0.050147367692435565
53,3.9716565212277017,-0.3163148381635792,2.165032306128717,5.05,0.052701108925669184
