3M,6M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,13Y,14Y,15Y,16Y,17Y,18Y,19Y,20Y,21Y,22Y,23Y,24Y,25Y,26Y,27Y,28Y,29Y,30Y
3.8897398,3.9495568,3.9322045,3.9176514,3.9181285,3.972939,4.0372562,4.104866,4.185472,4.25779,4.320933,4.3939524,4.4445424,4.504631,4.553044,4.599082,4.6277156,4.6689806,4.697797,4.7241807,4.7496777,4.7694106,4.793014,4.813499,4.831859,4.840393,4.8592377,4.865006,4.880812,4.898158,4.905776,4.9177985
1.2870761,1.2764215,1.4513643,1.9180791,2.3486252,2.6928608,2.993959,3.2418418,3.4554496,3.6384006,3.7943318,3.9273875,4.040879,4.1336417,4.212166,4.278251,4.3306246,4.370823,4.4010262,4.4235206,4.4377666,4.4448442,4.447646,4.442847,4.437048,4.425345,4.409248,4.3936524,4.3707047,4.349443,4.3235197,4.2930574
4.1848345,4.315382,4.5449257,4.7011847,4.6960235,4.677767,4.670378,4.6532235,4.671366,4.696462,4.7157063,4.7398505,4.760049,4.782896,4.7979507,4.8185463,4.8402405,4.8529415,4.8642635,4.874321,4.8867993,4.895305,4.8989954,4.90776,4.919372,4.925283,4.9293647,4.9323554,4.9351697,4.9430666,4.945668,4.9506173
3.8053365,3.8734298,3.984765,4.0225635,4.013729,4.0250053,4.051395,4.06631,4.0967894,4.1256022,4.1541677,4.1806383,4.2067432,4.2340016,4.2524414,4.2725883,4.2926593,4.309351,4.328812,4.340065,4.35717,4.3684483,4.378902,4.392183,4.4011707,4.410462,4.4193454,4.429909,4.433199,4.4450483,4.450806,4.457579
0.8615167,0.7736988,1.014585,1.6463761,2.1921692,2.6127515,2.9901493,3.3151636,3.5707655,3.7888856,3.987373,4.13898,4.2693653,4.3804564,4.4663815,4.5394516,4.5986214,4.6456513,4.6912127,4.71559,4.743435,4.7618933,4.769953,4.7720327,4.765253,4.770637,4.759644,4.7567987,4.740827,4.728617,4.714368,4.696692
3.524631,3.7119098,3.79627,3.8273463,3.8473907,3.863738,3.8822696,3.9073126,3.9324899,3.955545,3.9781296,4.001236,4.0209618,4.0384235,4.0569243,4.0732265,4.0846906,4.099395,4.109334,4.1215034,4.130492,4.139967,4.148743,4.1559854,4.1648836,4.1703377,4.1771407,4.180562,4.1877155,4.193076,4.1972084,4.203329
3.7830086,3.8251262,3.827957,3.9615464,4.0332494,4.1018877,4.1348667,4.2396555,4.3043933,4.3898,4.4634333,4.534263,4.5903563,4.657892,4.714326,4.7546816,4.786535,4.8292046,4.8623776,4.8907013,4.9200335,4.9414263,4.9714622,4.991552,4.997234,5.0181727,5.0347505,5.0438075,5.057734,5.061775,5.0793858,5.09463
3.8081079,3.8130748,3.7980185,3.8168976,3.8420665,3.8950872,3.9400811,4.0186553,4.0833817,4.1471453,4.204801,4.2585726,4.306628,4.349515,4.3889413,4.41967,4.4522023,4.4794574,4.5022388,4.5248747,4.543951,4.560582,4.577194,4.5917583,4.603406,4.614303,4.6283584,4.6356378,4.6460614,4.6491914,4.656372,4.6651382
4.0017357,3.9126039,3.651413,3.4491026,3.426948,3.4823387,3.5687907,3.6665096,3.7756174,3.8698428,3.9553683,4.039129,4.1062083,4.1706553,4.2295394,4.28249,4.324139,4.3668847,4.39931,4.431649,4.4587016,4.48345,4.5073028,4.5286,4.5519104,4.5645704,4.58264,4.5921392,4.609407,4.622164,4.6315303,4.6448345
4.2782583,4.252224,4.0649834,3.8414068,3.7881353,3.8032174,3.854306,3.9273455,4.0071955,4.0894346,4.1603127,4.223322,4.282645,4.33639,4.3882957,4.4300566,4.467123,4.501668,4.536115,4.561436,4.5875077,4.6125827,4.632978,4.652891,4.673044,4.693907,4.710011,4.727196,4.739715,4.755909,4.761118,4.777215
3.4129257,3.6150005,3.7854943,3.82429,3.8506167,3.8677835,3.903489,3.9433944,3.9736834,4.004691,4.0417676,4.0629077,4.089119,4.1013656,4.1213655,4.1407223,4.1433964,4.165824,4.1774726,4.1914926,4.199993,4.211588,4.215578,4.2205505,4.2247167,4.2324123,4.2326794,4.2356462,4.2442536,4.2518697,4.25106,4.251557
4.0229855,4.0621696,4.006847,3.9335446,3.9170296,3.95568,4.0143785,4.0766754,4.155131,4.2279005,4.2909365,4.359466,4.410915,4.468301,4.5160775,4.560338,4.590789,4.629311,4.659456,4.6847134,4.709732,4.730662,4.752674,4.772442,4.791325,4.8031735,4.820931,4.8299394,4.843883,4.861917,4.868494,4.8806257
3.8348184,3.900432,4.0019035,4.0960464,4.1277766,4.1469674,4.1711836,4.2243967,4.26311,4.303872,4.341028,4.3727245,4.4068203,4.4310718,4.459243,4.479283,4.500603,4.5191674,4.5327587,4.5511413,4.564008,4.5753846,4.586262,4.595844,4.6064897,4.6162496,4.6258664,4.632925,4.6397758,4.640198,4.645962,4.653397
3.9054396,3.8614473,3.7355473,3.633501,3.631123,3.695655,3.7591484,3.842217,3.9243813,4.0032415,4.074555,4.141651,4.199123,4.255077,4.301811,4.341806,4.3811545,4.414971,4.4465456,4.4715447,4.495833,4.517535,4.5382795,4.557472,4.5714335,4.5855074,4.6016526,4.6125174,4.625299,4.6352997,4.6445494,4.654029
3.4328477,3.3992817,3.3128088,3.296534,3.373121,3.4875782,3.6097715,3.755518,3.8738422,3.989697,4.0949774,4.1882463,4.269194,4.3412714,4.4094305,4.4659224,4.50934,4.555973,4.59508,4.628981,4.661978,4.691249,4.7189302,4.7412195,4.7610927,4.7806945,4.796834,4.8114305,4.8289647,4.8406096,4.8485417,4.865576
0.84180856,0.7890625,0.8935809,1.4101222,1.9006923,2.3171954,2.6518908,2.952016,3.2067566,3.4259193,3.6083512,3.769237,3.9008045,4.0170393,4.111501,4.1857724,4.244335,4.2944865,4.3297887,4.35472,4.368926,4.375482,4.376873,4.3693056,4.3546367,4.3343134,4.3153,4.284731,4.255428,4.223506,4.1891494,4.1526284
4.2041664,4.331859,4.528268,4.6663485,4.6533766,4.6414227,4.6347303,4.624308,4.6460714,4.673577,4.694325,4.724061,4.745117,4.772518,4.7908235,4.8140116,4.8349133,4.852019,4.8639917,4.8761325,4.8899946,4.898385,4.9053216,4.915932,4.927733,4.9322634,4.939092,4.9407663,4.9459753,4.9545197,4.9584646,4.9641743
4.2117577,4.345639,4.5638013,4.7147684,4.7033634,4.6859703,4.6764746,4.6596136,4.6779003,4.7027717,4.720919,4.747018,4.7663956,4.7910194,4.8071027,4.828718,4.8492327,4.86413,4.875122,4.8860927,4.899086,4.9070005,4.9121737,4.9219184,4.933703,4.938507,4.9439836,4.9458933,4.949903,4.9582496,4.9616017,4.967009
3.8873131,3.9913821,4.2208734,4.394479,4.4405565,4.450769,4.4776335,4.493556,4.5133595,4.5322437,4.561953,4.584879,4.6082406,4.624281,4.635965,4.6534576,4.6773705,4.6828117,4.692796,4.703827,4.7124076,4.722574,4.729008,4.7332783,4.7411075,4.7488847,4.7499795,4.7579727,4.7630725,4.763402,4.773198,4.7706966
0.7702389,0.72602844,0.86023736,1.4092071,1.9187748,2.3443785,2.6897304,2.9929678,3.250248,3.4698381,3.6542695,3.8162296,3.949623,4.06538,4.1599917,4.235524,4.2956347,4.345693,4.381372,4.407955,4.422994,4.4307714,4.4336853,4.4272923,4.4149327,4.3961697,4.3785033,4.350826,4.3235664,4.293271,4.262414,4.226994
3.8982797,4.0025177,4.185615,4.300672,4.3227954,4.3157487,4.32753,4.349003,4.3656836,4.384518,4.4039617,4.4171734,4.4386225,4.4484453,4.4643846,4.4763575,4.4893556,4.50038,4.5081806,4.522389,4.5305834,4.538426,4.54496,4.5515695,4.561008,4.5699873,4.5759325,4.584109,4.588262,4.5896163,4.5964403,4.600892
0.97857475,0.9614761,1.1547229,1.6944921,2.1818638,2.5726218,2.9058416,3.1812477,3.4168906,3.616399,3.787019,3.9340813,4.0583425,4.1605415,4.2460847,4.317879,4.375438,4.4199495,4.452851,4.479189,4.49465,4.5034494,4.5081453,4.50395,4.4980016,4.484955,4.4698005,4.4522347,4.4298873,4.40671,4.382867,4.35109
0.63272,0.6038983,0.8027885,1.4162451,1.9639586,2.4075265,2.77474,3.0829306,3.3446634,3.564558,3.7524536,3.9163213,4.0530424,4.167304,4.2616262,4.3397837,4.4029584,4.452834,4.4889708,4.5191193,4.5356965,4.5459766,4.552157,4.54811,4.5406904,4.5251555,4.5104027,4.4888268,4.4660454,4.439507,4.4162436,4.3824725
2.3670154,2.3328137,2.4816213,2.705173,2.9129088,3.1331198,3.3501742,3.5242677,3.7004533,3.859221,3.989315,4.1051154,4.2069345,4.294522,4.3660192,4.4322553,4.491909,4.537111,4.577525,4.611287,4.6448393,4.670453,4.687114,4.7085285,4.7293897,4.7434845,4.7538385,4.7618175,4.7647057,4.7747827,4.771792,4.7775745
3.7314417,3.6436217,3.4635596,3.3222477,3.3435242,3.4311962,3.5457664,3.6731527,3.794711,3.908882,4.0126033,4.1037965,4.1843357,4.255451,4.320495,4.3767147,4.425453,4.4691358,4.509563,4.5429797,4.5756416,4.6064243,4.631253,4.654526,4.677502,4.6983385,4.7156096,4.731573,4.7479825,4.7627497,4.769934,4.7870274
0.8039291,0.78670645,1.0168631,1.6132543,2.1327214,2.5959597,2.979327,3.2737684,3.5314736,3.7541966,3.9408426,4.083998,4.2201056,4.3232107,4.4088774,4.4799247,4.5516834,4.591014,4.6307907,4.658938,4.682033,4.6962476,4.6949673,4.703828,4.702855,4.7050385,4.689584,4.684886,4.668602,4.6492863,4.636182,4.621159
3.7360415,3.8421092,3.889982,3.8728027,3.8506699,3.8460827,3.8361135,3.8431106,3.852403,3.8645873,3.8770695,3.89107,3.905751,3.9224734,3.9316368,3.9382987,3.955336,3.9606597,3.9726827,3.978059,3.9875498,3.9952686,4.0045586,4.0119214,4.015792,4.021995,4.0307856,4.0377107,4.0394483,4.043051,4.0490785,4.054226
0.79012465,0.7556784,0.9746375,1.5806578,2.1157167,2.5738406,2.9601092,3.2717798,3.533445,3.7569525,3.9514463,4.1005054,4.2362413,4.3451104,4.432407,4.5045033,4.572695,4.615175,4.659931,4.6863313,4.7123127,4.7299876,4.732957,4.7403026,4.736975,4.7408466,4.728258,4.724803,4.709718,4.6941524,4.681009,4.667915
3.9107327,4.029918,4.3030663,4.500411,4.54807,4.5470996,4.570042,4.5729947,4.5842276,4.5945034,4.617971,4.6341753,4.6524625,4.6628103,4.6692677,4.6841044,4.705454,4.7071896,4.7143626,4.723479,4.729983,4.738677,4.743042,4.745448,4.7529645,4.7602954,4.759117,4.767295,4.771176,4.7713704,4.7815666,4.777094
3.6148806,3.4556322,3.2680404,3.1319716,3.1619186,3.279323,3.4219143,3.5545933,3.695142,3.8218284,3.9315307,4.0324783,4.119874,4.197409,4.261218,4.3214946,4.382151,4.424826,4.4642167,4.500663,4.534253,4.5631995,4.587165,4.6124644,4.6380157,4.6560593,4.6749077,4.6896524,4.7033415,4.7173114,4.726113,4.738171
3.8570254,3.8908246,3.9509575,3.9521973,3.9554653,3.9937449,4.034267,4.0683107,4.109107,4.147039,4.1865664,4.2231016,4.2573795,4.2885222,4.3112736,4.3352904,4.362253,4.3810735,4.400821,4.4178247,4.4331827,4.446818,4.460645,4.4736814,4.48214,4.4915013,4.501501,4.511678,4.51944,4.5268426,4.538752,4.540378
3.6525939,3.7246833,3.7137604,3.8046384,3.8662114,3.9562564,4.0200357,4.1285725,4.2097425,4.293767,4.3714743,4.4502745,4.510202,4.5782123,4.6355243,4.6802926,4.712766,4.7560115,4.790289,4.8186345,4.8478117,4.8704042,4.8991117,4.920378,4.9311585,4.945054,4.9633126,4.9707685,4.987226,4.9956264,5.0078154,5.024971
3.8804054,3.9201853,3.988187,4.00887,4.0184507,4.0491414,4.083737,4.1218114,4.1607966,4.1981864,4.2365236,4.2702646,4.3038716,4.3318887,4.355549,4.377727,4.4023514,4.4208374,4.4387403,4.4561963,4.470355,4.4837003,4.4963675,4.5082107,4.517044,4.527018,4.5367737,4.546153,4.553965,4.5594487,4.5700836,4.5733113
4.027468,3.9298592,3.6726687,3.4512765,3.4241953,3.4839566,3.5744863,3.6675065,3.7786436,3.8772752,3.9625149,4.045669,4.1147575,4.179873,4.2384796,4.291534,4.335823,4.378134,4.411884,4.4442835,4.47186,4.496967,4.520006,4.5425396,4.5668135,4.5810947,4.5994635,4.6109176,4.6269875,4.6419883,4.651083,4.664033
0.5921333,0.56046486,0.75515366,1.3745729,1.9282671,2.3782463,2.7487893,3.061458,3.326706,3.549589,3.7397761,3.9059768,4.0442863,4.1604486,4.2560983,4.3349905,4.39876,4.4494376,4.486023,4.516455,4.5330834,4.5433903,4.549536,4.5453334,4.5373154,4.5211673,4.5062475,4.4836116,4.4604173,4.433088,4.4093194,4.3751445
3.9357293,4.028596,4.2002506,4.2697196,4.276808,4.274093,4.290973,4.298634,4.31229,4.3261204,4.3441863,4.3562746,4.375855,4.3862524,4.3977404,4.410078,4.4241395,4.4341283,4.4440928,4.4571157,4.465548,4.4742703,4.4815226,4.4891596,4.497102,4.5062466,4.5116563,4.521657,4.5260983,4.5308127,4.541062,4.542257
3.421287,3.6440816,3.799344,3.8333843,3.8579967,3.874458,3.9049778,3.9413784,3.970404,3.9989946,4.032857,4.054237,4.0790143,4.090882,4.1115017,4.130616,4.13322,4.155247,4.1660833,4.180649,4.188382,4.200281,4.204808,4.2099276,4.2156277,4.222275,4.2237396,4.225593,4.2353964,4.242721,4.2423153,4.2446938
0.7528031,0.72858334,0.98368025,1.6271508,2.1666932,2.6112742,2.9909592,3.3077066,3.5645986,3.779862,3.9759326,4.1251636,4.256166,4.3648233,4.4492154,4.5202594,4.5824986,4.6262684,4.672339,4.695674,4.7223988,4.7414913,4.7453294,4.750144,4.7440286,4.7468305,4.734946,4.729973,4.7164125,4.7030716,4.687906,4.674844
3.846262,3.8912826,3.8567238,3.8266172,3.831287,3.8924196,3.9652007,4.042495,4.1292233,4.2068086,4.2762775,4.3524446,4.4073257,4.4692564,4.519844,4.567266,4.598661,4.640177,4.6711555,4.6983395,4.7248545,4.7465982,4.770619,4.7913947,4.810172,4.820302,4.8392344,4.8464427,4.8626504,4.879958,4.8874097,4.9000764
3.8742552,3.905151,3.959676,3.9589195,3.9628606,4.000165,4.0396605,4.0754037,4.1164126,4.154741,4.194807,4.2311115,4.265658,4.296434,4.319685,4.343452,4.3700776,4.3891225,4.408853,4.4262004,4.441344,4.455342,4.469055,4.4819326,4.49036,4.5001717,4.510243,4.520296,4.5283995,4.5354576,4.5473795,4.549398
3.806345,3.8692274,3.9475465,4.0365267,4.0814285,4.11025,4.1364017,4.202192,4.2426233,4.2903996,4.3344626,4.3704696,4.409381,4.4373045,4.4703336,4.492714,4.5159707,4.53659,4.552843,4.57196,4.5860753,4.599001,4.6124773,4.621908,4.6309624,4.642607,4.651282,4.6600175,4.667702,4.666643,4.6731734,4.68014
3.6539814,3.7582676,3.809976,3.8116488,3.813613,3.8222792,3.8310163,3.8468883,3.8657405,3.885826,3.9045517,3.9231994,3.9419432,3.960687,3.973542,3.9844887,4.002431,4.010046,4.022208,4.0297728,4.039648,4.047903,4.05701,4.0643616,4.070131,4.0770526,4.0844617,4.09166,4.093398,4.097584,4.103049,4.1071444
3.8075023,3.8340902,3.8845367,3.8807828,3.8839147,3.93254,3.978174,4.014688,4.0610127,4.1040792,4.146356,4.187841,4.224557,4.2602673,4.284633,4.3109846,4.3408265,4.3612485,4.3828707,4.400056,4.417099,4.431098,4.44588,4.460276,4.469103,4.477742,4.4888744,4.498788,4.506405,4.5151453,4.5264077,4.5281
2.1492329,2.0247178,2.0650206,2.3783326,2.683179,2.9314866,3.1631632,3.33595,3.4851623,3.6115787,3.7258291,3.8083355,3.8822064,3.941063,3.9910207,4.035624,4.065573,4.089836,4.11049,4.119103,4.1291757,4.1325593,4.1239295,4.1189027,4.1089845,4.103058,4.0782094,4.0635614,4.040916,4.0232964,3.9920044,3.969047
3.8844461,3.9740784,4.12896,4.2296047,4.251975,4.2540402,4.270732,4.3000007,4.323412,4.348446,4.373306,4.3923125,4.417484,4.432064,4.4511538,4.465785,4.4816556,4.494938,4.5049353,4.5203032,4.530045,4.539157,4.5471683,4.5549383,4.5645747,4.5737815,4.5808816,4.588942,4.5940104,4.595666,4.6026907,4.6075974
1.6110816,1.5535284,1.6806773,2.1306558,2.4607778,2.7534063,2.965451,3.146554,3.3051224,3.4430933,3.5578854,3.6499944,3.7235022,3.7947845,3.847316,3.8879266,3.9196663,3.94426,3.9641309,3.9651983,3.9709945,3.9683592,3.9499176,3.9398675,3.916804,3.896897,3.8669953,3.8309753,3.7991195,3.7675748,3.7200713,3.6924274
3.3148108,3.4622843,3.5032067,3.5566888,3.6417093,3.7063403,3.7794156,3.8520675,3.903239,3.949511,3.9998703,4.034773,4.0720716,4.095255,4.125504,4.1499047,4.164013,4.1829233,4.199274,4.213369,4.2257433,4.23805,4.2468066,4.2535405,4.2603183,4.2684803,4.268935,4.276751,4.2817917,4.285247,4.2844234,4.2906456
1.6808118,1.7208333,1.9192425,2.3009248,2.6592228,2.9356866,3.195632,3.399524,3.577296,3.7326753,3.8669477,3.9775016,4.0765657,4.1536484,4.2214565,4.2796245,4.325213,4.3577585,4.3857303,4.4027863,4.4162707,4.4220977,4.424237,4.4196773,4.4159303,4.4087677,4.3919616,4.3850265,4.3622746,4.3467727,4.3211594,4.293548
3.815974,3.801451,3.7514412,3.7342348,3.752509,3.8154888,3.867619,3.948149,4.018594,4.086774,4.149382,4.208494,4.259628,4.307567,4.348537,4.3822303,4.417999,4.4472094,4.473175,4.496519,4.517319,4.5356574,4.5540347,4.570239,4.58167,4.5930214,4.607994,4.616053,4.6275015,4.6325192,4.6412177,4.6492567
3.7669158,3.8698533,3.8845322,3.9223921,3.9055507,3.8975925,3.912652,3.9303691,3.955676,3.9768531,3.9972956,4.032787,4.045665,4.0784745,4.10061,4.126379,4.1410484,4.1568923,4.1694374,4.1775336,4.1939306,4.2032413,4.2146297,4.2236433,4.236575,4.2391987,4.245444,4.244724,4.2499914,4.2568445,4.256145,4.2654924
4.0764875,4.1317406,4.094748,4.037791,4.015537,4.04684,4.0958824,4.1476088,4.219069,4.2858205,4.3419037,4.406984,4.4536138,4.508927,4.554262,4.597032,4.6243625,4.662647,4.690353,4.714721,4.738682,4.7573786,4.7789836,4.7984686,4.816863,4.8268948,4.8445325,4.8519187,4.865585,4.8835998,4.8904214,4.90191
