1M,2M,3M,4M,5M,6M,7M,8M,9M,10M,11M,1.0Y,1.5Y,2.0Y,2.5Y,3.0Y,3.5Y,4.0Y,4.5Y,5.0Y,5.5Y,6.0Y,6.5Y,7.0Y,7.5Y,8.0Y,8.5Y,9.0Y,9.5Y,10.0Y,10.5Y,11.0Y,11.5Y,12.0Y,12.5Y,13.0Y,13.5Y,14.0Y,14.5Y,15.0Y,15.5Y,16.0Y,16.5Y,17.0Y,17.5Y,18.0Y,18.5Y,19.0Y,19.5Y,20.0Y,20.5Y,21.0Y,21.5Y,22.0Y,22.5Y,23.0Y,23.5Y,24.0Y,24.5Y,25.0Y
0.63432217,0.656023,0.64393234,0.6991625,0.7245619,0.7389829,0.7905109,0.83740616,0.8490107,0.9140878,0.94818616,0.99639773,1.3004417,1.578095,1.8493271,2.1024256,2.3052804,2.475562,2.63479,2.7872424,2.9207025,3.036027,3.186195,3.2905135,3.381002,3.4876552,3.5684118,3.6394825,3.730371,3.8001556,3.8513486,3.916812,3.97548,4.025919,4.068822,4.106562,4.1487145,4.1793904,4.207561,4.2374444,4.259832,4.2797756,4.3026705,4.3158913,4.332697,4.3383737,4.3574996,4.3627687,4.368519,4.374575,4.3802414,4.3832,4.3821487,4.384441,4.392943,4.390987,4.384698,4.3861656,4.383582,4.384467
0.66246223,0.674387,0.69064283,0.71265984,0.7110243,0.72424746,0.7376039,0.76010036,0.7806783,0.8371873,0.8583567,0.92485213,1.2247274,1.4739015,1.7860987,2.0274835,2.2731662,2.4628434,2.6651618,2.837237,2.9746957,3.1359148,3.2582715,3.3836265,3.501614,3.591156,3.6908853,3.777334,3.872858,3.944215,4.022957,4.0855308,4.1402273,4.2007804,4.2409515,4.2969456,4.327223,4.3673897,4.4070883,4.43047,4.459954,4.4804096,4.50049,4.518642,4.536901,4.54571,4.5598307,4.5661902,4.5737453,4.5830884,4.588034,4.591303,4.5921664,4.5934954,4.594363,4.595243,4.598117,4.5895343,4.594998,4.593225
3.5691776,3.613095,3.5003142,3.4760144,3.43585,3.4389286,3.4648924,3.522153,3.5003765,3.4731746,3.4908578,3.5272164,3.6279664,3.7540474,3.7763255,3.9284494,4.0450664,4.0905647,4.126615,4.2297034,4.2248716,4.2883706,4.32593,4.3609447,4.4191866,4.4153333,4.4614434,4.490086,4.471998,4.5223613,4.5446477,4.5826774,4.590108,4.6004424,4.615166,4.6203823,4.654347,4.6647687,4.6574078,4.670524,4.6763153,4.6881385,4.681147,4.6894174,4.7064133,4.700527,4.7041945,4.701563,4.7077737,4.700582,4.698247,4.690164,4.686244,4.690464,4.676973,4.66656,4.6686463,4.6517677,4.6522546,4.641476
5.9265423,5.9506063,5.9480286,5.99333,6.0047626,6.0069866,6.046191,6.005614,6.002308,6.032748,6.016597,6.035019,6.0158787,5.892329,5.9239073,5.8022904,5.802291,5.742876,5.714013,5.6864877,5.631295,5.593865,5.5754294,5.5201225,5.4988055,5.439015,5.4080567,5.359068,5.334127,5.2852507,5.2638693,5.221791,5.179884,5.16452,5.1099596,5.0899057,5.051286,5.015781,4.991415,4.9551225,4.9283066,4.9009843,4.8714824,4.851485,4.8248863,4.7944984,4.7705684,4.7475824,4.7217007,4.6968813,4.6810765,4.649737,4.6315756,4.6116347,4.5827694,4.567749,4.55437,4.5305915,4.5105247,4.502977
4.3210554,4.270935,4.3458457,4.295281,4.241039,4.2141438,4.214936,4.1845627,4.16845,4.1544795,4.1467915,4.1182075,4.086097,4.0815444,4.067416,4.072243,4.1115108,4.089999,4.136699,4.136217,4.1632905,4.1863728,4.1775484,4.185232,4.1829405,4.1828575,4.194947,4.205152,4.1980953,4.2138095,4.2174497,4.2238235,4.223227,4.2163825,4.229459,4.225987,4.222594,4.22547,4.2362347,4.2274156,4.2268467,4.2293787,4.2262526,4.2156596,4.2120004,4.2157364,4.2097135,4.202289,4.2005873,4.1934624,4.1826115,4.1853046,4.175333,4.1713004,4.163488,4.156383,4.1514397,4.140459,4.1398573,4.129883
4.008521,4.0520864,3.9249043,3.9466774,3.922761,3.9563267,3.9286327,3.9281542,3.9450598,3.9306087,3.8977284,3.936072,3.9574199,4.0491586,4.104863,4.165036,4.221851,4.2835217,4.255711,4.3325667,4.343202,4.3553023,4.400971,4.4087934,4.4612074,4.462636,4.4715476,4.509886,4.490126,4.5104046,4.5341554,4.5274405,4.5460978,4.5619044,4.5737004,4.5583,4.593179,4.5821958,4.581926,4.593144,4.5919194,4.59879,4.596615,4.605736,4.602733,4.600305,4.5922737,4.590334,4.5903406,4.5821786,4.5761466,4.562585,4.5670424,4.558364,4.542411,4.5400553,4.534273,4.517836,4.5170727,4.5033813
6.3476124,6.3589253,6.434806,6.41673,6.489278,6.526809,6.566813,6.5967155,6.628394,6.681953,6.664213,6.6516724,6.7088575,6.655895,6.571968,6.4960938,6.3967004,6.2983947,6.184864,6.1261086,6.073823,5.9569564,5.915735,5.811689,5.738496,5.6818457,5.606754,5.531159,5.460991,5.4131265,5.332384,5.262041,5.214184,5.1443815,5.0977564,5.0350447,4.9904194,4.939195,4.8810062,4.8353243,4.7900076,4.7460914,4.7041397,4.660186,4.6119084,4.584736,4.547555,4.502445,4.4793835,4.4534097,4.4147415,4.3928714,4.373267,4.3418455,4.3224187,4.3028784,4.279446,4.262355,4.248779,4.2249885
0.5509124,0.5559523,0.5171995,0.51586604,0.51022744,0.5304868,0.5073538,0.5105405,0.54388404,0.5301106,0.563607,0.57021093,0.69385266,0.89718676,1.0963447,1.3360875,1.5443254,1.7678113,1.966275,2.154461,2.3336363,2.5193346,2.6734402,2.8326502,2.980072,3.115529,3.2386656,3.3685493,3.465093,3.558644,3.6552863,3.7399614,3.8160386,3.8915896,3.9577692,4.010002,4.0669694,4.1140494,4.1595836,4.199464,4.234336,4.2678523,4.295983,4.319832,4.3475347,4.3633094,4.3808126,4.398348,4.4123073,4.4247,4.4341636,4.443141,4.4504113,4.4576955,4.467314,4.4665155,4.4697433,4.4751325,4.474481,4.4740615
5.2068624,5.2021284,5.1412673,5.144205,5.1237106,5.132844,5.100602,5.0673943,5.08848,5.0710926,5.038953,5.0425744,4.9707265,4.9434853,4.9498405,4.910537,4.884766,4.9384685,4.902455,4.905753,4.8939967,4.8936386,4.876169,4.8901405,4.878122,4.8656664,4.845822,4.84553,4.83288,4.8094764,4.803566,4.779582,4.7752733,4.7679906,4.744404,4.7369814,4.720459,4.70764,4.692213,4.681322,4.6706653,4.652954,4.641669,4.6304507,4.6142173,4.5971174,4.578844,4.5648456,4.5507545,4.537387,4.525137,4.5054684,4.497947,4.47595,4.4618473,4.450442,4.4400287,4.427334,4.4075465,4.3956304
5.681158,5.6593037,5.7024918,5.7343264,5.7210555,5.7324247,5.749465,5.722128,5.7233195,5.736757,5.7520685,5.7526503,5.7378263,5.654634,5.6688304,5.603055,5.5918865,5.5632,5.5778646,5.535369,5.4986315,5.493299,5.451524,5.4396667,5.406254,5.3710814,5.3498483,5.3144684,5.308567,5.2673907,5.2480445,5.2261686,5.1956787,5.182946,5.1392612,5.1355677,5.0926642,5.077215,5.0590816,5.0284095,5.01166,4.985559,4.964773,4.9415464,4.923279,4.8962965,4.8774962,4.857084,4.83144,4.8114247,4.7964797,4.772879,4.748624,4.730268,4.7117815,4.6923704,4.676849,4.659284,4.6344967,4.626003
0.6839974,0.69627094,0.71657205,0.74105835,0.74239564,0.7509923,0.7738757,0.79783845,0.8153088,0.87938046,0.9003391,0.97112775,1.2914944,1.545578,1.870587,2.1120813,2.3606567,2.5457551,2.7468903,2.9157379,3.0479338,3.2052937,3.32577,3.4465566,3.5591083,3.645385,3.7413998,3.8215241,3.9173403,3.9857893,4.0610228,4.121674,4.1742077,4.23224,4.2698855,4.3252225,4.352896,4.3916435,4.4305234,4.452062,4.4804997,4.4992743,4.5188136,4.535719,4.5530972,4.5602336,4.574646,4.579796,4.586372,4.5957437,4.600152,4.602492,4.60228,4.6034684,4.6039104,4.6047072,4.606445,4.597099,4.602867,4.6013856
5.3644876,5.3772283,5.3175488,5.342788,5.335142,5.33306,5.3323894,5.2837625,5.288456,5.29039,5.270076,5.280595,5.215317,5.149766,5.1856403,5.1073666,5.103125,5.123574,5.1010847,5.094226,5.0719137,5.0647316,5.05042,5.042939,5.0371246,5.009907,4.99061,4.9772234,4.965618,4.9311366,4.931197,4.903965,4.8863916,4.883219,4.848713,4.844101,4.8203993,4.8015804,4.787112,4.7703295,4.7561064,4.737559,4.721976,4.7125072,4.694856,4.6734943,4.6544023,4.6410604,4.622844,4.605972,4.595648,4.569992,4.560111,4.5406184,4.5194817,4.5081334,4.4984264,4.4810524,4.4600635,4.4520845
4.7632103,4.772156,4.667508,4.6816525,4.688374,4.6736126,4.644644,4.6246758,4.635379,4.618776,4.5908446,4.6009426,4.5325856,4.524208,4.5835257,4.5462656,4.5545535,4.61933,4.5932484,4.6150527,4.6367283,4.633206,4.638246,4.6534166,4.662824,4.665198,4.6583896,4.672804,4.670067,4.656006,4.6677566,4.648861,4.6527085,4.654173,4.6480594,4.6474767,4.64333,4.6327763,4.6303506,4.6305385,4.622189,4.615413,4.6096697,4.610105,4.596979,4.5882654,4.5721893,4.567332,4.558586,4.545235,4.5394883,4.5233,4.518614,4.5026503,4.485516,4.4779673,4.472551,4.4592166,4.442826,4.4328127
0.42390013,0.5302937,0.43650818,0.43516016,0.4771788,0.438931,0.47717357,0.51125836,0.55705357,0.4617014,0.47911358,0.49874616,0.36435056,0.3540101,0.3997147,0.42733335,0.5289149,0.70585823,0.7768445,0.930321,1.0388961,1.1945801,1.2776263,1.4433901,1.572047,1.6619313,1.7721536,1.896033,1.948163,2.0433273,2.140103,2.2195628,2.2890053,2.3420691,2.4150293,2.4742513,2.5320454,2.577099,2.6304655,2.686358,2.7254324,2.7703085,2.8068957,2.8541393,2.890369,2.9188228,2.938725,2.9796176,3.0140998,3.0293388,3.0609038,3.0803227,3.1095793,3.1364834,3.1456687,3.1564863,3.1904325,3.2050939,3.2153206,3.229121
4.6720448,4.6470027,4.588338,4.560659,4.5609674,4.5365925,4.4898252,4.4819784,4.4834023,4.451258,4.4662666,4.4294024,4.3772264,4.3633904,4.373894,4.404424,4.404529,4.4309564,4.450674,4.4467077,4.457426,4.4706616,4.4643564,4.4822507,4.467643,4.476249,4.4764915,4.472062,4.4758787,4.466564,4.456291,4.463966,4.45481,4.4550056,4.44729,4.449466,4.434668,4.4368825,4.4289336,4.4252934,4.4156747,4.406233,4.397887,4.38883,4.3835826,4.369087,4.3599205,4.3511577,4.341442,4.3288894,4.321423,4.3142104,4.2988696,4.2897954,4.281615,4.2659535,4.257533,4.254727,4.2345715,4.2261767
5.5720983,5.5844293,5.544444,5.571534,5.5685377,5.57883,5.5778265,5.544063,5.553979,5.5624986,5.531657,5.5450873,5.4996877,5.4269767,5.440717,5.362268,5.3467274,5.3422985,5.3000603,5.2918777,5.2575355,5.2329164,5.2186146,5.192387,5.17779,5.1399407,5.11265,5.088719,5.066183,5.030402,5.015638,4.979163,4.956545,4.9442334,4.9051113,4.887769,4.8629227,4.8365335,4.8146334,4.7909546,4.771176,4.748527,4.727268,4.7115674,4.6892548,4.6656427,4.6441708,4.6247997,4.6056266,4.5864263,4.5717297,4.546002,4.5343013,4.5126934,4.491234,4.478504,4.466778,4.448046,4.4297094,4.419366
4.2546215,4.265002,4.223569,4.2330008,4.219441,4.256454,4.25663,4.282688,4.2968845,4.313916,4.3002424,4.323776,4.407115,4.500274,4.5326676,4.607479,4.643518,4.6766453,4.6680346,4.715994,4.7267656,4.729976,4.758396,4.7619343,4.779418,4.784205,4.7852173,4.8042827,4.795279,4.8090544,4.810337,4.809805,4.8216014,4.820002,4.826244,4.8152366,4.8327646,4.8274183,4.819489,4.8220057,4.818814,4.816757,4.8113585,4.807948,4.8024483,4.7981896,4.791425,4.7781563,4.7761493,4.7662787,4.754213,4.74485,4.7365456,4.7249417,4.7162585,4.706833,4.6954327,4.6800194,4.6755857,4.660594
5.209306,5.2125387,5.1725593,5.1555533,5.1611605,5.1622477,5.142316,5.1694207,5.1650677,5.1362624,5.153751,5.130807,5.079303,5.0712776,5.0270185,5.0374517,5.012624,4.998918,4.9737945,4.948892,4.939496,4.9211364,4.882564,4.875016,4.8461933,4.8317413,4.8120346,4.792759,4.757091,4.7402463,4.7143397,4.69811,4.6748013,4.6500998,4.6369796,4.6132364,4.5907764,4.5764084,4.5514336,4.53852,4.514974,4.49653,4.478083,4.459138,4.442695,4.4257884,4.4043064,4.3887887,4.3746023,4.354393,4.338466,4.3269305,4.3114047,4.2986445,4.282922,4.266456,4.2556906,4.2453094,4.229839,4.214379
4.829716,4.8092227,4.731926,4.7100477,4.7051563,4.699089,4.6430044,4.655656,4.6547337,4.608536,4.6353884,4.59775,4.524241,4.518042,4.5029516,4.5414476,4.531885,4.55653,4.563735,4.5526905,4.565247,4.5758157,4.5492935,4.5738482,4.5576315,4.565493,4.5645795,4.5616074,4.5488997,4.5412974,4.5297303,4.5318093,4.520679,4.517718,4.5121174,4.507444,4.4901843,4.4919176,4.478713,4.4767737,4.4635186,4.4529066,4.443794,4.4336615,4.4263988,4.412386,4.3975463,4.390094,4.3791533,4.3632345,4.355183,4.3473907,4.3336377,4.3240128,4.3125634,4.295851,4.2885523,4.2840867,4.2632217,4.251818
6.361049,6.369051,6.4442396,6.4346285,6.5075016,6.544986,6.5806,6.6065407,6.6383743,6.6927505,6.670743,6.660701,6.71865,6.6523604,6.5786037,6.4957542,6.403554,6.300787,6.1908073,6.135057,6.08156,5.9651,5.929927,5.82253,5.753622,5.6945724,5.622587,5.545346,5.479052,5.4302473,5.351141,5.2797093,5.2313414,5.166387,5.1174335,5.055705,5.011545,4.9596257,4.903538,4.856493,4.81153,4.768626,4.726258,4.683214,4.6351633,4.6071186,4.570694,4.526265,4.5023303,4.4761467,4.4386725,4.415923,4.396092,4.3651075,4.344462,4.324965,4.3017917,4.2843094,4.270299,4.2477703
4.030057,4.0264006,4.1382823,4.100913,4.138675,4.145358,4.25237,4.3053436,4.3416657,4.385458,4.4598393,4.465135,4.714965,4.8767776,4.939969,5.033028,5.0888395,5.1109495,5.170336,5.1766095,5.1966004,5.214448,5.215869,5.2254586,5.198139,5.2128177,5.2157345,5.2093024,5.2081027,5.21939,5.204158,5.224795,5.2201815,5.1913366,5.198238,5.200633,5.191435,5.193713,5.187148,5.176717,5.172635,5.1648417,5.153826,5.136,5.1325293,5.123662,5.1176405,5.1014338,5.0935397,5.08626,5.0682817,5.063448,5.039591,5.0323887,5.029241,5.0094476,4.9929833,4.9838414,4.9708557,4.9548707
0.45908904,0.46003652,0.5295794,0.5499692,0.56367826,0.5939703,0.6850407,0.71372867,0.7410786,0.8264065,0.88531804,0.93670774,1.3491836,1.6210272,1.936373,2.131417,2.3780246,2.494546,2.6693711,2.8036609,2.9273233,3.0450482,3.1286407,3.2003245,3.305233,3.365103,3.4632893,3.5237176,3.5886838,3.6428242,3.7091832,3.76315,3.8043494,3.849144,3.8829741,3.9334037,3.9536338,3.9987059,4.026883,4.040279,4.070377,4.089778,4.107312,4.1212068,4.1342278,4.1486173,4.158103,4.159228,4.172211,4.1749077,4.184913,4.187043,4.1847525,4.1913166,4.185013,4.1869636,4.194094,4.1804385,4.188169,4.1950645
6.4955416,6.523716,6.5662727,6.6132145,6.653621,6.6932783,6.7320757,6.737688,6.7503614,6.807606,6.761347,6.784751,6.82528,6.694504,6.6566734,6.5366592,6.494211,6.3634973,6.2643948,6.231312,6.147992,6.046638,6.0309,5.911623,5.866474,5.7787895,5.719514,5.6404595,5.578414,5.5246496,5.459856,5.3861847,5.3299384,5.2842965,5.218758,5.158523,5.118718,5.0591273,5.0096183,4.9552317,4.9104924,4.8708897,4.824501,4.7869186,4.7442417,4.7089252,4.67655,4.6352606,4.6080804,4.5771613,4.54702,4.515604,4.494529,4.467439,4.4380207,4.419942,4.400684,4.373608,4.362464,4.3467755
6.164691,6.172038,6.2195206,6.217414,6.2699003,6.3028545,6.325826,6.339518,6.36789,6.4092274,6.382572,6.378253,6.411045,6.346073,6.289544,6.21167,6.1359076,6.0590754,5.9630604,5.92048,5.8716254,5.7776446,5.7475634,5.6611824,5.6047273,5.551424,5.490051,5.4267135,5.3704085,5.325925,5.261208,5.198102,5.157142,5.104376,5.058526,5.0065703,4.967991,4.922418,4.8742456,4.8330526,4.794334,4.7562923,4.7191725,4.682329,4.640555,4.613825,4.581083,4.542394,4.519992,4.4957,4.4634376,4.4405007,4.422802,4.393759,4.3735614,4.3556542,4.3351464,4.31765,4.3029385,4.282907
0.33729053,0.3356061,0.40019298,0.43228984,0.43719482,0.46969628,0.56886435,0.5888617,0.60931253,0.7012894,0.76077867,0.813457,1.231708,1.5120614,1.8389282,2.0415058,2.2966044,2.4206772,2.6008701,2.7395906,2.8667808,2.9916067,3.0799716,3.158475,3.264804,3.3322215,3.428922,3.4975924,3.5645707,3.6199045,3.6919327,3.745988,3.7916214,3.837516,3.8728216,3.9230971,3.9457357,3.9898577,4.021258,4.0346456,4.065556,4.0853405,4.104778,4.1174173,4.132757,4.145225,4.1564913,4.1583467,4.1706376,4.1756954,4.1851068,4.1853533,4.1833954,4.190551,4.1859694,4.188651,4.1942716,4.1791406,4.1893597,4.1965694
5.1588755,5.170963,5.1203537,5.1030364,5.100069,5.0988197,5.0832224,5.115818,5.10293,5.0683765,5.0925055,5.0706387,5.0102453,5.0093737,4.958019,4.978063,4.958962,4.9437838,4.9224234,4.897826,4.8862157,4.8743963,4.8306007,4.828161,4.799987,4.7846246,4.7667227,4.7505584,4.710861,4.69632,4.67278,4.661097,4.6364126,4.61068,4.599674,4.575839,4.554345,4.5411153,4.515906,4.5047836,4.4809275,4.463234,4.445139,4.4269466,4.413077,4.3963003,4.3752985,4.3611016,4.3477855,4.326563,4.3116307,4.3005886,4.284622,4.2739615,4.257944,4.2414694,4.2318764,4.2205033,4.206422,4.191001
5.1061773,5.079523,5.0381565,5.028408,5.034936,5.038055,4.987815,4.980238,5.0009575,4.973794,4.9633427,4.94368,4.8875237,4.8633475,4.8627033,4.8497066,4.823884,4.8544235,4.8334246,4.8245,4.8297267,4.8197947,4.803428,4.809289,4.7933655,4.791262,4.7782803,4.768584,4.758896,4.7404475,4.7256103,4.705576,4.6978064,4.6911573,4.676069,4.66582,4.64757,4.638393,4.6241617,4.6138635,4.6000056,4.585139,4.5730333,4.559659,4.5428495,4.527762,4.5093446,4.4968224,4.482207,4.4683237,4.455557,4.4423976,4.43158,4.413851,4.40044,4.3862543,4.3749733,4.3681703,4.347103,4.334331
4.031424,4.0200715,4.0196705,4.008696,4.0247903,4.052314,4.093569,4.1483717,4.168989,4.192913,4.197879,4.2091317,4.3769274,4.5035796,4.545247,4.6583934,4.699925,4.737406,4.748571,4.780802,4.8050284,4.815668,4.8392596,4.842446,4.843553,4.861951,4.872431,4.880577,4.8734612,4.8905473,4.890404,4.897508,4.908272,4.894274,4.908112,4.8999567,4.9131274,4.9134207,4.9079566,4.9056587,4.9024787,4.900554,4.8945484,4.8840714,4.88517,4.8738966,4.870967,4.859114,4.855715,4.853246,4.837975,4.830349,4.8169026,4.8095784,4.8051105,4.7898664,4.7747703,4.7638526,4.7595725,4.744706
4.881618,4.8765626,4.7884226,4.79457,4.7835684,4.780001,4.732869,4.7119765,4.729438,4.699369,4.6725383,4.67531,4.596153,4.5816574,4.61215,4.586979,4.5823812,4.6487503,4.625425,4.641846,4.651673,4.65756,4.65152,4.675956,4.676794,4.676364,4.6692247,4.680797,4.6764493,4.662449,4.6670513,4.650729,4.6530247,4.654502,4.643344,4.6421547,4.633983,4.6263742,4.6204257,4.617727,4.610044,4.600603,4.593532,4.5895867,4.5777974,4.5660567,4.550166,4.5432515,4.5326223,4.519608,4.5124426,4.4968686,4.4906306,4.473256,4.458515,4.448443,4.4419518,4.4308157,4.41187,4.401026
4.466158,4.445725,4.3471403,4.3422937,4.3687835,4.3403296,4.2693677,4.2856617,4.3003287,4.249424,4.236276,4.2217274,4.1577067,4.154877,4.214829,4.2202163,4.242472,4.297978,4.293927,4.3193345,4.367305,4.3674107,4.38141,4.4049873,4.4156523,4.4361787,4.448004,4.461203,4.467743,4.4698224,4.4747276,4.467275,4.4746356,4.4839807,4.495342,4.4937363,4.494648,4.492314,4.4988046,4.504456,4.495617,4.497642,4.4941907,4.496017,4.4863925,4.482717,4.468691,4.4699597,4.4630065,4.4494243,4.446799,4.441578,4.4343104,4.4254804,4.409409,4.399495,4.3955812,4.3906665,4.373275,4.362626
0.37466216,0.37605882,0.3673203,0.39176154,0.39321995,0.40094566,0.4538834,0.48767638,0.48685622,0.52827334,0.57302046,0.60065174,0.8439977,1.1194444,1.3529243,1.6233864,1.8338063,2.0180092,2.2067695,2.3725176,2.539353,2.6830702,2.8406794,2.9653943,3.0907571,3.2158608,3.324349,3.415069,3.5064335,3.5963778,3.6665864,3.746125,3.8154109,3.873004,3.9316733,3.9752378,4.0273843,4.069337,4.098944,4.136802,4.167049,4.1938734,4.2223806,4.2396636,4.260066,4.273966,4.2933326,4.3035007,4.313763,4.322084,4.329806,4.336093,4.340995,4.346949,4.356249,4.3557777,4.352842,4.35726,4.3562646,4.3581176
0.78919554,0.82747173,0.80675626,0.83790374,0.8669653,0.841171,0.91047835,0.9514177,0.95686245,1.012054,1.0520177,1.1235332,1.4464865,1.6894233,2.013836,2.234981,2.476408,2.6631584,2.8339374,3.0031438,3.1111808,3.253951,3.3652194,3.4964988,3.5780191,3.6638923,3.7431781,3.8172662,3.9036236,3.973538,4.0342016,4.0994816,4.14873,4.191254,4.2267966,4.281239,4.307374,4.339435,4.3765078,4.3985987,4.4232044,4.4408126,4.4579206,4.472718,4.494583,4.4936604,4.511015,4.517244,4.5237203,4.532245,4.5383234,4.5366507,4.533121,4.538165,4.539175,4.536718,4.5390105,4.529568,4.531573,4.531602
4.5821085,4.5922565,4.5210667,4.54342,4.553191,4.5562696,4.5524015,4.5519805,4.5580597,4.567814,4.549895,4.5669208,4.5747204,4.5996385,4.6649747,4.6624994,4.6896796,4.7254744,4.7117567,4.738579,4.760278,4.751593,4.7698293,4.768344,4.782926,4.7851005,4.7815943,4.7929955,4.7903423,4.783619,4.792357,4.778136,4.782386,4.782692,4.781252,4.7759986,4.7787724,4.768177,4.7649117,4.7640333,4.756122,4.7511835,4.745089,4.744047,4.7322154,4.7255187,4.712924,4.7045417,4.697569,4.684542,4.6765003,4.6623464,4.6544433,4.6414084,4.6258655,4.6178045,4.609084,4.593378,4.5826464,4.5717573
5.614091,5.609706,5.617186,5.6002088,5.636007,5.650877,5.6442976,5.666004,5.6823654,5.68524,5.684417,5.6634197,5.655205,5.625321,5.577038,5.5501895,5.496086,5.458241,5.401854,5.3662744,5.3463116,5.2904453,5.2570124,5.2142015,5.1710997,5.144808,5.1061444,5.06614,5.024533,4.9955997,4.950264,4.912344,4.8831105,4.845821,4.8200693,4.7845397,4.7542157,4.7273045,4.6924615,4.667508,4.6376724,4.610601,4.5845804,4.5571465,4.528059,4.507872,4.481053,4.455001,4.437115,4.416301,4.392301,4.3770504,4.3607817,4.339936,4.323418,4.306025,4.2900586,4.27876,4.2622857,4.244239
5.5003557,5.5021973,5.4645653,5.477543,5.4688187,5.486594,5.467725,5.444763,5.465015,5.4632597,5.4254713,5.4342732,5.387741,5.3378453,5.33164,5.2762265,5.2458897,5.258497,5.2063227,5.203001,5.174305,5.151281,5.134597,5.1188936,5.0991783,5.0694427,5.0406365,5.0230503,4.998688,4.969154,4.9490867,4.913572,4.89814,4.88199,4.8490534,4.828798,4.8077316,4.784187,4.76079,4.739952,4.721607,4.6989098,4.6796165,4.6621313,4.639974,4.618757,4.5973763,4.576928,4.5600767,4.5427585,4.5263076,4.504207,4.4936867,4.4703364,4.453069,4.4401236,4.427673,4.411733,4.39425,4.3812413
5.390931,5.397931,5.356332,5.382754,5.375264,5.3706293,5.37745,5.3292713,5.3310184,5.3351765,5.3250117,5.333087,5.276043,5.205434,5.246072,5.1668677,5.1660647,5.1790166,5.1696424,5.155194,5.1327744,5.128975,5.109982,5.1039424,5.0945287,5.0675387,5.049851,5.032807,5.025277,4.9892774,4.9886503,4.9643717,4.9444757,4.941388,4.9059157,4.90421,4.876299,4.85925,4.8462143,4.8277216,4.8137927,4.794681,4.7791166,4.7683573,4.7512474,4.729156,4.7105255,4.697183,4.6773963,4.660117,4.649941,4.6245394,4.6118917,4.593414,4.57224,4.5596623,4.549102,4.531776,4.509418,4.5021324
4.890494,4.8956513,4.90366,4.8926086,4.9140453,4.8666143,4.877383,4.8630304,4.8546133,4.8535743,4.846075,4.837243,4.788823,4.7826886,4.7571645,4.748651,4.7229033,4.7175317,4.7123356,4.6922045,4.6766987,4.6534104,4.6587343,4.6237917,4.6068516,4.588554,4.5667744,4.5511327,4.5441904,4.521604,4.5071373,4.4999676,4.4802356,4.452039,4.437399,4.426819,4.418749,4.3986607,4.382227,4.3659525,4.3500547,4.3352423,4.3158116,4.298462,4.288667,4.2691565,4.260915,4.2449493,4.231846,4.220845,4.2029243,4.190154,4.171399,4.159992,4.1534576,4.1381564,4.1247797,4.118039,4.1057777,4.0950403
4.3578615,4.340189,4.3015327,4.266055,4.248642,4.2099514,4.1610503,4.138526,4.1476994,4.1084185,4.1310425,4.1027594,4.0671515,4.0562334,4.1213293,4.136192,4.1854315,4.2135935,4.2619615,4.2750835,4.2901745,4.3297067,4.322337,4.3660393,4.3564477,4.3649373,4.3711205,4.3768873,4.3902817,4.389879,4.3848658,4.400393,4.393512,4.407744,4.4062595,4.4140463,4.396918,4.402934,4.411342,4.410875,4.4053836,4.4020786,4.3989515,4.3961425,4.390876,4.3854494,4.376323,4.3724437,4.365417,4.3505645,4.34857,4.3470907,4.333568,4.3284097,4.3162465,4.305838,4.30132,4.2961984,4.2782917,4.271267
0.3654368,0.27487898,0.2729323,0.2512834,0.2360847,0.27227736,0.18655634,0.15430093,0.16183162,0.20886278,0.14723086,0.15676713,0.20840478,0.2718892,0.44087434,0.6120479,0.7433188,0.9483659,1.1239583,1.3156562,1.5200074,1.658248,1.8546174,1.9948535,2.1550436,2.3067994,2.432458,2.5514553,2.6938136,2.8023868,2.9023638,2.9701576,3.0748277,3.1651344,3.228405,3.3071795,3.364327,3.4258373,3.4781117,3.5269969,3.578825,3.6166747,3.6603694,3.6974437,3.7217822,3.7555318,3.7841828,3.8067882,3.8268917,3.8568633,3.8732092,3.8930564,3.9197388,3.9217563,3.9405608,3.959539,3.9727664,3.9859343,3.996733,4.002188
5.0041237,5.03105,5.0299673,5.0481143,5.097019,5.051085,5.070124,5.0641446,5.0246544,5.05292,5.0297046,5.037608,4.990363,4.964862,4.925469,4.898031,4.8472123,4.8181906,4.7819157,4.7708263,4.7335362,4.666838,4.6943626,4.6301284,4.615968,4.5909247,4.5495524,4.522691,4.52725,4.4978848,4.4721303,4.455199,4.43643,4.400903,4.3756366,4.365389,4.3629503,4.3339815,4.30581,4.290012,4.2720366,4.2530107,4.229886,4.2125826,4.198157,4.179003,4.175222,4.1513863,4.137796,4.1275487,4.107096,4.0901775,4.071093,4.0572314,4.053143,4.0417013,4.0257206,4.0169287,4.007495,3.996961
