3M,6M,1Y,3Y,5Y,7Y,10Y,30Y
0.9540516,0.98543835,1.0873057,1.3224928,1.7918034,2.17884,2.7458465,3.6054688
3.0035605,3.0581737,3.1960168,3.543659,3.7151382,3.8789027,3.985374,4.404215
2.0954382,2.1528587,2.2580128,2.5169632,2.8240461,3.0823965,3.3103313,4.071193
3.3342223,3.4000435,3.5740674,3.9699194,4.201052,4.294696,4.4850636,4.846417
3.26716,3.3358126,3.4997897,3.8939312,4.1076436,4.2188134,4.3880405,4.753276
2.0622196,2.134019,2.2260275,2.469519,2.7958603,3.0671847,3.2984643,4.0601025
1.8508534,2.013746,2.085086,2.367308,2.5218837,2.6756227,2.698803,3.0492244
1.2515339,1.3105971,1.4089423,1.6484561,2.0730546,2.4244034,2.8975792,3.6857193
1.732323,1.9168634,2.003129,2.3231137,2.5024395,2.6638734,2.7006772,3.0953226
3.3119678,3.376356,3.5520058,3.9397886,4.171236,4.272685,4.4602914,4.828631
3.1312637,3.2020996,3.3414361,3.7377782,3.9173164,4.049244,4.1761928,4.5537276
3.0449052,3.1015108,3.2387147,3.5886989,3.7564962,3.9132743,4.0226374,4.4292583
1.7091064,1.8171996,1.9227061,2.3302126,2.6353023,2.8202612,3.0805063,3.6898432
3.0765653,3.134263,3.2901363,3.6495457,3.8510928,4.0010834,4.136655,4.5483465
2.8420432,2.8317933,2.9190707,3.113634,3.276174,3.4930484,3.6135519,4.195119
1.5364475,1.773705,1.8481247,2.2324522,2.38665,2.5485017,2.568694,2.8950844
1.667937,1.8647102,1.9540334,2.3010468,2.483933,2.6498427,2.694841,3.0961943
1.5249494,1.6331793,1.7380173,2.1709595,2.5058055,2.69461,2.9498866,3.5415187
1.7454898,1.9334102,2.0071402,2.3211062,2.477926,2.634132,2.655272,3.0017595
2.6096704,2.5816853,2.6683133,2.870645,3.0309365,3.251648,3.3673656,4.0521994
1.8597602,2.0299282,2.083407,2.3599842,2.4822965,2.6287267,2.6291065,2.909653
1.5834558,1.8034389,1.8857822,2.2614527,2.4332087,2.5984268,2.6359887,3.003315
2.5888722,2.5805938,2.6520934,2.9114587,3.071658,3.291907,3.4191964,4.097723
1.7756128,1.9608605,2.0254776,2.3289547,2.469823,2.6219344,2.6326914,2.9467912
2.0167882,2.0971277,2.19389,2.4215586,2.7663357,3.03567,3.2868235,4.040256
3.3193061,3.3893604,3.5582905,3.9588704,4.176907,4.2779903,4.458026,4.810527
2.8515713,2.820971,2.8888516,3.0326865,3.1875384,3.412204,3.522721,4.1450725
2.1144729,2.1672196,2.2729442,2.53141,2.8345842,3.0908778,3.3099453,4.0746946
3.2905877,3.3524864,3.5285683,3.9083228,4.149378,4.2538157,4.445215,4.829574
1.8236389,1.9106556,2.0282545,2.328952,2.6834583,2.9072955,3.1902373,3.8723788
2.4921873,2.5226603,2.4119923,2.4925432,2.6050785,2.6969159,2.6597877,2.9637372
0.9733578,0.9993031,1.1110616,1.3416712,1.8153704,2.1976786,2.767072,3.6416678
3.1826916,3.2449925,3.376245,3.7278085,3.878732,4.011938,4.129322,4.498081
2.8319407,2.8012283,2.8694773,3.015948,3.1728,3.399056,3.5094593,4.136204
3.1325793,3.2055187,3.3370736,3.7404644,3.9060287,4.0305734,4.149985,4.522059
3.1621065,3.2318907,3.3603618,3.743274,3.8977485,4.0226893,4.1391754,4.5063653
1.836126,1.9207851,2.028237,2.4038363,2.7119758,2.913732,3.1675234,3.8270864
2.8898647,2.8640735,2.934247,3.0837257,3.2359262,3.4558425,3.5684333,4.174132
2.596738,2.590121,2.6646955,2.9255302,3.0881255,3.308066,3.4340231,4.1046367
2.7828097,2.756223,2.8277688,2.9946144,3.1549373,3.3815937,3.4948568,4.1260014
2.3740737,2.4322705,2.3551092,2.4712014,2.5856662,2.688283,2.6608677,2.9599588
2.2032738,2.2449765,2.3232212,2.5876455,2.8757067,3.152375,3.312515,4.120851
2.0154858,2.1347456,2.2108514,2.4448981,2.6114335,2.7647367,2.8021772,3.1925957
2.7944012,2.7730322,2.8481333,3.02318,3.185613,3.41085,3.5253298,4.1439633
2.8418453,2.8026042,2.8650172,2.9900997,3.143515,3.3719826,3.4790246,4.118709
3.0636227,3.1194832,3.2767525,3.630851,3.8342535,3.9872444,4.1223974,4.5397797
2.0879877,2.1571395,2.2523608,2.506406,2.8288782,3.0994782,3.31263,4.0752416
3.1713557,3.241115,3.369351,3.7507298,3.9039788,4.0279293,4.144916,4.509924
2.2809434,2.3376453,2.3989077,2.6718056,2.920406,3.1810637,3.3273787,4.1575923
2.8796926,2.85816,2.9324248,3.0936875,3.2483122,3.4672763,3.5818813,4.180975
1.5056906,1.618292,1.723308,2.1558108,2.4906902,2.678461,2.9297552,3.513922
2.5711713,2.5950446,2.6599488,2.7519166,2.975718,3.118579,3.1904752,3.824812
2.8304243,2.8059788,2.8783743,3.0397942,3.1985092,3.4226367,3.5355632,4.151596
2.8945875,2.8629136,2.9291203,3.0640783,3.2141886,3.4358425,3.5460763,4.161125
3.2128618,3.2752347,3.4060478,3.7540033,3.9016392,4.0313935,4.1508837,4.5122905
2.1508465,2.2326846,2.3059745,2.5006757,2.6859915,2.8377805,2.8894916,3.3316598
2.1627758,2.2402754,2.3160355,2.5076149,2.6978505,2.8504763,2.9060884,3.3600204
1.8013091,1.9280081,2.0444849,2.3808444,2.6684613,2.8435018,3.0308187,3.621149
2.8596377,2.8366416,2.9107678,3.0716496,3.228024,3.449018,3.5630774,4.168591
3.3017073,3.364223,3.5379512,3.922326,4.1673613,4.2660437,4.460121,4.8466105
2.2719855,2.334795,2.386694,2.6577451,2.920089,3.1816669,3.3319495,4.186376
1.5655702,1.6583346,1.7563016,2.1949563,2.534303,2.7274349,2.993395,3.6124258
2.3299131,2.384683,2.46271,2.7305846,2.9691112,3.2277842,3.3497386,4.1563315
2.2731225,2.3523562,2.3074348,2.4554362,2.5728214,2.6859136,2.6668763,2.9657083
1.9776785,2.102074,2.1862805,2.4329305,2.6133986,2.7704964,2.8166125,3.2343547
1.5817983,1.8051461,1.8846757,2.2560995,2.4195473,2.5828702,2.611376,2.9630504
1.7886517,1.9687002,2.0369744,2.3371856,2.4849553,2.6383505,2.6545022,2.9848027
3.3109334,3.376283,3.5383532,3.938295,4.20984,4.2898374,4.5044913,4.9099774
3.0253563,3.085436,3.2253952,3.5883324,3.7669153,3.92424,4.036857,4.4480605
2.9200704,2.8901992,2.9570148,3.092445,3.2404103,3.459405,3.570455,4.1768827
1.5877193,1.6865304,1.7862661,2.2104375,2.554123,2.7462182,3.0232873,3.6423335
1.533464,1.7680714,1.8457818,2.2362485,2.4007368,2.5646822,2.5951219,2.9395573
2.914906,2.8901372,2.960417,3.1085985,3.258487,3.4760592,3.5891497,4.1876965
2.9757798,3.0259013,3.180695,3.5165443,3.7169204,3.8880322,4.0091944,4.450722
2.258355,2.34143,2.2985811,2.4509814,2.566643,2.680399,2.660563,2.9545598
2.241003,2.3243456,2.2986248,2.457688,2.5832767,2.7026403,2.6931143,3.0080922
2.7326663,2.7103438,2.7843037,2.9785979,3.1372643,3.360497,3.4793062,4.1170683
3.140525,3.2138376,3.348872,3.7526693,3.9257402,4.0525074,4.176429,4.547739
2.3382542,2.4043663,2.3369625,2.464231,2.578328,2.684111,2.6583223,2.9542124
3.0451279,3.1095057,3.247406,3.624081,3.8013635,3.9505312,4.064683,4.467423
1.4571335,1.562998,1.6640486,2.1047564,2.4568293,2.6454682,2.9014866,3.4938188
1.679301,1.8875095,1.9541546,2.2866232,2.4292588,2.5835629,2.592252,2.9021358
3.126082,3.1820424,3.3495526,3.7015047,3.9241428,4.068025,4.2234774,4.641414
2.026415,2.1140864,2.1947417,2.4243224,2.7709093,3.0570765,3.2916853,4.054007
2.8774633,2.8398411,2.9025307,3.0260425,3.1763048,3.401445,3.509219,4.138402
2.9914105,3.0504808,3.1913464,3.551331,3.7336214,3.897521,4.007539,4.428549
2.7895212,2.8064477,2.7937503,2.7485363,2.9587595,3.0644162,3.0753262,3.6524675
1.5170963,1.6187857,1.7186224,2.1576076,2.4989662,2.690415,2.94947,3.5523407
2.7539449,2.731326,2.8053534,2.990902,3.1512048,3.375729,3.4925346,4.1246014
1.8786465,1.9908481,2.1055367,2.425529,2.7172809,2.8995352,3.0748017,3.6984313
1.5716432,1.66198,1.7505312,2.1970506,2.5372243,2.7326548,3.0085359,3.634758
1.5207744,1.6249145,1.7280548,2.1631355,2.5027852,2.6920974,2.9496663,3.5472574
2.0207832,2.1338434,2.2191339,2.4531426,2.636437,2.7933545,2.842987,3.2705345
2.7241807,2.7257373,2.8260157,3.0799775,3.2522178,3.465663,3.585982,4.1708007
3.1580994,3.219579,3.352877,3.7072458,3.8631196,4.000207,4.1174436,4.4925156
2.2876863,2.347758,2.4040515,2.6761022,2.926718,3.190344,3.3307445,4.174871
1.7930839,1.9465226,2.0532126,2.374136,2.5983617,2.770794,2.8550987,3.3505468
1.5314502,1.648602,1.7559217,2.183478,2.508308,2.6953716,2.943209,3.5215328
3.2868888,3.2465024,3.2981544,3.3546965,3.4618576,3.6556573,3.7637434,4.31029
3.2884374,3.2533839,3.3085003,3.3773444,3.4857972,3.6775613,3.7878046,4.324629
1.7139957,1.8303219,1.9364203,2.3388634,2.637304,2.8192081,3.0752108,3.6742287
1.5849588,1.8161852,1.8838263,2.2445269,2.3870938,2.543147,2.5485203,2.8503332
3.2782145,3.3418264,3.499467,3.8911214,4.1720524,4.255757,4.472294,4.901297
3.246137,3.329549,3.4612427,3.895708,4.0639586,4.1653175,4.2998657,4.6362934
2.7607942,2.7317882,2.8017633,2.9706655,3.1290357,3.3554418,3.4692147,4.1108913
2.773036,2.7577233,2.8389099,3.0334918,3.19883,3.422209,3.5403056,4.151152
2.005554,2.111072,2.2176929,2.459808,2.6815407,2.8472512,2.923888,3.4342933
2.290404,2.3500376,2.4076958,2.6758919,2.9277992,3.1913552,3.327269,4.1741033
2.8851018,2.8487287,2.9120655,3.0373836,3.1871958,3.4112844,3.5195892,4.1449404
2.373286,2.3867087,2.4659035,2.604168,2.8410163,2.9917421,3.0867019,3.6716068
2.9484437,2.9090953,2.9690907,3.0780776,3.2205193,3.4406178,3.547903,4.164968
1.857072,1.9379567,2.0497499,2.3892925,2.7151687,2.9297707,3.1931255,3.8713064
2.6583097,2.6680527,2.7656102,3.0509582,3.2279267,3.4406655,3.5598798,4.165761
1.9611834,2.0845246,2.1784556,2.431643,2.6294446,2.7906878,2.8486478,3.3029466
1.4638796,1.5582912,1.6549237,2.1013818,2.4623556,2.6536891,2.917625,3.5284243
2.8472114,2.7985027,2.856872,2.950445,3.103165,3.330352,3.4302127,4.0880394
2.151356,2.2176056,2.2935667,2.574657,2.8839953,3.1533492,3.3212264,4.1150665
2.470126,2.4608228,2.5278015,2.650824,2.87983,3.010999,3.1195567,3.7301493
3.0031254,3.057386,3.2011247,3.5485377,3.7326674,3.897274,4.01219,4.437233
3.2591987,3.320611,3.495566,3.8689797,4.104707,4.2195673,4.4015117,4.7916403
3.2704046,3.3418927,3.4899197,3.9053802,4.2005906,4.2813272,4.504816,4.9441514
3.0605361,3.1239703,3.2661242,3.640339,3.8234007,3.9722123,4.0925655,4.494516
3.1942928,3.2572355,3.3879879,3.7401094,3.8897839,4.0209103,4.1390376,4.5045285
1.7976854,1.9285276,2.0465934,2.373192,2.6589355,2.8330553,2.998242,3.580624
2.8462992,2.8201604,2.8910873,3.046184,3.202796,3.4262774,3.5385761,4.1541977
3.0033345,2.9395075,2.9824748,3.021868,3.1526942,3.3743272,3.469375,4.1186137
2.1580362,2.218314,2.296974,2.5677104,2.871469,3.140708,3.3157253,4.107754
1.9863359,2.107642,2.1935945,2.4379618,2.621773,2.7794492,2.8282595,3.2540464
2.3354826,2.389045,2.4647284,2.7343793,2.9739218,3.2303479,3.3553903,4.1710258
1.5627378,1.6697881,1.7754833,2.2051344,2.5335536,2.7223978,2.9799118,3.5755928
2.7770965,2.7591531,2.8385572,3.026022,3.1904862,3.4146855,3.5315976,4.146114
0.97682583,1.0048265,1.1134046,1.346107,1.8172492,2.1997833,2.7655907,3.6347928
1.7094493,1.9018009,1.9838318,2.310444,2.481362,2.6416216,2.6722708,3.0472083
1.5475054,1.6521156,1.7571117,2.18977,2.5231333,2.712847,2.9715202,3.5696118
3.0817075,3.1378076,3.2974076,3.6522872,3.8593278,4.009161,4.1491523,4.564558
2.1365561,2.2242537,2.2921362,2.4903407,2.667959,2.8179548,2.8632185,3.2872565
2.5052357,2.5201719,2.5829904,2.8861434,3.066883,3.2953768,3.4154932,4.124828
3.302802,3.3782928,3.525246,3.9558425,4.2586193,4.3301525,4.559523,4.9862514
3.3174534,3.392757,3.5520656,3.9662824,4.1720266,4.271106,4.4417763,4.7838373
2.2839837,2.3612266,2.3118937,2.456366,2.5726697,2.6843252,2.6636646,2.9608138
2.8206277,2.8069522,2.8890657,3.0778658,3.2410104,3.4615297,3.5795217,4.1757703
1.778935,1.9003937,2.0085063,2.3828557,2.6718183,2.85251,3.0842671,3.6856694
2.8129418,2.7832153,2.852477,3.0044844,3.16324,3.3904011,3.501301,4.1305103
2.850563,2.833339,2.9100192,3.0854318,3.2440293,3.463976,3.5798864,4.1788983
2.7898996,2.7732568,2.853827,3.040659,3.205717,3.4294684,3.5462985,4.1547685
1.5674142,1.6796632,1.7869225,2.2133758,2.5356667,2.7235677,2.976674,3.5645535
1.8522527,2.0215187,2.0802174,2.359903,2.4915469,2.6401834,2.646987,2.947329
1.9563953,2.09203,2.1650906,2.4162035,2.5760038,2.7289252,2.7595012,3.1302178
2.7986784,2.7799418,2.8575532,3.0379121,3.2011409,3.4251864,3.5408149,4.1527734
2.7764728,2.7635663,2.849858,3.0506907,3.2169704,3.438346,3.558463,4.160041
2.8718958,2.8589628,2.9416966,3.1250012,3.283302,3.4992316,3.6181016,4.200542
2.7518625,2.7476592,2.8446279,3.0752857,3.245204,3.4617515,3.5850139,4.171939
1.8460529,1.9238117,2.0297627,2.4099844,2.715778,2.9224348,3.1756845,3.8431463
2.4220624,2.4694176,2.378289,2.4796743,2.5933957,2.6915014,2.660399,2.961345
1.565109,1.7861669,1.870651,2.2582583,2.4438822,2.610443,2.6592133,3.0431173
1.4734519,1.5753216,1.675862,2.1165502,2.4689598,2.6581573,2.9168673,3.5157843
1.6139791,1.7072108,1.8085597,2.2411015,2.5716212,2.7640686,3.0341797,3.6536138
3.0196006,3.0800602,3.2157955,3.580892,3.752209,3.9074879,4.0149336,4.4251122
2.0464022,2.1268048,2.2089314,2.4412925,2.7810953,3.0620322,3.2952404,4.062857
3.1438546,3.2090826,3.3612888,3.7429628,3.9395556,4.0746217,4.215718,4.602172
2.068081,2.1397943,2.2319484,2.4727776,2.8034587,3.0703313,3.2999003,4.064598
2.8028588,2.7812812,2.8559484,3.0297062,3.1908329,3.4152162,3.5298135,4.1472073
3.3157985,3.3878891,3.5373836,3.9608202,4.258949,4.325659,4.556659,4.978148
2.3788404,2.4333851,2.4956849,2.7834554,3.0125158,3.260175,3.388768,4.1898956
2.0196104,2.1272237,2.2233071,2.4594743,2.6623483,2.8236217,2.8872375,3.357544
2.2927322,2.3643463,2.325389,2.4684353,2.595199,2.7102735,2.6989684,3.0200381
3.1652336,3.2340012,3.3624706,3.7396407,3.8931332,4.0195003,4.135648,4.5033083
2.0842955,2.1521986,2.237485,2.4796808,2.8045213,3.0779982,3.3033495,4.0789795
1.691216,1.8859212,1.971549,2.3051999,2.4817915,2.6441398,2.6794715,3.0664682
3.114955,3.1828725,3.315003,3.6957006,3.8596673,3.9944599,4.1100087,4.4915648
2.9370763,2.8934948,2.9512198,3.0520382,3.194443,3.4165852,3.5218556,4.148891
2.8675423,2.8345072,2.9004302,3.0361853,3.1887226,3.4130006,3.5225909,4.1458163
3.2522552,3.2203276,3.2783103,3.3598433,3.4728897,3.6663895,3.7777677,4.3168206
3.135178,3.206843,3.3453138,3.7437577,3.922503,4.05301,4.179545,4.555363
2.7906783,2.763616,2.8348567,2.9982052,3.158557,3.3854735,3.4980865,4.127972
1.6290902,1.8383913,1.9230595,2.2795215,2.4541867,2.618224,2.654197,3.0322459
1.4983275,1.6065129,1.7099191,2.1451335,2.4859393,2.674291,2.9285924,3.519051
1.582305,1.81363,1.882331,2.2439992,2.388438,2.5449555,2.551578,2.8572667
2.6532474,2.659716,2.755462,3.0359974,3.2101116,3.4233215,3.5450468,4.156984
0.9716191,0.99673605,1.109225,1.3396833,1.8143194,2.1964784,2.7670188,3.643886
1.1897151,1.2382282,1.3441595,1.5775536,2.012824,2.3757787,2.8756003,3.691362
3.059846,3.1261334,3.2625277,3.644678,3.8201435,3.9656498,4.0802464,4.4771914
1.4441838,1.540057,1.6332657,2.0824828,2.4452078,2.6373818,2.8983467,3.5078287
1.8644938,2.027707,2.0920422,2.3690314,2.5111556,2.6618829,2.6766167,3.000927
1.4538099,1.5614039,1.6610609,2.1018896,2.4523826,2.641249,2.8946652,3.4851074
2.3587148,2.410025,2.4883084,2.7651544,2.988459,3.2448432,3.3591788,4.1361856
1.9436431,2.0845602,2.153673,2.4079175,2.5602942,2.7118106,2.736628,3.090024
