1M,2M,3M,4M,5M,6M,7M,8M,9M,10M,11M,1.0Y,1.5Y,2.0Y,2.5Y,3.0Y,3.5Y,4.0Y,4.5Y,5.0Y,5.5Y,6.0Y,6.5Y,7.0Y,7.5Y,8.0Y,8.5Y,9.0Y,9.5Y,10.0Y,10.5Y,11.0Y,11.5Y,12.0Y,12.5Y,13.0Y,13.5Y,14.0Y,14.5Y,15.0Y,15.5Y,16.0Y,16.5Y,17.0Y,17.5Y,18.0Y,18.5Y,19.0Y,19.5Y,20.0Y,20.5Y,21.0Y,21.5Y,22.0Y,22.5Y,23.0Y,23.5Y,24.0Y,24.5Y,25.0Y
0.63670087,0.64847803,0.626812,0.6546433,0.65223217,0.65196514,0.6806693,0.69881916,0.72216105,0.7463026,0.79223466,0.81740904,1.0615807,1.327564,1.5842254,1.8286097,2.0490053,2.2764444,2.4733481,2.6462255,2.818063,2.9781864,3.1273937,3.2614157,3.392374,3.51069,3.6134315,3.7175741,3.8127267,3.8964028,3.9792285,4.0577493,4.1208587,4.182906,4.2360306,4.287731,4.3331575,4.3746724,4.41388,4.4474196,4.473243,4.4997807,4.522702,4.544634,4.5660787,4.5781803,4.592569,4.6035156,4.6127415,4.619247,4.6266813,4.633679,4.63403,4.636589,4.6368027,4.637085,4.634235,4.634004,4.630938,4.626209
0.52440166,0.52790546,0.51967645,0.55151653,0.54606843,0.53768206,0.5679014,0.5673027,0.57825994,0.5905926,0.61011934,0.6175208,0.70725274,0.86047006,1.0352108,1.2150433,1.4100838,1.6186514,1.8098874,1.9902596,2.1710024,2.347919,2.5188894,2.6794803,2.835692,2.9706159,3.0905128,3.2175035,3.3371956,3.4385843,3.538548,3.6366794,3.713532,3.7892604,3.8570552,3.9202595,3.9782867,4.0327945,4.0803285,4.1265492,4.162051,4.196831,4.2263765,4.257969,4.2913733,4.3096027,4.33069,4.349878,4.3655915,4.3756227,4.391609,4.404045,4.4094486,4.420204,4.4220996,4.4267764,4.4281554,4.431801,4.432713,4.432948
4.59727,4.6128545,4.599888,4.641813,4.6464195,4.658229,4.693497,4.715178,4.7367005,4.755385,4.7910967,4.797621,4.910074,5.005072,5.070587,5.1024218,5.1222196,5.1465673,5.168392,5.1619015,5.1717877,5.174322,5.1542144,5.14947,5.1490555,5.132882,5.1164627,5.099197,5.0982504,5.0861206,5.080798,5.081684,5.0713015,5.0568976,5.050204,5.041581,5.028877,5.02481,5.0149317,5.0081887,4.991556,4.980141,4.969912,4.9588237,4.9528856,4.936736,4.927077,4.9135485,4.9013944,4.885615,4.8752527,4.8628407,4.8439064,4.8319306,4.8131237,4.800864,4.7847724,4.77231,4.757544,4.740077
3.88734,3.8911006,3.8715734,3.9099107,3.9048982,3.9225855,3.9566813,3.9868982,4.0238414,4.0517516,4.0929465,4.1237154,4.3262386,4.4984713,4.6361103,4.719107,4.7894435,4.846147,4.9001875,4.916929,4.9407744,4.9624324,4.956573,4.962686,4.972596,4.9680758,4.959558,4.954066,4.9589763,4.9525633,4.9515314,4.9559674,4.951318,4.9428916,4.9417787,4.9375834,4.928246,4.928951,4.9240336,4.9212885,4.910256,4.903758,4.8978577,4.890042,4.8882136,4.8773694,4.871672,4.863104,4.8535852,4.8428082,4.836133,4.827429,4.8129873,4.805195,4.7905483,4.7827053,4.7695174,4.7613573,4.749242,4.7363124
5.8372803,5.844473,5.846351,5.8652515,5.8779163,5.8791194,5.8893094,5.898115,5.9049587,5.897991,5.9190807,5.8974924,5.8928924,5.871073,5.8437166,5.8106804,5.7651167,5.72443,5.700393,5.659276,5.6304197,5.5886393,5.538981,5.5018044,5.466957,5.423229,5.3805056,5.329215,5.2971296,5.259135,5.224601,5.195832,5.1590014,5.1203227,5.088863,5.053462,5.0220337,4.996511,4.9639373,4.9362907,4.9014573,4.87138,4.8452764,4.8200827,4.799071,4.7698145,4.745749,4.722783,4.700446,4.6766996,4.6571083,4.6356297,4.612415,4.5950027,4.5718875,4.555388,4.5336423,4.5188956,4.5012755,4.4826655
5.91009,5.896984,5.9148836,6.012821,5.983333,5.9959507,6.0552816,6.085307,6.135753,6.119639,6.1301513,6.1745567,6.1802835,6.1851444,6.199636,6.086199,6.0471873,5.9747987,5.9381886,5.8247113,5.7603464,5.701598,5.592133,5.513954,5.434124,5.3621445,5.261669,5.210641,5.1353483,5.076598,4.999336,4.9512377,4.8908916,4.8330774,4.7776184,4.714899,4.6708403,4.628423,4.573974,4.527269,4.4796257,4.436303,4.4048967,4.355652,4.333065,4.295718,4.2628913,4.2407947,4.192892,4.170437,4.140327,4.120884,4.0996466,4.0727587,4.0502863,4.0332227,4.006163,3.992935,3.9771068,3.954604
3.6196184,3.5334978,3.556457,3.490865,3.505051,3.4682775,3.4344022,3.4383824,3.4474914,3.427377,3.4262092,3.370197,3.4429424,3.5430167,3.6090446,3.677934,3.7680936,3.8017793,3.8540154,3.9104223,3.965164,3.979867,4.020739,4.0692067,4.107537,4.143054,4.1725917,4.2077103,4.234328,4.268251,4.289758,4.321995,4.345527,4.3703957,4.3952575,4.408009,4.4361777,4.456348,4.4745755,4.490251,4.4973116,4.5134363,4.523307,4.532521,4.5448356,4.5508876,4.5575857,4.557693,4.5654683,4.5657964,4.5728397,4.5663714,4.5697474,4.5716558,4.5703835,4.571521,4.565389,4.5621524,4.5598845,4.5589924
3.9609363,4.001369,4.009839,4.082256,4.1121354,4.151301,4.218093,4.271429,4.3274765,4.377224,4.4342794,4.4672866,4.723911,4.9174542,5.0468855,5.1122675,5.159162,5.1986027,5.2295403,5.225405,5.2374043,5.2428265,5.227125,5.2179475,5.2225237,5.206461,5.186586,5.172371,5.176036,5.1641808,5.160789,5.167666,5.157875,5.1447306,5.141823,5.136034,5.1265736,5.126847,5.1197023,5.1166983,5.1016436,5.0949492,5.086917,5.078845,5.076787,5.062354,5.0574093,5.0443115,5.0352726,5.021174,5.0142093,5.0028086,4.9859657,4.9767246,4.9580994,4.9478536,4.9337025,4.922273,4.908957,4.8930836
4.5158973,4.462495,4.44917,4.4400625,4.369697,4.34842,4.351933,4.315033,4.2905297,4.2972884,4.271106,4.2583127,4.2163515,4.232694,4.2607203,4.273227,4.3100977,4.3261113,4.323847,4.3466935,4.3456173,4.3585377,4.3599,4.3734407,4.3836465,4.3671885,4.3663497,4.3815136,4.381386,4.385403,4.3816395,4.3827434,4.382106,4.383501,4.384555,4.386252,4.3806286,4.37869,4.3771157,4.3776135,4.3771915,4.371468,4.366949,4.3618827,4.3671927,4.36199,4.3587465,4.3540792,4.349366,4.3385553,4.3334837,4.334086,4.323594,4.3190684,4.309761,4.3051195,4.3008094,4.29166,4.285134,4.2791133
5.764167,5.7797337,5.7915564,5.8090143,5.833833,5.834879,5.8439894,5.8578806,5.8618517,5.8582644,5.8751817,5.8487816,5.837024,5.80071,5.7569866,5.7126822,5.659898,5.605254,5.5711856,5.5258226,5.492399,5.4447184,5.4004917,5.3608603,5.3285046,5.2874727,5.2487106,5.201388,5.1707993,5.1374774,5.1065,5.0809255,5.0479736,5.012236,4.985886,4.953272,4.9273777,4.905886,4.875608,4.8511014,4.8192596,4.794057,4.7695265,4.7488136,4.7300615,4.703097,4.6822143,4.660124,4.6408505,4.619576,4.6024494,4.5822473,4.562609,4.546503,4.5256586,4.5107827,4.491462,4.4778323,4.4622135,4.4458947
5.779352,5.792551,5.796392,5.8190365,5.836337,5.8348756,5.84826,5.857299,5.8608756,5.8558626,5.8762045,5.8505306,5.8347626,5.8012967,5.7596326,5.7143035,5.6627507,5.61483,5.5834675,5.538508,5.506763,5.462386,5.41646,5.379775,5.348055,5.3063507,5.268124,5.2207274,5.192633,5.1596622,5.12945,5.106364,5.074536,5.040028,5.013663,4.98361,4.9576106,4.937259,4.908592,4.885991,4.85469,4.8301287,4.8071704,4.786971,4.7697444,4.74363,4.7237816,4.70275,4.6839905,4.663123,4.646665,4.627856,4.607372,4.5917387,4.5710945,4.556421,4.5372024,4.5236287,4.508262,4.4912233
0.6174691,0.60837126,0.59665585,0.61095095,0.6031873,0.5801487,0.60053015,0.5937586,0.60488653,0.59737754,0.6144874,0.6173687,0.69817877,0.8491492,1.0157344,1.1803806,1.3446112,1.5310817,1.7010624,1.850426,2.0134652,2.1643572,2.311294,2.4452708,2.5804691,2.703011,2.8105698,2.921612,3.036538,3.1305857,3.2303343,3.3259032,3.4035811,3.482068,3.5534296,3.620915,3.688126,3.7481103,3.8052917,3.8593712,3.9015093,3.945456,3.9834497,4.025391,4.065623,4.091395,4.120187,4.1475906,4.1711926,4.1887846,4.2124753,4.230262,4.243723,4.260921,4.2684,4.277359,4.286117,4.2954884,4.3011436,4.306409
0.58019066,0.6456392,0.6425803,0.6590235,0.68706274,0.717849,0.73976564,0.76399064,0.7922375,0.8246577,0.91807103,0.9351959,1.2757857,1.5819681,1.8619552,2.1199381,2.259287,2.4399552,2.5720992,2.6917305,2.814275,2.9203339,3.0163474,3.0934722,3.1810842,3.265861,3.3595943,3.4206238,3.5096083,3.5720506,3.6625462,3.7267146,3.7958918,3.864286,3.9226243,3.993017,4.053951,4.099985,4.162466,4.209584,4.256103,4.297953,4.3385086,4.3814425,4.4068875,4.4388433,4.4657187,4.4941797,4.517706,4.5400586,4.5544443,4.5759172,4.5849333,4.5999303,4.608884,4.6171446,4.6282735,4.6372113,4.638054,4.6404653
3.5579624,3.5141864,3.4612172,3.4260638,3.397646,3.334957,3.3254762,3.3240893,3.2885187,3.2884905,3.2678287,3.2560818,3.269783,3.3512793,3.4467854,3.5073018,3.5798213,3.6420155,3.7046978,3.7403228,3.8000398,3.839935,3.87087,3.9077244,3.9400792,3.964109,3.991591,4.025859,4.046568,4.0766826,4.107358,4.130415,4.1571317,4.1806407,4.2091985,4.226294,4.248834,4.2686706,4.2893896,4.304171,4.321538,4.3360114,4.344878,4.357367,4.371595,4.379763,4.3893185,4.3938127,4.397068,4.4018025,4.40617,4.410659,4.4105835,4.4105964,4.408546,4.407416,4.4084907,4.409231,4.4037085,4.4003434
0.43269396,0.46009588,0.44981527,0.4847343,0.49085474,0.5260265,0.5623863,0.5946727,0.64286494,0.6888087,0.7532139,0.80387783,1.1626935,1.4923105,1.7929986,2.0625362,2.2860804,2.4983096,2.6837225,2.840204,2.9920774,3.1298265,3.2510881,3.359122,3.4649668,3.5599465,3.6417723,3.7223597,3.7928994,3.8543427,3.922118,3.9773543,4.022013,4.069027,4.109772,4.147873,4.1782966,4.204322,4.2359123,4.2561665,4.2755823,4.292611,4.3091464,4.323948,4.3364854,4.344142,4.3539453,4.362829,4.3671055,4.371181,4.374314,4.3817363,4.3813276,4.38247,4.3826966,4.3836255,4.3809705,4.3820963,4.3775682,4.3757305
0.28447247,0.36662245,0.3877399,0.44442844,0.48571205,0.5478661,0.60078454,0.65481114,0.7153568,0.77245474,0.875545,0.93239427,1.3687882,1.7317274,2.0374322,2.3119462,2.493732,2.688703,2.8453593,2.979756,3.1105766,3.2302356,3.3324215,3.4203935,3.5141191,3.6027956,3.6886792,3.7570877,3.8329484,3.8928406,3.970161,4.0261717,4.080872,4.137032,4.1825604,4.2341075,4.2755,4.309343,4.3536077,4.3845296,4.4143977,4.4399953,4.4668913,4.4926643,4.508425,4.5257635,4.5404806,4.557298,4.5690436,4.5801163,4.5866246,4.599058,4.601609,4.6067634,4.6110435,4.6136265,4.615803,4.619153,4.6162534,4.6143026
3.584936,3.5393195,3.4865735,3.4747396,3.4302366,3.4197996,3.4057167,3.3985527,3.4179804,3.4087472,3.4186664,3.4388247,3.557739,3.681666,3.8159895,3.92346,4.02946,4.1018953,4.1832356,4.2352433,4.2818413,4.331073,4.3571362,4.39046,4.4244666,4.4515996,4.474394,4.496074,4.5204086,4.537779,4.555479,4.575523,4.592677,4.60092,4.620425,4.632533,4.6408434,4.656199,4.665048,4.6748037,4.6783237,4.6859846,4.6922226,4.696699,4.704143,4.7038364,4.7063913,4.7079797,4.7047086,4.7028594,4.7034044,4.699829,4.6949306,4.692262,4.685691,4.6835585,4.6741986,4.670522,4.66236,4.6556687
5.8359413,5.84892,5.8611097,5.8858724,5.905535,5.9127374,5.927227,5.939472,5.9514685,5.9480095,5.968277,5.9488597,5.952021,5.9322906,5.904318,5.871076,5.82309,5.779974,5.7537436,5.712058,5.6837244,5.6411743,5.592337,5.5542173,5.5206423,5.4775686,5.433798,5.3834147,5.3519573,5.3147554,5.280356,5.2523246,5.2150264,5.1753783,5.144493,5.107782,5.076233,5.050118,5.0162435,4.9873877,4.9512544,4.9198356,4.8924155,4.865767,4.8435855,4.811811,4.7860694,4.7610025,4.737125,4.7109756,4.689694,4.665449,4.6406007,4.6214085,4.5957074,4.5771255,4.5534086,4.536863,4.5173326,4.4970512
4.488779,4.437403,4.4342937,4.410456,4.3987236,4.3247466,4.3196664,4.313556,4.2828445,4.248853,4.247206,4.1893272,4.125212,4.1198,4.1304207,4.1084833,4.1029654,4.122387,4.115459,4.1173453,4.142451,4.1293483,4.1428723,4.1498475,4.1559043,4.1523833,4.15265,4.1624556,4.1659927,4.1748614,4.1698937,4.18343,4.1873693,4.192175,4.190714,4.194899,4.2065716,4.2084713,4.209243,4.2125535,4.2065606,4.2118607,4.210459,4.2111416,4.2166405,4.212611,4.213685,4.2086916,4.2066774,4.2071753,4.205962,4.203084,4.19905,4.197861,4.193941,4.1909866,4.188149,4.1852846,4.1835775,4.1790743
3.873589,3.8467965,3.8082447,3.8057475,3.7734165,3.760537,3.7533476,3.7540581,3.7540185,3.755594,3.7650352,3.7778006,3.855464,3.9489267,4.046647,4.119045,4.1935134,4.2481985,4.3104806,4.345027,4.3803544,4.415314,4.4299626,4.4561176,4.47966,4.4955473,4.5099545,4.5243087,4.536873,4.5484176,4.5596137,4.5697494,4.5802917,4.584082,4.5950646,4.5991244,4.599336,4.6074224,4.609711,4.6127505,4.6112633,4.6113863,4.610428,4.6087837,4.6101213,4.605066,4.60155,4.598141,4.591179,4.585178,4.58034,4.57476,4.565282,4.5582457,4.548756,4.5429173,4.5320606,4.526576,4.5162296,4.506636
5.742728,5.777117,5.836213,5.8749685,5.927209,5.9766884,6.0169873,6.069878,6.1130443,6.1490164,6.1936607,6.206863,6.371457,6.4562917,6.489559,6.4729357,6.428635,6.3697076,6.3183327,6.2574263,6.186175,6.107392,6.0391636,5.9525228,5.886468,5.8035064,5.7145567,5.6349936,5.5639753,5.490283,5.414715,5.3474755,5.274878,5.2100897,5.1449857,5.0779147,5.0193605,4.967946,4.908261,4.8579397,4.80394,4.7535977,4.7075624,4.66525,4.63007,4.588321,4.5523434,4.5192823,4.4903603,4.4593806,4.4319177,4.4062943,4.381163,4.363341,4.3377957,4.3216133,4.301208,4.2868934,4.2726793,4.2580466
0.5205934,0.52466583,0.50885725,0.5329275,0.5287664,0.5208683,0.5472088,0.55434203,0.5741463,0.5851805,0.6197541,0.6360493,0.81180954,1.0300393,1.2503469,1.4640436,1.6642642,1.8784986,2.067952,2.2354646,2.407433,2.568036,2.7208157,2.8589003,2.9957376,3.1193705,3.2270985,3.3371935,3.4440422,3.5343635,3.6267328,3.7149258,3.7857776,3.8565238,3.918798,3.9787152,4.0345883,4.0850644,4.132878,4.1762123,4.2096844,4.244336,4.274399,4.3055873,4.3357716,4.3540983,4.3751097,4.3937273,4.409559,4.4210277,4.435905,4.447929,4.45419,4.4635377,4.4670396,4.4713626,4.473608,4.4777226,4.478668,4.4785433
5.6831427,5.64525,5.588382,5.5484276,5.501488,5.463743,5.4221983,5.374855,5.3230195,5.274858,5.2563524,5.2063217,5.023546,4.9173145,4.858615,4.8389196,4.8147554,4.8103895,4.81054,4.811753,4.8183975,4.821166,4.809783,4.8109736,4.8110304,4.8028145,4.799051,4.787677,4.781778,4.775587,4.7712245,4.7630744,4.7578964,4.7458844,4.7380314,4.7300997,4.7171035,4.708648,4.696527,4.686848,4.6724706,4.6578517,4.6460557,4.6344476,4.6235194,4.6073956,4.592817,4.5808034,4.566945,4.5509067,4.5365114,4.524709,4.5066566,4.492074,4.476387,4.4627476,4.447282,4.432935,4.419386,4.4024673
5.6241617,5.646373,5.6603346,5.7056775,5.7237167,5.7305846,5.760087,5.7649593,5.7770348,5.7773743,5.79592,5.7768197,5.761627,5.7353735,5.6967144,5.654379,5.6066265,5.572443,5.546995,5.5101213,5.4923162,5.461988,5.425427,5.401455,5.3845434,5.353459,5.323406,5.289428,5.2760706,5.255566,5.235998,5.22748,5.2051005,5.1772275,5.160554,5.138611,5.1183376,5.1043487,5.080718,5.0634856,5.034748,5.0125537,4.992708,4.97335,4.9589925,4.930244,4.91047,4.8876333,4.8676295,4.8424506,4.8241496,4.8014894,4.776174,4.7568765,4.7303076,4.710502,4.6867743,4.6683364,4.6482925,4.625377
0.60628796,0.63373184,0.6238785,0.66393757,0.6704645,0.6901293,0.7283423,0.7572012,0.79083943,0.8298905,0.8848021,0.9221144,1.2081544,1.4911795,1.7553511,2.002005,2.2214608,2.4399376,2.6305842,2.79884,2.9620738,3.1161892,3.2564902,3.3845482,3.5089307,3.6192465,3.7159264,3.8139038,3.9000041,3.9765987,4.0534606,4.1231165,4.179215,4.234915,4.282317,4.3276954,4.3652015,4.399995,4.4339185,4.4609594,4.4830394,4.503643,4.522216,4.5391903,4.555893,4.564717,4.5752864,4.5836906,4.589296,4.593055,4.5972157,4.603043,4.601166,4.6016173,4.6005335,4.599823,4.5953746,4.59418,4.5894313,4.5843062
5.817075,5.7757053,5.7107263,5.67747,5.62961,5.5869217,5.547939,5.505414,5.4629483,5.411746,5.4031773,5.3552,5.1927047,5.094899,5.043924,5.0252714,5.00127,4.9969764,5.0061483,5.00084,5.008637,5.0082436,4.9829874,4.985461,4.9767904,4.964475,4.957192,4.9340286,4.925361,4.9122934,4.9046097,4.8941636,4.8835793,4.8664203,4.854548,4.841969,4.825449,4.814386,4.800558,4.7875404,4.7693434,4.7515383,4.738997,4.7245526,4.711991,4.6947484,4.678217,4.665831,4.6491275,4.632713,4.617958,4.6043553,4.584523,4.569492,4.552565,4.5386343,4.520188,4.506921,4.4908395,4.472774
4.746982,4.721133,4.679858,4.668539,4.6379004,4.6127353,4.596106,4.58347,4.563466,4.547642,4.5506215,4.5357876,4.509162,4.514467,4.536755,4.5565467,4.578963,4.5972743,4.627026,4.636432,4.6523066,4.663509,4.6582446,4.6691833,4.6748986,4.6741643,4.676375,4.6717486,4.6714725,4.670694,4.671137,4.6701317,4.6695986,4.663196,4.662599,4.657509,4.649894,4.6489058,4.642743,4.6381254,4.6285973,4.6208153,4.6135716,4.606576,4.6016164,4.591181,4.5821085,4.574231,4.563665,4.553545,4.544702,4.5362263,4.5230913,4.5128217,4.5009203,4.492158,4.479055,4.470947,4.4591503,4.446792
0.5677264,0.5341544,0.511132,0.5312915,0.49821568,0.50630426,0.5133252,0.48051524,0.46403813,0.47344613,0.45744753,0.39150548,0.3394153,0.33801627,0.38638425,0.46460938,0.58901095,0.7025237,0.84781504,0.96918416,1.1086421,1.2481034,1.3732386,1.5196302,1.6408181,1.7463987,1.8247316,1.9296854,2.0314076,2.0974886,2.1946115,2.2757542,2.3316782,2.3974712,2.4610527,2.5166404,2.569029,2.6060934,2.6606026,2.702447,2.737308,2.7784882,2.807166,2.8394642,2.8774672,2.9042315,2.9366193,2.9662194,2.994487,3.0051186,3.0340466,3.0644832,3.0800455,3.107326,3.1132884,3.1372142,3.1508613,3.166645,3.1728272,3.1936655
5.4645796,5.3978224,5.316705,5.239127,5.13546,5.0959177,5.0118656,4.927467,4.86558,4.7589407,4.702477,4.6760015,4.415644,4.2887716,4.224379,4.2449074,4.2304387,4.2641973,4.2911057,4.309699,4.3263683,4.361113,4.369354,4.3656087,4.3753724,4.392656,4.3959374,4.398774,4.4129257,4.4103813,4.423097,4.419084,4.42266,4.4250865,4.425377,4.4280095,4.425611,4.4255505,4.4239516,4.4264865,4.4194136,4.4123216,4.4076395,4.4057775,4.398605,4.388257,4.377696,4.3718524,4.36769,4.3512983,4.343641,4.3327904,4.3235197,4.3095737,4.29878,4.2846975,4.2748556,4.2586164,4.2515,4.2346635
5.8502045,5.8259587,5.795841,5.770337,5.7512856,5.726797,5.6947126,5.6723146,5.645726,5.6078024,5.5996366,5.5582542,5.43997,5.354346,5.304464,5.283788,5.250337,5.225691,5.221824,5.2073145,5.2043552,5.1886654,5.159633,5.147481,5.1316257,5.112763,5.094483,5.0643406,5.045863,5.025882,5.0095267,4.990224,4.9701834,4.944225,4.9268513,4.9026904,4.88133,4.8633647,4.8405557,4.819023,4.79406,4.7698793,4.749945,4.729782,4.711067,4.686802,4.6644454,4.6458154,4.624803,4.6033626,4.584266,4.563808,4.5423822,4.5241284,4.502764,4.485726,4.4640303,4.448562,4.429644,4.410732
3.9678605,3.9789286,3.9725652,4.0074434,4.010421,4.022902,4.051568,4.078652,4.0987277,4.1262293,4.1531973,4.1724086,4.314666,4.4417434,4.540643,4.60086,4.6533294,4.6965804,4.7396207,4.7543926,4.7806063,4.800846,4.8022738,4.813558,4.829689,4.831601,4.8307347,4.834259,4.8423996,4.845383,4.8515096,4.8599434,4.861638,4.858119,4.8632545,4.8612423,4.8567395,4.860103,4.8570476,4.855658,4.8472433,4.842086,4.8357773,4.829224,4.8269496,4.815104,4.8082814,4.7978587,4.7881856,4.7754683,4.766991,4.756192,4.7409754,4.7300234,4.7135615,4.7028265,4.6885858,4.6781907,4.664118,4.649223
5.4449453,5.403629,5.3408904,5.329858,5.2823806,5.262045,5.2381816,5.196534,5.191554,5.1553426,5.1394973,5.145559,5.0534735,5.012249,5.008918,4.98211,4.986293,4.970261,4.988599,4.9639025,4.9406114,4.9296627,4.905365,4.879271,4.8529,4.8329,4.802179,4.777946,4.756692,4.7294726,4.7041187,4.6793375,4.657139,4.6368,4.6169987,4.596663,4.5743732,4.557245,4.5377593,4.5207067,4.5031915,4.484951,4.4682846,4.452532,4.438857,4.4234333,4.410595,4.3999915,4.3804555,4.3703184,4.355621,4.3461027,4.332231,4.32204,4.310251,4.3011646,4.285195,4.27927,4.268591,4.2576056
5.5914903,5.5224295,5.432408,5.3337035,5.238175,5.1997967,5.114375,5.025819,4.9495044,4.8543463,4.7932897,4.7616043,4.4826865,4.364691,4.310665,4.3336287,4.3269196,4.368045,4.3889318,4.415616,4.4351826,4.470468,4.490046,4.4792213,4.4931746,4.5034046,4.500435,4.5081325,4.5139136,4.5096946,4.518132,4.505964,4.506085,4.5080132,4.5029197,4.503116,4.495581,4.490229,4.4846373,4.4825788,4.4764495,4.4649763,4.4550166,4.450795,4.43977,4.428135,4.4162073,4.4081793,4.4019423,4.3851714,4.3731203,4.3643827,4.352908,4.3387556,4.327463,4.3122497,4.30457,4.286686,4.2808948,4.2638655
6.000139,6.0033274,6.020096,6.0406694,6.0500793,6.080551,6.104249,6.1263275,6.1508636,6.162818,6.2034445,6.209491,6.3075433,6.3710775,6.405464,6.397327,6.361556,6.328813,6.2947364,6.246711,6.1868773,6.1250706,6.0536504,5.979347,5.914143,5.832511,5.746655,5.666916,5.5984097,5.5232134,5.447792,5.379429,5.3079476,5.244811,5.1755953,5.1117716,5.048461,4.994833,4.9369307,4.886955,4.8334613,4.7799172,4.735886,4.6910067,4.655633,4.6152644,4.5778394,4.547792,4.5173016,4.486254,4.4575615,4.434811,4.4063344,4.3885503,4.363554,4.3471627,4.3259945,4.3113837,4.2968307,4.280118
3.9287572,3.9710097,3.9728124,4.038175,4.0725713,4.115576,4.17865,4.2351627,4.297189,4.3435764,4.4025497,4.4321604,4.7075253,4.908543,5.0461473,5.1249356,5.176346,5.217074,5.2497835,5.2480135,5.2630105,5.2706347,5.2569323,5.245186,5.252214,5.2389975,5.220592,5.206162,5.2131166,5.201069,5.201411,5.211334,5.2031403,5.190301,5.190738,5.1882486,5.1824617,5.185297,5.180852,5.180129,5.166844,5.1638656,5.1582847,5.1534224,5.1528993,5.1406517,5.13898,5.1271205,5.1203094,5.108127,5.1036043,5.092831,5.078244,5.070834,5.053317,5.0445194,5.0317736,5.0203032,5.0079803,4.99325
0.4655106,0.47509503,0.45461726,0.47603035,0.47049093,0.49657536,0.5229664,0.54272556,0.58422995,0.6233072,0.6749737,0.7181051,1.0375717,1.3445389,1.6369634,1.898534,2.1217647,2.3305154,2.515879,2.6725762,2.8258972,2.9631996,3.0855503,3.1946366,3.3006039,3.3942342,3.474555,3.555098,3.6256206,3.6860409,3.7535763,3.8086708,3.8520575,3.8983846,3.9404051,3.9780202,4.0089216,4.0344973,4.066652,4.086988,4.1074095,4.125319,4.1420302,4.1579075,4.1719017,4.1802974,4.1917706,4.202077,4.207127,4.2120504,4.216682,4.2257175,4.2268586,4.23015,4.230793,4.2334294,4.2322984,4.235091,4.231449,4.2320876
5.874238,5.890105,5.9267683,5.958007,5.997196,6.031904,6.058606,6.10923,6.157396,6.177836,6.225402,6.2379255,6.4026523,6.4863997,6.5343285,6.5349784,6.502987,6.4563174,6.4339066,6.3784037,6.324774,6.2559233,6.17639,6.1046915,6.035018,5.9588103,5.875257,5.787924,5.7191124,5.6430235,5.5708475,5.5040298,5.4300413,5.3623214,5.2974944,5.226683,5.1664424,5.1134653,5.054749,5.000447,4.9441485,4.8899555,4.8445687,4.798383,4.760447,4.7176805,4.6777887,4.6449323,4.6105733,4.5784736,4.549288,4.5192795,4.4909673,4.4708796,4.4423814,4.4241962,4.397521,4.3837047,4.3632183,4.34563
5.8475027,5.8724613,5.9226513,5.9490356,5.9895697,6.0224686,6.0448093,6.074442,6.0986314,6.1144104,6.1365523,6.1317606,6.1935825,6.2071724,6.1954174,6.163883,6.110905,6.050207,6.0016866,5.9515295,5.8972936,5.8331075,5.7804565,5.7138515,5.665711,5.6034107,5.5357547,5.474571,5.420807,5.3669963,5.3096814,5.259146,5.2034545,5.150169,5.101653,5.046942,5.0010176,4.960085,4.9097896,4.867705,4.8213606,4.7782855,4.7385798,4.7022214,4.671177,4.6311893,4.597541,4.5659494,4.5380225,4.506821,4.4797964,4.452162,4.4265785,4.406133,4.3787737,4.359453,4.3364434,4.319146,4.3016367,4.2837825
0.4458959,0.45709205,0.4380617,0.4629538,0.45616412,0.4918859,0.5203016,0.5403762,0.5836513,0.6322894,0.68218637,0.728899,1.051415,1.3554955,1.6496181,1.9119209,2.1425912,2.3501158,2.5375166,2.699847,2.8537936,2.9942248,3.1184454,3.231698,3.3394673,3.4309947,3.5102022,3.591367,3.6579483,3.7156599,3.7796834,3.8303175,3.8687546,3.91033,3.9488907,3.981494,4.005765,4.025816,4.052756,4.0673747,4.0844984,4.0971494,4.109267,4.1202264,4.130573,4.13555,4.143804,4.1513133,4.1526814,4.154553,4.1561627,4.1640506,4.1627035,4.1643395,4.163016,4.164946,4.1618495,4.163551,4.158216,4.1587334
5.408684,5.3745213,5.3108473,5.318396,5.275544,5.2486596,5.2285857,5.200108,5.2015414,5.1695104,5.1579885,5.1644797,5.0846148,5.0360975,5.026834,4.98185,4.982771,4.954906,4.9783826,4.938794,4.909668,4.893906,4.860175,4.835806,4.8020477,4.785404,4.7538104,4.7278733,4.7076583,4.677908,4.6539702,4.6327558,4.610921,4.591219,4.57346,4.5547686,4.5345645,4.5196195,4.5029373,4.4870462,4.469721,4.4557414,4.440235,4.4252334,4.4124084,4.3997655,4.389356,4.3794236,4.358606,4.352233,4.3387623,4.328929,4.3156867,4.306821,4.295263,4.2876306,4.269585,4.266411,4.253684,4.2439423
