beta0,beta1,beta2,beta3,tau1,tau2
4.029047697890294,-2.211054220550111,-0.6527759580764679,-0.6836405451036869,3.922615993782013,0.15393626046504527
4.699539232501177,-1.2591234725429625,-0.5571793941121415,-1.4427982751767898,2.952331345797239,0.21965814728262784
9.368083493798004,-6.566585909283106,-9.99999999999954,4.4606161403822,19.999999999999996,9.802268316501042
3.215988442690086,-0.7413653564597313,-1.672864563793925e-05,-0.7735692715284247,11.175287827905843,0.6054928355873225
3.9358251269717717,-1.9186643614856569,-0.00243314998419213,1.3137883997322837,13.403449268613768,2.7380817522780427
5.229167555431939,-2.1044919188087894,-9.999999138116728,10.226699907186536,3.889158750524705,3.4546680416712743
3.7893195337735754,-2.3247436585846697,-0.00012571451346262994,-0.04923784570902655,3.8268590315668916,0.755341617554656
4.595978328594276,-1.597534865543001,6.125218091638718e-05,-0.611554323588294,8.723147456575045,1.0806837306162698
3.0273200798456266,-2.0662232239998244,5.7182065053855954e-05,2.849400601969002,1.864134954499569,0.306862323085483
4.024138845379236,-2.479339059505498,-0.4016590557100634,-0.9729407721096941,4.0695425886395595,0.016359390249438194
4.065175701698065,-2.4525986285006294,-9.999999995230073,9.025272181286436,2.246308797059381,1.9890112511040445
3.0147365596228686,-2.377613741139193,1.5552860216024337e-06,2.672447049259845,1.5532873107883953,0.2375590815497225
4.491410734846236,-1.4010649064695853,-0.00010234833323147138,-0.08430613530754093,2.2539930365016128,0.6237495419012105
3.9300895450833604,-2.125813296321238,-0.000518576971241024,1.8763714310538462,12.803218960508465,2.84169794069392
4.571892989620556,-1.6554225907217126,-9.99914929836117,10.44526770083101,2.8983247110817367,2.7425604046432777
4.300884392212438,-2.0090540070189133,-0.000728801839830715,-0.6403016614573996,8.69162193243247,1.3993073616537037
4.8895596041024545,-1.8293482564226957,-0.0001308675615276145,-1.2984214806761423,1.8715579911354032,4.551654368958465
4.823265123559488,-1.8420625407000522,-1.2438949337504213,0.7182784298360626,4.477926150313734,1.056335229252548
3.162585667582681,-1.153416829504026,2.9850900803820297e-06,-1.3798644128857558,4.048240787815944,0.2274876484773922
3.116487287668809,-0.5666515572044554,1.7835538392100875e-05,-1.3197807674872595,8.652517067838959,0.6601321323144822
4.57714104636574,-1.7172350192042605,-5.876231464035651e-05,-0.6260501529723692,7.233962160413525,1.342746742761702
4.894208919417859,-2.2732717655022765,3.825564100436491e-05,-0.720578422905718,10.414572125097463,0.501417412185776
4.689638520599534,-2.660850289225788,-0.00012542193929333855,0.7627914410917463,6.624401992879716,0.25183382139355587
3.0504171078559996,-2.5706928933850364,6.170861654283718e-05,3.2994982487638493,1.4620486196786922,0.2087601769947795
4.581204971312315,-3.0061568713557323,2.7086130826117983e-05,1.5207470061122368,4.943579068767044,0.26557081863876547
4.797199270847028,-1.8817710139795933,-9.999999980382432,10.14503035298357,3.583952364983561,3.3270837390487786
4.1842583013579375,-3.177209303124204,-1.2025618765377781,-2.5350336635561046,2.316961225191735,2.3168899921767836
3.0274050567183783,-2.6493340072909364,2.7321340018675506e-05,3.4478877630036,1.3921621215838276,0.2210395068387617
3.1267290176750886,-0.6892815980317172,-1.9141409152432392e-05,-0.4243252513067069,6.66815421222871,0.6806305348650878
4.7481088688292505,-1.8209383665601018,-0.00021881757322234492,-0.3800478852052825,9.322015431547314,0.24523582044827094
4.4943218455120775,-0.9638969510525341,-2.5961736339741273,-2.0105513171486407,2.5311642867392035,0.19025672988963058
4.574895032445061,-1.5490128844820028,4.736241182585117e-06,0.43132899385401025,3.034766268346601,0.42333754118823463
3.1759759486409855,-1.169909526125335,-1.7120177495424586e-05,-1.322339193951112,4.102752537624602,0.24493421597864817
5.2653163597524655,-2.152072787974468,-1.3880592764844895e-05,1.0265282171813297,4.346629686993673,0.9665095343132749
4.749965397556371,-1.5580085523631113,-0.875028551196414,0.25300392885165585,5.599477775909543,0.363769799638278
4.612055196543436,-2.3330390541065205,3.2095060432505785e-05,0.16855381708476094,5.912000775972256,0.6915612025470823
4.496583905612242,-2.296285558519645,3.7599696088999494e-05,-0.9558633911079337,4.792134825751305,1.1879356649753692
2.941564406088105,-1.9554134224855426,8.168961026843275e-05,1.9119688340386138,1.860393203088498,0.29118921808580694
4.486470934708235,-2.393910681901751,-3.2952359505251786e-05,-0.3451099443852767,4.7445596580640235,0.35836196889643035
5.001558727432687,-1.671196250048402,-0.12183708981241505,-0.5536745525066074,2.7745465702094996,0.3784405237861642
4.3733067317492775,-0.5241110111144477,-2.958324595632303,-3.5111190467057405,0.2628787800471605,2.1089384259780135
3.95266114852918,-2.4723510614471045,-9.999999999854463,8.37119088798547,2.0475299806252862,1.8656736669841674
2.9140314187067764,-0.9237187302483526,-1.8039389351004733e-05,0.5535249568445136,3.841719589983778,0.2820130361259681
4.688194490378905,-1.8431199570247332,-8.30824272360873e-05,-0.5451239148944005,7.927834489122982,1.10729544573796
3.8286929466181254,-2.45170618084434,-1.9198653873940907,0.5420034028375849,2.2541286437272126,0.589592817488133
4.590960170645741,-1.591032732412079,-0.00017194012966402895,-0.6655062236827779,8.51745341557097,1.1873892134505146
5.207863702681638,-2.3026104689867424,0.00012549577308902784,1.521497180521084,4.402709624500347,0.7312450869396653
4.599976774193538,-2.7660674511229395,-0.3832484383770567,2.09405079775803,19.999999997719545,3.270698793250954
4.089688937649555,-2.236408497704502,0.000119118792356708,-0.9016751335437513,5.428470287760501,0.24490697607766557
4.057277656204883,-2.244975608693712,-0.00011378341910152497,-0.6495884766676217,5.4106694426431705,0.20825817132198482
5.228286448765242,-2.2442997194980183,5.338471638742283e-05,1.2915995033578178,3.444570862501468,0.5415624808278672
3.2086557496707875,-0.7226529373117832,0.0001524676000158,-0.40361740315703776,11.539104062897538,0.8053324995373972
2.9747138319018496,-0.7475202214973252,5.920255783535769e-05,-0.10434334135066518,5.728821254296932,0.5725454450469583
7.69266213870257,-6.122066023642761,-9.999999955046528,5.397149659706974,15.932648365128967,6.157122273000231
3.3951367012882074,-1.7054779862786391,-3.2788123681587804e-05,1.1976267208936247,3.505664885405102,0.7783954238414883
3.302192612431014,-1.044088082699106,-0.00012131979526242492,-1.0144754589477725,5.343432330998603,0.19540074179296676
4.086021682572966,-2.0789786239471035,-1.5313935304863533,0.656283237006087,3.9231868492168074,0.2631989940950217
3.787416131549787,-2.3824731685928944,6.079786934426139e-05,-0.13215707858845768,3.6338716167779115,0.5797121732945011
3.8113081615266866,-2.9765208231472027,-1.5460647139871446e-05,2.0248023171630627,3.1739799741202255,0.23706629528426357
3.3298022808872947,-0.8417951564308559,0.00011008076501752245,-0.3888969177061808,16.739793863420477,0.8238320862262358
9.430260724934413,-6.623082925436683,-9.999999999998407,4.35723554511583,19.99999999999999,9.69033359232053
3.472795864866128,-1.1955952231328584,-0.00014025741969039964,-0.7749875449174809,4.564224927843869,0.17592652041744772
4.468547585689624,-1.7749036030822771,-2.0724650746943167,-2.0881912621008705,2.774214658002306,0.17349470577667161
4.771660195194551,-1.8966450763476894,0.0001528035300763098,-0.2430168799887111,9.373267011512976,0.3564955446710343
3.836816962024123,-2.539661950929386,-1.1325459733474308,0.4566858756531229,2.6784793380562166,0.4206105031786368
9.212916647331049,-6.4411217146265605,-9.99999999230493,4.781105917683551,19.999999998221664,9.967951545100144
3.2256592366749004,-1.7151449205467295,-4.741602700104224e-05,0.7529437434724893,3.1603860978533347,0.47939801922462894
4.5023985202819246,-2.2635852169305846,-0.0004537125390589961,-1.2221994062910722,4.29499077448763,1.7114235427367435
8.070512213850893,-6.087300702963809,-9.999999999416584,4.888791884574558,16.558453224003532,6.556539434730804
3.064549064191988,-1.6634174779690996,7.480672456109911e-05,2.285676988965756,2.069619367362281,0.23260711631059638
3.1691564509898287,-0.7422085094758515,5.547121586442212e-05,-0.7552617235920771,6.60311157329363,0.6781718739089538
8.080972330819652,-6.028400700177509,-9.999999988235174,4.583756913041637,16.720093507838527,6.481890729663482
4.599525760502121,-1.7185524477161007,-3.728562453908601e-05,-0.6073614834756803,7.767153838010366,1.3092972652198986
3.9088528387187744,-2.3805502921897412,2.327854976823069e-05,-0.22830721475956164,4.173951178290694,0.25035362463077215
3.9645767913475893,-2.0980973155475118,-0.0010639457178148052,1.689459662548948,15.390958600790823,2.7729392525286034
4.166347944385315,-1.7850488785891039,0.0001723653938354444,0.8185711977719289,8.381509403725172,0.697609312240851
4.664606421269831,-2.760709837542627,0.00017231042508346139,0.6568973326144895,6.2178328430009575,0.2418870583101247
3.843581434838994,-2.4992598904470986,-1.316798668773304,0.4231441372288766,2.4777086805235196,0.4146757752771541
4.136026244563208,-2.4608297835961195,-1.9547720697918032,-1.1066346165564602,2.2447288302451915,2.244807577962561
3.8272495906410993,-2.338186195725839,1.6686774381727358e-05,-0.6638859011712157,3.3517832994832655,1.8869323779345746
5.29746691465887,-2.029363340701936,-9.999998672113286,9.990221742156189,4.084870355761389,3.7132795369108065
4.834729882249681,-1.9223132341464904,0.00011463580466460879,-0.45976415735155934,10.502921401112296,0.5573090719818304
8.122466680300626,-6.052961707969177,-9.999999997324236,4.538455766995286,17.386463119269827,6.8882968273509855
6.679418210277879,-3.382010343478317,-9.999995992989717,8.600107321013516,9.276139970749316,6.560616893789266
3.335848701851924,-1.0106804595838912,2.3248514465364575e-05,-1.2554783474067506,5.829012455719201,0.20022400429126014
4.816018579155465,-2.296227173049201,-0.0001297647054997891,-0.5682543007203571,9.088001346013558,0.4076358608403773
4.584012186304025,-2.8118589600079633,-3.329260517227752e-05,0.7793192599558064,5.508738016892747,0.2957589887356439
3.8499778770261672,-2.3775056199531317,-1.3960398574237236e-05,-0.16625073961357448,4.077833720779238,0.8470391683884589
4.197541603657511,-2.170490692956661,-0.8011628895864817,-1.0546531768563217,3.9415799942895156,0.18529347230277632
3.742278009504584,-2.060697595345128,-0.002393277589579647,1.7295348193309477,14.122382206478354,3.2899997250124486
1.949577882385001,-0.9717470551067421,14.999999308079094,-9.802525072205839,8.22205556504401,5.202317075834434
4.470104477557083,-1.6640838191105065,-9.999999957838352,9.808731065754726,1.9994737409230443,1.8922211496976815
4.499879861993545,-2.2813471535490706,-1.866314397390742,-0.7879046166713549,2.2934403955119507,2.293748281783781
5.798365964780364,-2.510186060097193,-9.999998616994137,9.659772972922534,6.705063117926972,5.5214624523560065
4.917119673700856,-1.5679152864500792,-0.5910594840553853,-0.36336533370306767,2.3798325265670113,0.21249544450520785
4.572763417185681,-3.072039678782394,-2.3751544033462455e-06,1.6943703510456878,4.799257710639772,0.2883156059003571
7.836606522166576,-5.979622278614935,-9.999999999734861,4.8074324771460875,17.073221714388772,6.902279232478724
4.1397641703146695,-2.8639259260003507,-1.6999032371433178,-1.5112666064692166,2.1080487807094324,2.1080214917799838
3.243499723174308,-1.6836029154744565,-4.800653032091145e-05,0.8228418340175424,3.28931080419309,0.7613231646298486
5.2685116368508575,-2.031728366037767,0.0004197881920421793,1.2598623781320109,7.555421345524449,2.600006732343947
4.837227605790741,-1.4070555041102986,1.6633781963164923e-05,-1.0195745779545256,5.441727606499305,0.23033983032036903
4.517999951057336,-0.9454180436775911,3.226056696361288e-05,-2.0041985518386722,5.794500161374757,0.2408051657789548
4.102067491662573,-2.236368347306145,1.4712925184811985e-07,-0.938869395381832,5.400778595764536,0.12657295521254738
4.736494843202217,-1.8227948558533715,-9.999999999888077,9.980509144031585,2.8178993048451897,2.6285201691987226
4.709449757206385,-1.8153769857429127,-6.585186136390324e-05,-0.3083045189408123,8.595167744484037,0.2550651015863672
3.7818347423759677,-2.2381031529206568,-0.0025516360384148,1.8971434960151823,17.176051488240518,3.2038438360703028
8.084236674558028,-6.415905211890738,-9.999999976722156,5.029636687322503,17.508558287768796,6.635366305058456
3.8203787038502766,-2.441932149486256,-8.137629848146616e-05,0.17173488168864137,3.8696136646718036,0.2863492781116916
3.0128868952350265,-2.6517343909367472,0.00014092362588115262,4.092084353201344,1.4408888042377999,0.28031832066001977
6.052195562975784,-3.19241420407147,-0.7851818793837612,-0.987347645092006,19.99999999998958,0.378682745004941
3.002891095060133,-1.8473297452349,5.139166083215158e-05,2.2997800185641273,1.9893222290920898,0.3081508288272976
7.602980055035926,-6.019956182100092,-9.999999853414845,5.42694554796749,15.540999460893389,6.048744946566606
5.331247917562667,-2.4662885630271254,2.9144109050009844e-05,-1.1757663332185653,17.166306157672626,0.4569580215566561
3.003063292877601,-2.762053689117145,0.0002847176201374828,4.547731510508602,1.3696265627768018,0.2616129342376059
4.609066719281626,-3.020727047670074,3.583247377268457e-05,1.3634444622370436,5.361715387464798,0.338963049920499
5.806107977710276,-2.547374156907733,0.0013299052370022244,1.8356699673795362,15.782131093091003,3.4236177993082415
4.547261109463443,-1.6792402339080061,-4.822402616494988e-05,-0.6289180579114491,6.514313022438854,1.5100405546623046
4.502996974390219,-2.2838327141873043,1.6438575335285572,-3.925093283051055,2.6487579152017844,2.5217511709866103
5.15507349320515,-2.031472989512889,-9.999999999999472,9.777509810048663,2.711530522868895,2.4775195812047666
4.2304086834895465,-2.23323384329097,-1.3503153321236199,-0.9249030368515517,2.9397778649048134,0.17873202445385694
3.561048557373905,-0.9694284975057064,-0.3247903879709354,-0.6294838802905512,19.999999999985544,0.634622257685008
4.221231450072228,-3.222009505031328,-1.7197168485515075,-1.892070306984113,2.3702435831185875,2.3701090947281216
4.682480812778665,-1.6463344121365406,-9.999999999742016,9.549157312433195,2.074404190749728,1.9210276183362345
4.549687264413529,-1.6905953699912846,7.444605706986054e-05,-0.6725954925197867,6.700359398449885,1.4264164313270453
4.487019161194637,-1.2937389781938053,-2.008350051876366e-05,-0.5037727829091907,2.149844315217029,0.5353280661949508
