beta0,beta1,beta2,tau
4.961736609286688,-4.362164940702059,-6.033474399330814,1.0782887959839205
4.509716366998403,-4.059255997744204,-5.474982539080698,3.1502501126552866
3.5471389387091365,2.010241336963534,-0.00017020515394643393,12.469671188113244
4.29782762159075,-3.7634521509636434,-6.619570551779112,2.8709842961321597
4.68020317881307,-4.182142538059046,-6.13659257698194,3.1722274637788686
4.519064602948478,1.2487423779879472,-3.4580713541690914e-05,0.6745441972123823
4.673140186374466,-4.211788809493989,-5.388717411551835,1.0280568415042075
4.281835653649162,-3.6481640558010855,-5.840811244429457,2.082731279416824
4.695909895229624,0.9205421762732162,-2.685973251655525,0.9764385589399185
5.2439667613126035,-4.675097365479524,-4.876372117734064,1.5062897094422834
5.2910323387903935,-4.649516876461965,-5.945109064641947,1.977528121858801
5.140426432790938,-4.56270316414824,-3.9192157009848025,1.5416650191146224
4.403147863602529,1.270879084714765,-2.2877193837871963,0.904814280177102
5.427235110832349,-4.815710611972189,-6.001602960801201,1.2173260087651756
4.652035246350607,-4.156093194344497,-6.098124261729801,3.1920164952816625
4.691578592036638,-3.333153974920749,-6.078047505774029,1.0640649663422503
3.4991443095197208,1.5778391650689017,1.3826441643610327e-05,7.498702736952581
4.271030549106126,0.4200077901963175,-1.587792037879587,0.8083862685838699
4.936822247830967,-4.373700605652831,-5.663307442165535,1.1187561756211195
4.898216196681996,-4.266093223553502,-5.701651039492919,2.612365862895733
5.4438511842238775,-4.781620523112,-6.448283982504409,1.1736326469058915
1.0717406242343017,3.974906349599337,4.6634944654849875,19.99999999999978
4.664923418192322,0.685633679977949,-1.3372633384232226,1.248653161404988
3.5756130942235242,0.9790834423953447,1.5290782004705703,6.966164903104713
4.221081851149534,-3.5946974649353307,-5.754148795445027,2.27263107622433
4.862576787019729,-4.335825325720311,-5.528411926460913,1.0813001198078012
3.776875605773553,0.6277062952548538,7.122099803259445e-05,3.9015685407832157
3.9817891027586976,-3.361974328613967,-4.97315239343792,2.163895685567843
5.298386774604678,-4.6882540559697,-5.771825588609853,1.2646320093578174
4.689244288346563,-4.195793741492531,-5.639601825532611,0.9383467828326784
3.6270784732433032,0.9181055919217141,2.267934622755838,5.05982426601855
4.64278762219118,-4.144308450220848,-6.238817892175992,3.2742622924132165
4.0753979843856705,-3.4336674190981853,-5.634155503973055,2.1537381415990495
5.120530282046602,-4.282817757367637,-4.931868857940484,1.5303527607264162
4.598135437183345,-3.9131807536063623,-6.255537720694456,2.4542172973599032
4.55508789827034,-3.9019960101691753,-6.137065471845803,2.5814772302852074
1.9281560033172063,2.4802997706099825,2.3411252042930797,19.999999999999925
5.172256010315023,-4.578027235862929,-4.686981038907161,1.6016184678888115
4.44279681822596,1.2485304687584386,-2.2139559801209594,0.927671374112306
5.252957644082567,-1.4578225409319805,-6.243804108228277,0.9085942963570343
