beta0,beta1,beta2,beta3,lambd1,lambd2,rmse
3.140391148768163,-2.715510733458971,-3.033087390439995,-2.006092750950707,2.5884803429670296,2.58846799563236,0.08349106918726475
2.8898436040881768,-2.5161280786666587,-1.3568546776158161,-2.882907162124294,2.6823127432016634,2.6823584513733447,0.07347460905540494
3.06255951374874,-2.6458084791336955,-2.7737952409943274,-2.0140555151014943,2.5832869049958447,2.5833942364310456,0.0781499996432576
3.1209343831858196,-2.689183125795732,-2.663200190567005,-2.215503984541722,2.4508115791378975,2.450844171050079,0.07319563809725528
3.0695237546058998,-2.6751141094726605,-2.75553097142747,-1.90194232062975,2.5949606877422826,2.5952047620161403,0.07838391090157039
3.099336317843408,-2.683187669663897,-2.8085500936839543,-2.0136492246676982,2.5844813318931577,2.584581993393697,0.07713027000915507
3.09592238941359,-2.6878284323190456,-2.7518011984127253,-1.9883488572511525,2.5862435951589253,2.586283463232026,0.0770197871106484
4.284658631654502,-3.8236308019982075,-4.4531515551563885,-1.648264892550347,1.837281606925853,1.837211171191565,0.12686125590293693
3.132128359104637,-2.660530248123062,-2.8433790448798635,-2.073310814457918,2.5213886417938656,2.521378141370495,0.07273610316918687
3.073935697744941,-2.658134283681276,-2.7716454396241006,-1.979788797699389,2.587755616708023,2.5878905916076826,0.07539918955199729
3.0764250916418736,-2.6298994227636774,-2.7385848316436987,-2.0497710880160382,2.5055924627445583,2.5056158437695464,0.07355826754866354
3.609830595499496,-3.2312344190611166,-3.1750345034477006,-1.564985396702639,1.9280756149143499,1.928100829659257,0.06149135110644864
3.593145811740973,-3.236554564627954,-1.2304657314115055,-3.3250512940422325,2.2295282237304686,2.2294998063855034,0.04724782567737168
3.1441282229574723,-2.731007240610407,-2.93822741931599,-1.9929294300581804,2.616030694018785,2.6160474790294,0.07940412030317236
3.644473435933899,-3.277817236882538,-3.432860151819698,-1.2061544146269174,1.8804662888272796,1.8804064695327454,0.05951926424940133
3.065211665930251,-2.7064727678648364,8.33145538936727,-9.999999999999998,5.294534859183339,3.8439774909967084,0.050214988857861985
2.9599192188796883,-2.55408870023955,8.461089184711156,-9.999999999999998,5.535626764250795,3.721793532669381,0.06948493941894852
3.429812855924001,-3.121023473772683,6.944891652792245,-6.854772618051226,4.0054003906972815,2.321486720448674,0.020409888416945972
3.075123175898,-2.683535078269218,-2.4115682629253774,-2.2330330640224227,2.6222898201800877,2.622275416975371,0.07625779481110107
4.145977185390024,-3.6913450285733465,-2.419855199539482,-3.520868757714451,1.9433038553696322,1.9432409010737615,0.12005085161176725
4.092559080101832,-3.6085396421177043,-4.0202310418267375,-1.9331352665972115,1.7883683680487192,1.7883290432630152,0.14357985543209129
3.1133783796575405,-2.694514132752303,-2.747275879049088,-2.030123589908556,2.5806751787556976,2.580609689245222,0.07157870066781238
3.091226226698442,-2.676552926612391,-2.8355681476828813,-1.9761066619265635,2.6138998702178893,2.613934021478131,0.0762655685453182
3.254161149099448,-2.89481280559498,-2.9134054930339115,-1.5752779260738925,2.8222460459801986,2.8222133908445803,0.05331598498405565
3.0196599721891126,-2.6541672383977315,-2.0563972207245755,-2.3262085670506227,2.7234957018695454,2.723518063036486,0.06524358579389002
3.6311828485454507,-3.25925120785075,-3.116749349703703,-1.5547543970577622,1.9045160176832385,1.9045276825446817,0.05797269478083606
3.143831215527945,-2.666495427010457,-2.7849554507616707,-2.1857769446603363,2.487555708956723,2.487533336165078,0.07546753137061014
2.89129650000738,-2.5196320511544394,-2.2687681134215345,-1.956278652320442,2.698466620473767,2.698476225780355,0.0747476244403502
3.315183008617255,-2.938911846051134,-2.9821026097332273,-1.680104493918598,2.719822825885274,2.7199040444747027,0.05072712424053901
2.8232306014884045,-2.3857208402107575,8.610925512019953,-9.999999999999998,5.826695879861259,3.6449519427032855,0.07583562645470607
3.1176643558906694,-2.7260756917591418,-2.6530649845271994,-1.9777501507670407,2.6592755564284443,2.659216888607389,0.07129473006066356
2.9821965297738458,-2.6169870419362633,-0.7481065805442758,-3.598985393412476,2.6610167113505065,2.661036181084353,0.06807357821984475
4.005136033353888,-3.4789136366078113,-3.695301299065288,-2.482345492712656,1.8054296298694292,1.8054643719198775,0.1602794207823011
3.177329397673056,-2.701546192348296,-2.729584913900397,-2.2521577589780972,2.447608342986116,2.4476036685676594,0.07936363049149
3.244863296450408,-2.886286513884824,-2.755805373070262,-1.7379970251137529,2.760866860565882,2.7609513906760035,0.052984890350897706
3.121866057100019,-2.71295591075497,-2.9002855209677154,-1.971994132842097,2.638679097643555,2.638719151833053,0.07754779464520384
3.3244081711817057,-2.869720794600461,-0.820494744627364,-4.5651842988941445,2.57622806386568,2.5760906656819915,0.08804072186377686
3.704329423786258,-3.3519461600736915,-2.7802030948318355,-1.8273744331932402,2.02275373034493,2.022816106890365,0.04537870486038232
3.2431363073657176,-2.878204469274775,-2.779614952423894,-1.7424562033416737,2.762581094194578,2.76252820672807,0.055024158464194325
2.7774431937811146,-2.3802810803047336,8.085669874562397,-9.999999999999513,5.425634006214568,3.768495320884041,0.07244038609928292
4.091966557549397,-3.60530809355251,-4.595750267686687,-1.4062394237565436,1.7433879308014069,1.743509235443497,0.14935881405151988
3.0661467141798715,-2.6454214793631134,-2.7808366542596077,-2.003341709228578,2.5634820037254857,2.563451064294609,0.07810596182110448
3.087980544736191,-2.6660659581418886,-2.807223478817956,-2.015827415333215,2.5693574040513765,2.5694223325853827,0.07807610669103583
3.0605934423872556,-2.617524664779089,-2.8075624219783304,-1.9498731507383484,2.5536220153142466,2.553618972435536,0.07245929299173508
4.3419452638222875,-3.8881847902115783,-4.437568139896366,-1.644113816051888,1.866425834700564,1.8664710036169923,0.10885917763309846
3.5390995504463922,-3.082114024665172,-0.7888410925129086,-4.857711723177561,2.5788292441128813,2.57882378252298,0.08511818670849405
3.085977020244709,-2.6783417682329285,8.15864229239433,-9.999999999998282,5.264310839997561,3.6237158385226724,0.06658778639718356
2.948510794078811,-2.5986417659382615,-1.1961573279585391,-3.035954112249682,2.6243939303574657,2.6238641958252367,0.07525754981553949
3.332829918462568,-2.8781529482362465,-0.7312610875975709,-4.653825345394246,2.5590808059017305,2.559090193849591,0.08725315111070726
3.08302625450922,-2.664279814008213,-2.775714476447944,-1.9830536122258382,2.5770188374146588,2.5770565393050675,0.07872012513959595
3.1472172914058487,-2.734638599163896,-2.9176181626960003,-2.002020170413379,2.596744841842741,2.596815855614352,0.07914373449918939
3.1465930176752273,-2.7200846730800374,-3.060802483809494,-1.9969324275314024,2.577782801010348,2.577648002657254,0.08512974204810204
3.0740181524397796,-2.659356522329232,-2.832699473513598,-1.8762995257253985,2.5859279960976127,2.586009236866988,0.07730314415423976
2.8985439501089303,-2.5599438319891905,-0.8991810775927599,-3.227595369228799,2.6020814021837344,2.60202706246047,0.07208756888249421
2.8461803360950846,-2.4995483245626926,-1.4655060932643655,-2.6790443232163934,2.7067373912914587,2.7066609806800286,0.07172371351468375
3.2362650304619263,-2.8700697657026506,-2.801354522800205,-1.7295658376758332,2.7657724850541316,2.7657649105212774,0.05862936910382899
3.1352815536464065,-2.7400716652872172,-2.561191910623519,-2.1260715509399954,2.7044719755473206,2.7043375481852876,0.06843800340821289
3.057295494244821,-2.6418643620183375,-2.818512301824089,-1.873433807996969,2.5704910720201335,2.5705369033694527,0.07849644678640176
3.4959270698028257,-3.198008314705417,-1.2344262098851893,-2.6998994700340875,2.4037267092770658,2.4035345826647094,0.03183243572961295
3.0737550054483918,-2.6574752608786314,-2.6429853421859097,-2.1328807923137854,2.5167566240836217,2.5167601598410134,0.0682117681341493
2.8966251881299745,-2.5627926880622773,-1.0207984164983903,-3.1026942365672814,2.6310063943468727,2.6310147078001473,0.07018063521877854
3.065298065244895,-2.7154678859290766,8.548491794189504,-9.999999999999998,5.425077238678792,3.9181185611810316,0.04590361216031351
2.975104649195549,-2.5703369627837938,8.461774116129659,-9.999999999999998,5.563684881917166,3.7393003197833585,0.06810392681917636
4.038157186318261,-3.5559474158993742,-3.7525753400903836,-2.1746441136956256,1.8594776705632472,1.8595363378533258,0.12525797330445596
3.0751143041585323,-2.6305368859059852,-2.8219320876194907,-1.9411568517008597,2.5595126092491176,2.5594322877891997,0.07525220990765279
3.291764420897978,-2.9782257337219034,8.075841371928913,-9.999999999999849,4.1808080824323195,3.324179357797158,0.03488569584810319
3.0541765099934532,-2.6486106772200864,-2.8192023603845002,-1.8222506236406386,2.5930238491559026,2.5929871945194822,0.07860707833990208
3.109220357693346,-2.715784211774215,-2.668262148842591,-1.9751572573568008,2.662942137953111,2.6630095854611926,0.07191814114141117
3.1027950251320977,-2.751929876888087,7.963635302786672,-9.999999999999998,4.960930362578439,3.743916627179428,0.045578761444757476
4.042831319176301,-3.5325385990336855,-1.457896486788179,-4.709571495471185,1.8739731214903885,1.8738592018827074,0.14143207056822843
3.4845356740323408,-3.170749725886494,-1.0196985612756384,-3.14394070603924,2.3991257893975697,2.399066163963643,0.03767151081892691
3.023304434991507,-2.636210099219883,7.917526098933854,-9.999999998890022,5.427491711477608,3.8344849726418,0.07170356830708062
2.9432457618643446,-2.5902266906111286,-2.082582308954985,-2.193919400867442,2.5867041659209646,2.5866865422614516,0.0726028434336487
3.0705542716503342,-2.7191389384584292,8.317196243641627,-9.999999999999998,5.271373610705478,3.835014240238125,0.04976726785277384
3.118947564674986,-2.7015410473809705,-2.7565683545140915,-2.0188619152376868,2.5974962469731486,2.5975505737754117,0.07100074088665481
3.112616209643665,-3.0458604349031324,2.9064094221497765,-9.999999999999998,0.8257893229812849,1.819210848273046,0.03581775462943917
4.0658505977973,-3.547539420053676,-3.697457219224388,-2.5337225189084815,1.8309401274085266,1.8309610520045798,0.1521965990951072
3.0713180712746886,-2.6580170197087982,-2.74999421350424,-2.014135496156802,2.5902057860764685,2.59019267386418,0.07567106770705825
3.7833213135033557,-3.3262240029556414,-3.745248587106988,-1.6076821725397545,1.6499092359623484,1.6500113683893034,0.13029431713829384
3.5579529451310297,-3.117092816555451,-3.32931544104713,-1.6155066451247222,1.638066348285259,1.6381391592576289,0.11478480678602594
3.139988406736904,-2.751531380025261,-1.302428625256513,-3.5403900190377144,2.6518010638672815,2.6520594835987206,0.09404130536474806
3.027166882927542,-2.6221583085051368,8.267728225227563,-9.99999999999998,5.432273864992454,3.70581145497881,0.06847286808655777
4.244537295453009,-3.806165044249059,-4.930560913159287,-0.942901875613807,1.830285425015886,1.8302954159579692,0.11193512266661196
3.231385665809848,-2.871424744056735,-2.7479092760157804,-1.7482614740749,2.764611740300212,2.764587958724978,0.055161201276497894
3.290149578002029,-2.917378200076441,-2.7776825889494887,-1.92374920163085,2.668120466725656,2.6681314592208474,0.058006367917712784
3.153283856877762,-2.6804353598860966,-2.7482362884327367,-2.215731921243695,2.467129292491284,2.467132694256541,0.0754193302013662
2.798711835758416,-2.3564304056442107,8.611288716262735,-9.999999999999998,5.8192551519224,3.61853402157045,0.07843093115241608
3.0901776649191977,-2.7481730852866306,7.821195981192377,-9.999999999983835,4.9274040972699025,3.8040728811390174,0.04604963810957259
2.964037588251997,-2.5250595517038645,8.215021406985791,-9.999999999999075,5.533705112959594,3.581256678059595,0.07585601779662954
3.0320091149305766,-2.6477809972578177,8.072814935240258,-9.999999999965945,5.58027186132984,3.9093328404636853,0.07164432647097703
3.8616418440730156,-3.349037858208779,-3.535355606637563,-2.365464053583013,1.7919829539669654,1.7920647385468844,0.1536808924476598
3.0705429638861954,-2.6594740851761105,-2.7170185848853303,-2.0312723051358907,2.583039133157266,2.58305319503296,0.06550360095919759
2.711314255724589,-2.296781085041284,8.35623755789271,-9.999999999999025,5.539739396440702,3.7480745074709785,0.07165433496431638
3.268624033502944,-2.897216460608043,-2.845255791252301,-1.762346770190865,2.716232228098318,2.7162453920931235,0.05945980951637929
4.126715830780937,-3.633349365513822,-4.635716564110572,-1.4577498270752192,1.7451559074286598,1.7451139440477115,0.15330250944354173
2.873949784938852,-2.4782858322423147,8.168308797847457,-9.999999999972806,5.568543067774274,3.844612938520784,0.07345046966219924
3.158368439685841,-2.7421133991706697,-2.957285503845799,-2.0032837832629973,2.576192919490933,2.5761974902621945,0.08185186735321834
2.895290013757903,-2.4548197927910453,8.406809396391925,-9.999999999999998,5.680499642605273,3.612588374613888,0.07584980322450145
3.1465930176752273,-2.7200846730800374,-3.060802483809494,-1.9969324275314024,2.577782801010348,2.577648002657254,0.08512974204810204
4.153345048406003,-3.667512012744695,-4.086515273827906,-1.9535471389414347,1.7961505592955989,1.79626691016998,0.14283103934334176
3.8796450861738663,-3.386900851696256,-0.9445500342999882,-4.902452723132662,1.8825463258696509,1.8825413171791623,0.1302523534300731
3.0171685743762136,-2.6011638920823867,8.164088761876629,-9.999999999999961,5.331790778467117,3.6135486555133656,0.06848769051167485
2.8025528430144138,-2.3745893161448577,8.690152514921527,-9.999999999999998,5.872859229765108,3.6856349188033373,0.07631421780426788
3.0531528057406256,-2.703334264074491,8.646098075600316,-9.999999999999986,5.458080122344,3.8926539544959553,0.043826555148377085
3.0410644291080997,-2.6418784124356316,-2.397787658605443,-2.1607868963990815,2.6678636970184257,2.6678138521016797,0.08420289201109307
3.1271830764687056,-2.705411992964118,-2.981784247266294,-2.005834151399877,2.579779522525392,2.5798742670114247,0.0829914771284024
2.9478876172748367,-2.5533159008347455,8.39193038642587,-9.999999999992287,5.577328801781863,3.792863732728144,0.07323771091085891
2.8415802106292136,-2.410669961080443,8.61066393202394,-9.999999999999998,5.823990127204978,3.6534661467554543,0.07734679848216044
3.1343259927935825,-2.6872393476941565,-3.038358410772215,-2.0631028204540653,2.5960142726653257,2.5959986696932464,0.07999861363932013
3.23795615312613,-2.88703150448,7.433489040959333,-9.99999999999977,4.735204878016466,3.71670805763201,0.051070685504003614
2.7369762133876967,-2.270224299207611,10.354052199489947,-9.999999999999998,5.39826422607738,2.965688216842321,0.09014369332676457
3.3248979140777823,-2.873645197118387,-0.9139115383844247,-4.44959994829528,2.599491651715712,2.5995565273143177,0.08655651177247713
3.06934801793823,-2.67316381844636,-2.7932701365099923,-1.876142605179702,2.5790904609740393,2.5791371768050513,0.07836101302323437
3.137561311578016,-2.747283498494023,-2.6574313550140585,-1.9791807121482687,2.6544410010394386,2.654476513514493,0.07295777892254805
3.0713041477375063,-2.650122295913269,-2.7929613537124505,-2.0017613743656835,2.5640353275356276,2.5640246023887965,0.07758062097390506
