beta0,beta1,beta2,lambd,rmse
2.2753370878084183,-2.2324335575698058,-2.3368512854826213,2.220975345463239,0.029936314547001158
7.53957329721997,-3.5772529692914175,7.41570493217727e-05,1.15115226854548,0.07454196231644959
6.966888952587977,-1.908123086137876,-0.00013446193354166322,1.5004122938171502,0.05895160609689436
7.172816273132304,-2.1114372399304795,-2.3682346691784325e-06,0.727155532688632,0.06583626438069405
6.315261780841768,-1.2817732626414011,-6.4830598067511165e-06,1.9067625094191107,0.0699138346346775
3.1531125852853106,-2.9365145131518777,4.447287564029111e-05,3.6777818230275354,0.06936060191025252
5.3437522647562306,-0.41871859727757965,-0.5156364079332781,2.9263896919674175,0.06042770057828116
2.5107149311453414,-2.1635842133509327,3.9874714904254344e-05,4.903889149087475,0.05241585558340113
7.146058812514948,-2.137619344595079,5.857355727434887e-05,0.8570023933929825,0.0684664079577476
7.477770619085278,-3.43591055094248,1.9856530738421372e-05,1.2058064898229586,0.07504330230591665
3.087385766802807,-2.766508712828119,-6.428062787724537e-06,5.927793040173248,0.054223918333212794
3.3129362065486205,-2.897522097296068,-4.9616790217661e-05,5.036438857687434,0.03837747860887344
5.251431048042973,-0.364763474396406,-0.4727238287575063,2.771810371797222,0.04543859754116836
8.031736329389886,-3.2375215391705936,-7.568104550653446e-06,1.032296036571912,0.0839994941173188
6.981780689120229,-1.8853532529148644,1.8316312113345953e-05,1.2855407826949832,0.07049553421004524
6.2575613289171965,-1.0030044937865528,1.2830524494415453e-05,2.438451891518999,0.06827412080354897
2.6132305631339148,-2.2987798662495376,0.0002631575347600725,5.846718542932486,0.05700714826971511
5.097095774303949,-0.4639717674417748,-2.218045914902099,2.1556524429542794,0.05179459336751674
2.2796118959117435,-2.2347899153281445,-2.42313066545113,1.4122936628648306,0.03198797385039911
