1M,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,20Y,30Y
0.054633737,0.09797573,0.13546991,0.20800567,0.2999488,0.36851966,0.66809165,1.0683908,1.5886288,2.2690158,2.671133
4.386143,4.6282673,4.7484956,4.6925745,4.492646,4.4928308,4.598314,4.6718616,4.8130975,5.078576,4.9995017
5.0047326,4.9738154,4.9364443,4.821373,4.5677347,4.5370007,4.6107926,4.6698647,4.7811294,5.0052147,4.9173307
1.9683825,1.8747644,1.9243431,2.1581886,2.535937,2.840085,3.2592397,3.5258934,3.921604,4.6148605,4.6118307
4.92537,5.0220003,5.0091543,4.912921,4.6460714,4.586705,4.574244,4.5942254,4.6856112,4.920622,4.832293
-0.05579853,0.02751112,0.49266255,0.92320013,1.1222847,1.3658268,1.9761114,2.4060302,3.045639,3.7759724,3.5263095
0.047076583,0.09951961,0.15290117,0.2076205,0.28130186,0.40009677,0.83440423,1.3261895,1.9545863,2.7215037,3.1108823
3.894703,3.85218,3.904879,3.9005597,3.7760124,3.8069403,4.0201554,4.171061,4.3572874,4.6742277,4.6201935
2.4016316,2.2377396,2.1765816,2.1478279,2.1551616,2.4227855,3.0411243,3.4277453,3.9265647,4.6204495,4.6279078
0.07040846,0.0929842,0.5336764,0.9402666,1.1502522,1.4066108,2.0458329,2.473799,3.1234953,3.8816097,3.6347291
0.051316857,0.087017655,0.11304319,0.14823627,0.23397744,0.37356186,0.8412442,1.3526516,2.0075493,2.779721,3.125368
3.3613057,3.8563397,4.1005726,4.107091,4.040718,4.132416,4.33229,4.4480343,4.6209183,4.9283886,4.8524747
0.20945597,0.6734651,1.196157,1.4292485,1.6471095,1.9146197,2.691323,3.0968878,3.657893,4.3093486,4.139918
3.2478747,3.7757316,4.070187,4.1106777,4.0511937,4.1346807,4.3313227,4.4521365,4.630718,4.9380627,4.858658
0.054649353,0.09542513,0.1398617,0.22357976,0.32714832,0.40473866,0.7176899,1.1248,1.6489578,2.3320637,2.7208729
0.243536,0.29011798,0.40908408,0.52395463,0.6453967,0.75656116,1.032568,1.297833,1.4986925,1.8521693,2.2449393
0.19369996,0.2340033,0.36819172,0.52569723,0.70457625,0.8436657,1.1590403,1.4673194,1.7225739,2.1510725,2.555942
1.9205452,1.8709613,1.9246392,2.116053,2.4460506,2.7356265,3.1659563,3.442154,3.8470778,4.55045,4.55616
0.060664177,0.06725037,0.27539492,0.5479455,0.838568,1.094485,1.6068631,2.0502357,2.6655388,3.333117,3.059924
0.2915696,0.30889332,0.4645486,0.65147495,0.8704394,1.0455778,1.3899115,1.6918252,1.8986477,2.2932386,2.6872551
0.2879939,0.30902374,0.3996941,0.54728377,0.8384334,1.0651271,1.4517611,1.7764599,1.9914869,2.3905027,2.7971075
0.2647673,0.3296969,0.44599485,0.54904556,0.69166017,0.8299048,1.1335715,1.4008018,1.5782828,1.905144,2.3024335
0.27486563,0.30686808,0.4552312,0.62861776,0.8357787,1.0036515,1.3444825,1.6493491,1.8676459,2.2712417,2.674884
0.08459401,0.106217265,0.13896906,0.1954763,0.2543769,0.32807887,0.6717777,1.1117249,1.6979206,2.438181,2.8322601
0.007309079,0.04424119,0.28887403,0.59403217,0.8231056,1.0240635,1.4730277,1.9306417,2.5824428,3.3089366,3.0548682
0.10966194,0.11143935,0.1347816,0.20002842,0.29479253,0.40116298,0.789629,1.256418,1.8613207,2.6249073,3.0167422
3.1120868,3.704085,4.0465617,4.13869,4.1206546,4.2033405,4.3566484,4.4611845,4.6424813,4.993871,4.9368186
3.3019066,3.7535791,4.026733,4.044517,3.9447784,4.012584,4.2344275,4.375996,4.571367,4.8825803,4.807614
0.08399367,0.11110115,0.14112186,0.19742155,0.25602674,0.32086134,0.6480591,1.0816864,1.6687902,2.4129992,2.8025842
1.7927283,1.9012315,2.076019,2.266142,2.505042,2.7666228,3.238698,3.54404,3.939863,4.5382447,4.491874
0.08682358,0.110963345,0.13984728,0.20021093,0.27793145,0.35674608,0.69000924,1.1120224,1.6636797,2.3631167,2.7376654
1.7227058,1.7607143,1.9656868,2.253015,2.5645108,2.8314815,3.29948,3.6075165,4.031211,4.666645,4.6070957
0.21780312,0.2300086,0.3652085,0.5386392,0.742555,0.89736843,1.2218394,1.5305136,1.7724715,2.196659,2.6066236
5.245522,5.210059,5.1582437,5.1082497,4.9289017,4.8824058,4.8160877,4.797493,4.827151,4.9938416,4.8848686
0.056705713,0.09472871,0.12076402,0.15793669,0.24552524,0.38242924,0.8442669,1.353276,2.00838,2.7827163,3.1229331
0.025811195,0.06805098,0.47434115,0.8273532,0.9930583,1.2616324,1.9312487,2.4086094,3.103833,3.8836334,3.6224575
0.058189273,0.090324044,0.1269511,0.18399417,0.29323637,0.44002998,0.90486693,1.4084827,2.0412617,2.7982917,3.1406145
0.14192748,0.117090344,0.1339736,0.1994282,0.26085746,0.31980228,0.62197363,1.0342767,1.5852809,2.309262,2.7259843
0.12848818,0.7823049,1.2757626,1.3499123,1.5799026,1.9382272,2.8352964,3.3362365,3.9791238,4.6261253,4.301227
0.04058802,0.09384203,0.1343764,0.2013079,0.32732224,0.47009408,0.9192711,1.4178919,2.0461946,2.8108501,3.1677585
1.2944621,1.3448822,1.4866481,1.5575523,1.6160674,1.8298817,2.489173,2.9103892,3.4960728,4.312847,4.3143516
0.010541797,0.045936704,0.07616198,0.114980936,0.23319745,0.41075683,0.9269589,1.4510132,2.0919921,2.8254728,3.1409826
4.7008877,4.793298,4.9085684,4.991588,4.996703,5.0509424,5.0821476,5.093524,5.1475363,5.306337,5.199087
4.236065,4.2659717,4.3101025,4.3215117,4.29132,4.3404894,4.430668,4.508029,4.6363792,4.9323874,4.860534
0.24174583,0.3631029,0.5153501,0.65739274,0.8210274,0.9550388,1.2699709,1.5663832,1.8073927,2.2100322,2.5587187
0.26743364,0.33958888,0.4954983,0.6797348,0.88111556,1.0129856,1.2944622,1.568272,1.7780156,2.1666284,2.5000548
0.2510258,0.32020366,0.4699334,0.6466553,0.8432803,0.9740095,1.256241,1.5314925,1.7472026,2.1335912,2.458988
0.13576579,0.31860173,0.8467656,1.1713506,1.3704863,1.6669513,2.5831423,3.0991578,3.8276618,4.570633,4.2485743
0.24879253,0.35007012,0.47508872,0.6014383,0.7763866,0.90762377,1.1866115,1.4454545,1.6255076,1.9615581,2.318017
2.1963067,2.1602228,2.144661,2.0654922,1.996228,2.2125576,2.8064086,3.2088156,3.7368526,4.489069,4.499369
4.9959083,5.1489573,5.1618967,5.0980024,4.9096074,4.873087,4.826927,4.796397,4.814726,4.9746284,4.8849826
4.8342752,5.072636,5.077668,4.98654,4.74668,4.702598,4.6654205,4.6369734,4.665653,4.83136,4.732071
0.45108378,0.51582444,0.6747546,0.86830944,1.2373307,1.5433141,2.0388896,2.3488455,2.520119,2.869402,3.115054
0.08851695,0.09953749,0.12674022,0.1962676,0.28526032,0.3677429,0.703691,1.1313665,1.6905395,2.404767,2.7865114
0.03932488,0.078116655,0.12390411,0.19483435,0.27278113,0.3385887,0.6358838,1.0254093,1.5248537,2.1713603,2.5647259
0.1224941,0.109455705,0.13110626,0.19976199,0.27530372,0.3546524,0.70117104,1.1480777,1.7449392,2.5087066,2.9049468
0.07794678,0.100528836,0.13361812,0.19324231,0.29779327,0.4367758,0.8928994,1.3986212,2.0436983,2.8233318,3.1745636
4.511438,4.7135477,4.8833165,4.999053,5.0690956,5.155116,5.183728,5.189269,5.2356052,5.3819175,5.255537
0.20075917,0.3355689,0.50720346,0.67313766,0.8598045,0.99824035,1.3112773,1.6064987,1.8429271,2.2418277,2.5769083
0.24666476,0.31520426,0.43792522,0.57133234,0.74375606,0.87097394,1.139492,1.3921764,1.5606507,1.8928831,2.2790282
0.043121457,0.09662795,0.12984908,0.18190217,0.25215197,0.32014298,0.63581276,1.0476756,1.5936978,2.2797084,2.6490953
0.24569178,0.26419747,0.380795,0.53591406,0.73054636,0.8783852,1.1924608,1.4950634,1.7325807,2.1543674,2.5742426
0.008144498,0.023007274,0.046779156,0.10950768,0.24889123,0.40425372,0.8615618,1.3565172,1.9769155,2.7053378,3.0114818
0.052394032,0.13965082,0.749138,1.0963607,1.249288,1.5249035,2.3623147,2.9065404,3.6688163,4.434818,4.1595206
3.8149662,4.090977,4.2470746,4.238106,4.1508703,4.213129,4.3843565,4.491161,4.644112,4.917521,4.832492
4.7004876,4.972163,5.058508,5.023997,4.952213,5.02654,5.095607,5.100052,5.154545,5.312975,5.2120657
0.13209486,0.11471248,0.1289289,0.1957879,0.27684307,0.35077024,0.6719574,1.0956538,1.6548003,2.385456,2.7974129
3.6284742,3.3322525,3.3160152,3.2918239,3.0549693,3.0691695,3.4150848,3.6927233,4.0114784,4.4548883,4.4136567
3.8531237,4.048568,4.1832204,4.1723266,4.046424,4.0619183,4.2007833,4.3066483,4.4603286,4.758629,4.6932545
3.9237895,3.9604852,3.999623,3.9256883,3.7531617,3.7856035,4.0114784,4.163645,4.358749,4.6876163,4.638509
0.06356263,0.09041369,0.1339016,0.21293175,0.3773507,0.587942,1.1336299,1.6768165,2.3225844,3.080465,3.396305
1.7375025,1.7393968,1.8789223,2.0698915,2.2847838,2.5219285,3.014002,3.342502,3.7828636,4.4505587,4.414809
0.2947061,0.43932116,0.6225548,0.7851478,1.0480976,1.2850312,1.7337158,2.070132,2.2931077,2.681615,3.0122929
0.18684006,0.30022883,0.4884311,0.6819829,0.88428676,1.0254557,1.3341804,1.6270434,1.8551453,2.2554212,2.5990195
5.214187,5.1868415,5.127347,5.0536685,4.830825,4.762335,4.680167,4.6602073,4.700478,4.897955,4.786109
5.0951395,5.0981765,5.0610085,4.979958,4.745101,4.6919436,4.6706243,4.6857624,4.765026,4.985393,4.896667
0.055474877,0.10265386,0.14237463,0.19480932,0.25800037,0.34833705,0.736197,1.212752,1.8491937,2.6349306,3.023652
0.23321581,0.30382717,0.44740164,0.58125436,0.72681904,0.85207117,1.137263,1.399819,1.578817,1.917396,2.3161645
0.08964205,0.10541928,0.13348746,0.1947869,0.27098227,0.3517456,0.6929357,1.1239688,1.6895655,2.4060414,2.7872415
0.24984956,0.33262992,0.48085725,0.655154,0.8457439,0.9680635,1.2429804,1.5196638,1.7447656,2.145472,2.4793081
0.06889272,0.09992385,0.1388917,0.20755017,0.26118898,0.3051964,0.59422255,1.009805,1.5787809,2.323959,2.7558706
0.24962544,0.34141493,0.49095094,0.658043,0.8437309,0.97031116,1.2562673,1.5375866,1.7654305,2.1645143,2.4979978
0.06102276,0.09666455,0.13139403,0.1869129,0.32511914,0.5123588,1.0369438,1.5672287,2.2083445,2.9607394,3.285528
0.19463468,0.295269,0.43947482,0.59620976,0.7702843,0.8805033,1.1372058,1.3997868,1.610654,1.9812119,2.3163311
0.15825939,0.11713636,0.12924361,0.20497453,0.2918619,0.3697332,0.69577,1.1227609,1.6862168,2.4238968,2.8244312
0.22182441,0.3326578,0.4924898,0.66693735,0.8632916,0.99201596,1.2756778,1.5539049,1.7727783,2.163871,2.5016387
3.6348157,3.9769094,4.149354,4.107497,3.9658816,4.017266,4.22167,4.349347,4.5257597,4.821485,4.7432384
1.9346607,1.8828297,1.9577061,2.1748512,2.5168087,2.8227603,3.2807248,3.5683188,3.9867413,4.6754074,4.6612105
1.7300799,1.8764203,2.030079,2.1876109,2.452908,2.7255843,3.1831174,3.4854753,3.902347,4.5674653,4.5332375
0.17654324,0.25487792,0.44380963,0.6265929,0.79694474,0.94036806,1.271895,1.5774114,1.8136035,2.2164173,2.5997381
0.26523197,0.3365903,0.5060867,0.6814718,0.87271464,1.0280167,1.3554668,1.6478432,1.8494596,2.2350724,2.637689
3.164505,3.137126,3.090415,2.8667898,2.5404212,2.5842752,2.9928997,3.3203945,3.723272,4.305627,4.274013
1.7358402,1.8558438,1.978226,2.1191707,2.3916576,2.6702418,3.1319337,3.430293,3.8345473,4.4879756,4.4548798
0.13272429,0.301064,0.83889806,1.1367096,1.3061213,1.5987338,2.480555,3.0110993,3.7465086,4.492578,4.181458
0.69386566,0.9280975,1.2891017,1.4324248,1.553864,1.7759017,2.4521592,2.8629055,3.4716775,4.3021283,4.3232155
0.15146196,0.2987002,0.4679476,0.6188338,0.79077685,0.9200485,1.2177297,1.4997178,1.7162721,2.0867066,2.446265
0.06313956,0.10051465,0.14812016,0.20224833,0.2730391,0.3939637,0.8376788,1.3386555,1.9816102,2.7642965,3.1530142
1.8034585,1.858967,1.9869282,2.1866443,2.4946773,2.7767541,3.2253823,3.5230155,3.9362226,4.598959,4.553002
0.11041868,0.23276055,0.41804814,0.6099683,0.8026495,0.91937566,1.1870497,1.459204,1.6768706,2.0548205,2.3901858
5.2279425,5.1754246,5.081518,4.951315,4.63778,4.55532,4.506442,4.4983726,4.5616302,4.7789574,4.668103
4.8948836,5.04851,5.080364,4.992531,4.806139,4.813074,4.8756485,4.8943443,4.960955,5.1289773,5.034734
0.26443422,0.33233345,0.45839822,0.582227,0.71734464,0.84413123,1.1597978,1.4639872,1.7123452,2.138286,2.5732584
0.075570345,0.09350908,0.13782215,0.21268737,0.29736078,0.38446712,0.73062503,1.1596467,1.7105787,2.4158008,2.8089194
0.91736835,1.1740893,1.4176762,1.5193725,1.7191083,1.9699769,2.5916865,2.9521055,3.4853473,4.28248,4.279318
0.034160256,0.07770181,0.1240015,0.17970765,0.27062678,0.40281367,0.85174704,1.3497322,1.9808093,2.7414505,3.1117034
1.2341256,1.3732641,1.5178483,1.5370932,1.5826583,1.8009017,2.4580455,2.8799684,3.4642408,4.285466,4.2855196
0.08515477,0.111040115,0.1463157,0.21449578,0.28974617,0.36357093,0.6979352,1.134858,1.7145166,2.4626293,2.8768458
0.06460738,0.10523951,0.14919472,0.21241021,0.28564012,0.3731116,0.73774385,1.1894397,1.7777869,2.525164,2.9401329
0.18830287,0.22843707,0.37714946,0.57499385,0.8361988,1.0164719,1.3531047,1.663197,1.888052,2.3017275,2.7022824
0.017013788,0.06253338,0.10032749,0.16963756,0.2630819,0.34816086,0.69719255,1.144706,1.7341715,2.482232,2.893323
0.2658031,0.30574524,0.47890377,0.68063784,0.8870276,1.0353267,1.3422296,1.6283691,1.8298147,2.2273195,2.6261303
5.211578,5.2133207,5.1520753,5.050885,4.778874,4.6986704,4.622075,4.5986543,4.6412125,4.836606,4.7221594
4.619736,4.733057,4.8792634,5.0003214,5.050578,5.1205173,5.149961,5.1587086,5.206069,5.351158,5.234047
0.119074345,0.11754763,0.1339066,0.2002306,0.30138695,0.4035101,0.77754235,1.2357639,1.8332661,2.5919056,2.9768393
0.28578186,0.33177137,0.44905603,0.5741973,0.7293507,0.85859585,1.1413605,1.4015012,1.5803113,1.9190404,2.298232
5.245232,5.20927,5.145982,5.075754,4.8660183,4.802658,4.7200108,4.700693,4.74072,4.937628,4.8273053
0.06792152,0.09919989,0.14173925,0.22478557,0.326375,0.40572023,0.72243917,1.1302408,1.6554432,2.3363233,2.7134526
0.31393886,0.46027637,0.6378521,0.78144586,1.0173125,1.2462727,1.686949,2.0172217,2.2309678,2.6000485,2.925837
0.22369993,0.6486502,1.078272,1.2565578,1.5700154,1.915734,2.7310069,3.1479378,3.7053716,4.3278456,4.0777254
0.03584528,0.08528483,0.13161051,0.18909287,0.28354216,0.4150523,0.8620541,1.3592335,1.9914519,2.752232,3.1113033
0.0897665,0.107898474,0.13762474,0.19539857,0.270517,0.3573749,0.71088624,1.1478469,1.7176343,2.4350185,2.8146305
0.07921791,0.10502529,0.14380372,0.19875741,0.26709914,0.37047637,0.7743499,1.2504379,1.8701257,2.6349046,3.0208263
0.02667141,0.09683871,0.14055312,0.20550036,0.27589548,0.33988678,0.67242265,1.1216002,1.7389935,2.5169182,2.9070897
0.24366319,0.32214963,0.45096064,0.5978694,0.7931596,0.926399,1.1944128,1.4450444,1.6143296,1.9408516,2.2764823
4.985972,5.161851,5.1659746,5.095935,4.8844814,4.8409715,4.787195,4.753773,4.7717743,4.923011,4.82193
0.26446533,0.30682814,0.42842388,0.56189513,0.71065366,0.82550716,1.0876476,1.3394324,1.5185198,1.8561455,2.225834
4.289421,4.3396606,4.3807144,4.3037806,4.0888634,4.0744624,4.210845,4.326605,4.501924,4.823664,4.762067
3.749588,3.4690175,3.4873824,3.5096164,3.3174515,3.3340535,3.661008,3.8964062,4.163091,4.5375466,4.5062113
0.33768678,0.4803331,0.6394645,0.78508365,1.0707787,1.3244569,1.7799685,2.1090126,2.3121848,2.679554,3.0002282
0.4728564,0.509439,0.6706947,0.88266313,1.2812202,1.6074543,2.1178374,2.4172049,2.5729089,2.914201,3.1517591
0.17010319,0.2434442,0.40125823,0.5899179,0.84076023,1.0210077,1.36639,1.680275,1.9084549,2.319138,2.7201288
0.06240344,0.07409942,0.10914874,0.18504715,0.25413728,0.3081342,0.60369635,1.0180515,1.5762408,2.3057907,2.7291138
0.28247678,0.41458857,0.5780983,0.72112286,0.87832797,1.0174768,1.3459706,1.644946,1.8811744,2.2819471,2.6275373
4.7435737,4.9398355,5.0002785,4.9364386,4.688321,4.6242495,4.6039486,4.612336,4.6824183,4.894927,4.8118825
0.08737171,0.10767186,0.13344705,0.18900299,0.2913518,0.42007947,0.8493266,1.3338846,1.9514456,2.705139,3.0608742
0.2112031,0.2394799,0.4144565,0.63340974,0.92383254,1.1407069,1.5257764,1.8502488,2.0663717,2.4712837,2.8554316
0.02235818,0.049396396,0.07474172,0.11508024,0.24188697,0.42436373,0.9422438,1.4646261,2.0994399,2.826846,3.1373503
3.3553605,3.8111424,4.049682,4.05367,3.9831512,4.074971,4.290914,4.4236903,4.613993,4.935002,4.8565707
4.800127,4.8548255,4.9341846,5.002228,5.00942,5.0576043,5.067314,5.0703754,5.115079,5.2745275,5.162053
4.956149,5.1229296,5.1117563,5.0277305,4.7920504,4.7417254,4.69418,4.667804,4.6988797,4.865546,4.760556
0.094091415,0.112380266,0.1377461,0.19576931,0.2680508,0.34399712,0.6789614,1.1096183,1.6801817,2.4053538,2.791967
0.117149234,0.11764932,0.1366446,0.20178592,0.2730615,0.33891225,0.66039944,1.0934429,1.681814,2.4370985,2.8258948
0.27411485,0.33517003,0.47306073,0.637686,0.82291865,0.94799507,1.2220668,1.4900105,1.6992252,2.0754192,2.39582
0.11022043,0.10844803,0.12488294,0.19047654,0.27343047,0.3439592,0.6574017,1.0755306,1.6314838,2.351644,2.745435
1.8266999,1.8314062,1.9451375,2.1179261,2.3455377,2.5984702,3.0791287,3.3978045,3.826176,4.488702,4.4552913
0.2830311,0.31810856,0.481153,0.6645043,0.8743981,1.0493804,1.4037437,1.7133543,1.9313205,2.3343172,2.7285676
0.42095804,0.5092286,0.66565967,0.84492695,1.217863,1.5333843,2.0450816,2.3608778,2.5347834,2.8751502,3.1162386
0.063486695,0.0853734,0.106651664,0.14828384,0.21936202,0.32493985,0.73388565,1.218655,1.8622048,2.6385121,2.9954925
